Hospital,Hospital type,Control type,HAC reduction adjustment amount,Total Liabilities,Total discharges,IPPS Payment amount (unadjusted),Total Inpatient Days,Number of Interns & Residents,Urban (1) and Rural (2) Indicator,Fiscal Year Begin Date,BALANCE SHEET: Total Assets (G_C1THRU4_36),"ADJUSTED SALARIES, Subtotal Salaries",BALANCE SHEET: Accounts Receivable (G_C1THRU4_4),Net Revenue from Medicaid,TRIAL BALANCE OF EXPENSE ACCOUNTS: Interest Expense (A_C2_113),NUMBER OF BEDS: Adults & Pediatrics,Cost To Charge Ratio,Total Salaries,Total Costs,STATEMENT OF REVENUES AND EXPENSES: Net Patient Revenue (G3_C1_3),REIMBURSEMENT SETTLEMENT: Subtotal,BALANCE SHEET: Inventory (G_C1THRU4_7),"Donations, Land Improvements",REIMBURSEMENT SETTLEMENT: Interim payments,BALANCE SHEET: Temporary Investments (G_C1THRU4_2),Total cost of charity care,BALANCE SHEET: Prepaid expenses (G_C1THRU4_8),BALANCE SHEET: Total Current Liabilities (G_C1THRU4_45),Total Bad Debt expense,BED DAYS: Total Hospital,NUMBER OF BEDS: Total Hospital,REIMBURSEMENT SETTLEMENT: Payment to cost ratio,"RECONCILIATION OF CAPITAL COST CENTERS: Depreciation, Total (A7_3_C9_3)",STATEMENT OF REVENUES AND EXPENSES: Net Income (G3_C1_29),BALANCE SHEET: Cash on Hand and in Banks (G_C1THRU4_1),State,HVBP payment adjustment amount,BALANCE SHEET: Total Current Assets (G_C1THRU4_11),Total Charges,IPPS Interim payment,Medicaid charges,FTE Employees on Payroll,Cost of Uncompensated Care,Total Days Title XVIII,Fiscal Year End Date,NUMBER OF BEDS: ICU,Report_Period_Begin_Yr,Beginning FFY,Financial Indicators: Total Net Assets,S-10 DATA: Medicaid Costs,Financial Indicators: Cash Reserves,Financial Indicators: Net Profit Margin,Financial Indicators: Operating Profit,Financial Indicators: Operating Profit Margin,Financial Indicators: LIQUIDITY current ratio,Financial Indicators: LIQUIDITY acid-test ratio,Financial Indicators: LIQUIDITY acid-test ratio (variation),Financial Indicators: LIQUIDITY cash ratio,Financial Indicators: SOLVENCY Debt-to-Equity Ratio,Financial Indicators: SOLVENCY Debt Ratio,Financial Indicators: SOLVENCY Equity Ratio,Financial Indicators: SOLVENCY Interest Coverage Ratio,Financial Indicators: SOLVENCY total assets less total liabilities,Financial Indicators: EFFICIENCY asset turnover ratio,Financial Indicators: EFFICIENCY Accounts Receivable Turnover Ratio,: General Ownership Type
NORTH CADDO MEDICAL CENTER (191304),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,2392522.0,898.0,,4744.0,153.38,1.0,2010-07-01 00:00:00,6923709.0,6747541.0,8722691.0,,52907.0,25.0,0.508407,7895517.0,12382927.0,13914516.0,1034220.0,231574.0,,1309277.0,256403.0,,178361.0,1541381.0,,9125.0,25.0,,362926.0,194677.0,1792855.0,LA,,4925197.0,24356331.0,,,1.0,-74405.0,2962.0,2011-06-30,,2010,2010,4531187.0,,2049258.0,0.013990928610093229,-674557.0,-0.04847865351550855,3.1953144615121114,6.949579630214723,2.9293613973443295,1.1631485012466094,0.5280121963626749,0.3455549619430857,0.6544450380569143,-5.8901657625645,4531187.0,2.0096910485406014,1.595209093157146,govt
NORTH CAROLINA BAPTIST HOSPITAL (340047),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,,494521528.0,36531.0,222882706.0,217751.0,6995.3,1.0,2010-07-01 00:00:00,1456208033.0,349424986.0,206418620.0,123764957.0,10930503.0,560.0,0.363924,398482986.0,851909829.0,984289602.0,46701419.0,13859819.0,,45764980.0,73571292.0,65875263.0,-377230.0,141405353.0,45037022.0,282019.0,778.0,,61260776.0,114078039.0,18078386.0,NC,,309167690.0,2340898563.0,188754630.0,411429179.0,613.34,81519416.0,74451.0,2011-06-30,119.0,2010,2010,961686505.0,149728952.538396,91649678.0,0.11589885615798672,3980283.0,0.004043812910257687,2.1863931134205363,2.412300664459287,2.0883783020576314,0.12784796060726217,0.5142232166396055,0.339595385270066,0.660404614729934,5.968715163428435,961686505.0,0.6759265020480766,4.768414797075962,non-profit
NORTH CENTRAL BRONX HOSPITAL (330385),General Short Term (Acute Care Hospitals),Governmental-City,,175403000.0,6559.0,12550585.0,32996.0,1144.0,1.0,2010-07-01 00:00:00,171125000.0,70579456.0,19807000.0,79088000.0,,111.0,0.984875,78335037.0,158072730.0,184732602.0,1876323.0,948000.0,,2015969.0,,14919119.0,-2217000.0,175403000.0,12013239.0,50005.0,143.0,,7664896.0,3397647.0,27000.0,NY,,137978000.0,158971774.0,12594450.0,108074788.0,45.23,26688793.0,4082.0,2011-06-30,20.0,2010,2010,-4278000.0,106440156.8315,27000.0,0.01839224350880956,-5216469.0,-0.02823794470236499,0.7866342080808196,0.13244726144934807,0.7812295114678768,0.0001539312326471041,-41.00116877045348,1.02499926953981,-0.02499926953981008,,-4278000.0,1.079518492330168,9.32663209976271,govt
NORTH DAKOTA STATE HOSPITAL (354003),Psychiatric,Governmental-State,,,32400.0,,32400.0,466.51,2.0,2010-07-01 00:00:00,11422518.0,,,2346078.0,,108.0,0.88,23021395.0,20671512.0,8112062.0,,309065.0,,,,,32501.0,,,39420.0,108.0,,952484.0,-588104.0,99625.0,ND,,441191.0,22411919.0,,2346078.0,,-23801.0,3391.0,2011-06-30,,2010,2010,,2064548.64,99625.0,-0.07249747351536515,-22679861.0,-2.795819484614393,,,,,,,,,,0.710181590433913,inf,govt
NORTH GEORGIA MEDICAL CENTER (110205),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,-2568179.0,739.0,2480192.0,3300.0,155.71,2.0,2010-07-01 00:00:00,10152726.0,5774068.0,8411030.0,1987559.0,,35.0,0.421272,10874097.0,22987773.0,25386431.0,1975210.0,534973.0,,1792988.0,,1000388.0,53811.0,-2568179.0,,14600.0,40.0,,711359.0,-324824.0,-255808.0,GA,,4307806.0,55456748.0,2544470.0,7515051.0,,871240.0,2078.0,2011-06-30,5.0,2010,2010,10152726.0,3165880.564872,0.0,-0.012795181804011757,-1503546.0,-0.059226363879192,inf,inf,inf,,0.0,0.0,1.0,,10152726.0,2.500454656217453,3.018230941989269,for-profit
NORTH HILLS HOSPITAL (450087),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,46569369.0,8226.0,22397354.0,35966.0,647.6,1.0,2010-06-01 00:00:00,90541625.0,42428348.0,39360026.0,4627282.0,,151.0,0.14967,42398961.0,107618138.0,151642600.0,5186461.0,3005402.0,,5302175.0,,382300.0,396106.0,7821601.0,15717968.0,60891.0,171.0,,8055453.0,7247884.0,39683.0,TX,,20785601.0,719038117.0,20548267.0,38288163.0,,2648958.0,12774.0,2011-05-31,20.0,2010,2010,43972256.0,5730589.35621,39683.0,0.0477958304592509,6218135.0,0.04100519906675301,2.657461177065923,5.963944338249931,2.222574764424828,0.005073513721807083,1.059062537068828,0.5143420940368587,0.4856579059631413,,43972256.0,1.6748385065984843,3.8527057883549163,for-profit
NORTH KANSAS CITY HOSPITAL (260096),General Short Term (Acute Care Hospitals),Governmental-City-County,,165540308.0,14540.0,77860118.0,89419.0,2422.02,1.0,2010-07-01 00:00:00,677459937.0,135373372.0,163492418.0,14888023.0,4170096.0,252.0,0.295726,140036754.0,319689849.0,408244408.0,18915796.0,5547375.0,,19001070.0,2565082.0,7152389.0,5844193.0,54989421.0,34404525.0,140310.0,385.0,,26483731.0,22099339.0,28966358.0,MO,,90155374.0,1081034921.0,70976610.0,75008108.0,,17178794.0,39729.0,2011-06-30,14.0,2010,2010,511919629.0,22181847.746408,31531440.0,0.05413261900699446,45565842.0,0.11161412405678316,1.6395039693180258,4.62650154108733,1.4323447049933478,0.526762374893891,0.32337167520489823,0.24435438755694272,0.7556456124430573,17.27767730047462,511919629.0,0.6026104064659988,2.4970234888813008,govt
NORTH LOGAN MERCY HOSPITAL (041300),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Church,,1686816.0,205.0,,969.0,40.69,2.0,2010-07-01 00:00:00,1491202.0,,1408104.0,104995.0,,16.0,0.665817,1899417.0,6009719.0,6170094.0,975579.0,,,927320.0,,164914.0,12845.0,1686816.0,40319.0,5840.0,16.0,,337433.0,-5429744.0,32263.0,AR,,650329.0,9026077.0,,747330.0,,164914.0,794.0,2011-06-30,,2010,2010,-195614.0,497585.01860999997,32263.0,-0.8800099317773765,-5851882.0,-0.9484267176480617,0.38553641890994633,-2.3650338863278506,,0.019126567450154612,-8.623186479495333,1.1311787403718612,-0.13117874037186109,,-195614.0,4.137664783174915,4.381845375057524,non-profit
NORTH METRO MEDICAL CENTER (040074),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,14358242.0,1326.0,4284530.0,4823.0,210.77,1.0,2010-07-01 00:00:00,17926290.0,11550260.0,4136301.0,1557336.0,468348.0,20.0,0.351822,13588904.0,26206765.0,34400808.0,2514611.0,1304674.0,,2585332.0,,1281280.0,398688.0,5643552.0,7856176.0,9125.0,25.0,,1402066.0,-2320681.0,-468101.0,AR,,5437009.0,74488707.0,3911654.0,6099058.0,,4017994.0,2693.0,2011-06-30,5.0,2010,2010,3568048.0,2145782.7836760003,0.0,-0.06746007244946108,-2165282.0,-0.0629427657629437,0.9634019496940933,0.32171582719535496,0.6615774958749383,0.0,4.024116828024735,0.8009600424850876,0.19903995751491246,-1.629591671150512,3568048.0,1.9190143638198423,8.316804797329787,non-profit
NORTH MISSISSIPPI STATE HOSPITAL (254009),Psychiatric,Governmental-State,,17219.0,530.0,,17824.0,94.05,2.0,2010-07-01 00:00:00,13662842.0,,,,,50.0,,4432249.0,8271123.0,9819855.0,,147910.0,,,,,,17219.0,,18250.0,50.0,,406577.0,1288926.0,1634335.0,MS,,1806923.0,9535840.0,,,,,3037.0,2011-06-30,,2010,2010,13645623.0,,1634335.0,0.131257131597157,-6452784.0,-0.6571160164788584,104.93774319066148,169.76949880945466,,94.91462918868692,0.0012618698318134687,0.001260279523103612,0.9987397204768964,,13645623.0,0.7187271140221047,inf,govt
NORTH OAKS MEDICAL CENTER (190015),General Short Term (Acute Care Hospitals),Governmental-Hospital District,,221455543.0,12815.0,50686408.0,72842.0,2001.39,2.0,2010-07-01 00:00:00,450198440.0,93322881.0,43679412.0,19984463.0,7956795.0,203.0,0.15096,126806082.0,189321916.0,239904293.0,9503770.0,4862358.0,,9625337.0,1400016.0,,,38321534.0,51404932.0,85565.0,255.0,,13597857.0,11090709.0,6394150.0,LA,,98037896.0,1254119702.0,46758180.0,207602335.0,,7505028.0,31168.0,2011-06-30,38.0,2010,2010,228742897.0,31339648.491600003,7794166.0,0.04622972295039339,1589352.0,0.006624941888805633,2.558297796742688,1.5960809658611266,,0.16685527254728372,0.9681417255111533,0.4919065090496538,0.5080934909503463,1.908709348424837,228742897.0,0.5328856603767885,5.4923883361799835,govt
NORTH OTTAWA COMMUNITY HOSPITAL (230174),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,22752707.0,1635.0,3822785.0,5670.0,402.54,1.0,2010-07-01 00:00:00,51837496.0,16917828.0,7127915.0,1873048.0,155690.0,74.0,0.378779,21401516.0,44414599.0,57372485.0,2451719.0,2023758.0,,2493219.0,,159406.0,627615.0,7260708.0,3160454.0,29565.0,81.0,,2871812.0,1446395.0,-20558.0,MI,,12418365.0,117257339.0,3369603.0,8898979.0,,1308915.0,1900.0,2011-06-30,7.0,2010,2010,29084789.0,3370746.366641,0.0,0.02521060400294671,-2075201.0,-0.03617066613028876,1.7103518004029359,1.1809192712336043,1.3451845191956486,0.0,0.7822888795926971,0.43892372810600266,0.5610762718939973,5.116648468109705,29084789.0,1.1067757786757293,8.04898557291999,non-profit
NORTH RUNNELS HOSPITAL DISTRICT (451315),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,231426.0,221.0,,950.0,57.0,2.0,2010-07-01 00:00:00,4510740.0,,585624.0,,,10.0,1.009419,1948938.0,4023342.0,4257318.0,345225.0,80125.0,,577776.0,30444.0,,12799.0,231426.0,413891.0,3650.0,10.0,,134962.0,1387835.0,2905620.0,TX,,3846836.0,3985799.0,,,,415737.0,667.0,2011-06-30,,2010,2010,4279314.0,,2936064.0,0.3259880986104397,215289.0,0.05056916114793398,16.622315556592604,21.082674375394294,16.220787638381168,12.555287651344274,0.054080163315895956,0.05130555075220474,0.9486944492477952,,4279314.0,0.9438180874978385,7.269712306872669,govt
NORTH SHORE MEDICAL CENTER AND FMC (100029),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,26732863.0,22878.0,64193060.0,120557.0,1554.7,1.0,2010-06-01 00:00:00,155406275.0,101391441.0,138027780.0,37204600.0,20553.0,680.0,0.151368,101353374.0,244971131.0,249351959.0,5515128.0,3973660.0,,5597363.0,,8331505.0,968398.0,25308766.0,24791323.0,279590.0,766.0,,8992480.0,284936.0,40855.0,FL,,47290063.0,1618380757.0,61697959.0,274944986.0,,11921602.0,41348.0,2011-05-31,56.0,2010,2010,128673412.0,41617872.640848,40855.0,0.0011427060815672196,-5194318.0,-0.020831270068345443,1.8685250399011948,5.466626504034215,1.6732544368224038,0.0016142628210320488,0.20775747362633082,0.17201919935343665,0.8279808006465633,184.7984235877974,128673412.0,1.6045166709001937,1.8065345903556516,for-profit
NORTH TEXAS STATE HOSPITAL (454008),Psychiatric,Governmental-State,,-6329436.0,36500.0,,3500849.0,,1.0,2010-09-01 00:00:00,-124000702.0,,,,,594.0,,65202115.0,97349922.0,22628064.0,5026.0,983301.0,,5026.0,319976.0,,,-6329436.0,,36500.0,594.0,,1519682.0,9404955648.0,75183.0,TX,,-184698456.0,23766155.0,,,,,5953.0,2011-08-31,,2010,2010,0.0,,395159.0,415.6323602408054,-90227384.0,-3.9874106772899354,,inf,,inf,,,,,0.0,inf,inf,govt
NORTH VALLEY HOSPITAL (271336),Critical Access Hospitals,Voluntary Nonprofit-Other,,29975020.0,1437.0,,6143.0,235.81,2.0,2010-07-01 00:00:00,52269495.0,,8612149.0,3482439.0,1966159.0,21.0,0.632786,12438023.0,29937652.0,39229642.0,2681271.0,1380485.0,,2583366.0,6403688.0,875146.0,679847.0,5221649.0,3005022.0,9125.0,25.0,,3664063.0,-160589.0,6990823.0,MT,,21553639.0,47310885.0,,5401116.0,,2727279.0,2400.0,2011-06-30,4.0,2010,2010,22294475.0,3417750.5891759996,13394511.0,-0.004093562719741363,-1018584.0,-0.025964651933351825,4.127745660422598,2.9593046181388294,3.733170689948712,1.3388151903737688,1.3445044119675391,0.5734706256488608,0.42652937435113925,1.3455061365840708,22294475.0,0.750526516470075,4.55515133330833,non-profit
NORTHCOAST BHO (364011),Psychiatric,Governmental-State,,,1671.0,,91844.0,642.0,1.0,2010-07-01 00:00:00,,,,,,350.0,,48022331.0,43366626.0,,72878.0,,,90137.0,,,,,,105360.0,350.0,,1413220.0,-58951644.0,,OH,,,551064.0,,,,,2498.0,2011-06-30,,2010,2010,,,0.0,,,,,,,,,,,,,,,govt
NORTHCREST MEDICAL CENTER (440065),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,51061392.0,4198.0,13181329.0,18947.0,537.21,1.0,2010-07-01 00:00:00,80287265.0,26937648.0,35604643.0,9317760.0,,101.0,0.317834,26871612.0,61060059.0,72571124.0,3676756.0,1284286.0,,4040302.0,16617928.0,2798270.0,773417.0,5294260.0,,39785.0,109.0,,3879220.0,896835.0,3693462.0,TN,,46995705.0,192112866.0,12429366.0,39178159.0,,2505681.0,7827.0,2011-06-30,8.0,2010,2010,29225873.0,12452150.987606,20311390.0,0.012358014463163062,-706163.0,-0.009730633357697478,8.876727814652094,7.592233286616071,8.488061032136692,0.6976351746986359,1.7471297435665993,0.6359837017738741,0.3640162982261259,,29225873.0,0.9038933385014423,2.0382488879329586,non-profit
NORTHEAST ALABAMA REGIONAL MED CTR (010078),General Short Term (Acute Care Hospitals),Governmental-Hospital District,,50807119.0,13201.0,44011498.0,54737.0,1192.2,1.0,2010-07-01 00:00:00,181570207.0,49295286.0,14709281.0,12249874.0,2053680.0,199.0,0.191703,52030676.0,122793521.0,129744380.0,11242585.0,5305072.0,,11985508.0,,3855797.0,2017472.0,13687392.0,,79205.0,217.0,,12824631.0,-1460677.0,2536906.0,AL,,26269108.0,640541663.0,39262951.0,77904614.0,,3735491.0,26624.0,2011-06-30,18.0,2010,2010,130763088.0,14934548.217642002,2536906.0,-0.011258113838919266,-10970011.0,-0.08455095318964875,1.9192193808725577,1.1532883693255809,1.3842347760625253,0.18534619305124014,0.3885432791247634,0.27982079130415927,0.7201792086958407,0.9030715593471232,130763088.0,0.7145686626881469,8.820579333551382,govt
NORTHEAST FLORIDA STATE HOSPITAL (104007),Psychiatric,Governmental-State,,,32.0,,24347.0,84.0,1.0,2010-07-01 00:00:00,,18338506.0,,,,76.0,0.995339,36787972.0,69563512.0,8970209.0,2250304.0,,,840425.0,,,,,,27740.0,76.0,,831720.0,-60106057.0,,FL,,,69889294.0,,,,-8344.0,,2011-06-30,,2010,2010,,,0.0,-6.7006306096101,-60106057.0,-6.7006306096101,,,,,,,,,,,inf,govt
NORTHEAST MONTANA HEALTH SERVICES (271341),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,14611240.0,340.0,,1157.0,208.48,2.0,2010-07-01 00:00:00,27869990.0,,6352990.0,4472625.0,545013.0,22.0,0.808321,10607217.0,13427644.0,20386600.0,767397.0,831550.0,,800124.0,,530778.0,283995.0,3431250.0,364285.0,8030.0,22.0,,1738289.0,-282816.0,2737282.0,MT,,8673549.0,16611779.0,,4871510.0,,825237.0,343.0,2011-06-30,,2010,2010,13258750.0,3937743.8347099996,2737282.0,-0.01387264183336113,-2589114.0,-0.12700077501888496,2.5278102732240435,2.7540441530054647,2.202696976320583,0.7977506739526412,1.1020073536343924,0.5242642713542416,0.4757357286457584,-1.5611095515152849,13258750.0,0.7314893187977463,3.2089771902678894,non-profit
NORTHEAST MONTANA HEALTHCARE-POPLAR (271300),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,14611240.0,148.0,,2967.0,38.38,2.0,2010-07-01 00:00:00,27869990.0,,6352990.0,1955727.0,,15.0,0.783982,1964749.0,6368452.0,6687523.0,335903.0,831550.0,,389311.0,,539372.0,283995.0,3431250.0,278073.0,5475.0,15.0,,573552.0,-282816.0,2737282.0,MT,,8673549.0,8945732.0,,2220904.0,,757376.0,157.0,2011-06-30,,2010,2010,13258750.0,1741148.7597279998,2737282.0,-0.042290097544337414,208321.0,0.031150696603211684,2.5278102732240435,7.561770783242259,2.202696976320583,0.7977506739526412,1.1020073536343924,0.5242642713542416,0.4757357286457584,,13258750.0,0.2399542662196865,1.0526575675390644,non-profit
NORTHEAST REGIONAL MEDICAL CENTER (260022),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,-43582593.0,3575.0,18334868.0,14937.0,389.81,2.0,2010-06-01 00:00:00,32675586.0,16463052.0,11062460.0,6796899.0,,103.0,0.190081,18351055.0,46157723.0,75424230.0,4800980.0,1946522.0,,4795866.0,,83842.0,273774.0,-49390114.0,3675818.0,41610.0,115.0,,2564345.0,11541358.0,70039.0,MO,,11727629.0,242831627.0,16797277.0,40417891.0,29.45,712098.0,9140.0,2011-05-31,12.0,2010,2010,32675586.0,7682673.139171,70039.0,0.15301923533060927,11072605.0,0.14680434921244803,inf,inf,inf,inf,0.0,0.0,1.0,,32675586.0,2.3082747467788334,6.81803414430425,for-profit
NORTHEAST REHABILITATION HOSPITAL (303026),Rehabilitation,Proprietary-Individual,,15999946.0,1686.0,,24911.0,485.06,1.0,2010-06-01 00:00:00,16837308.0,,10479504.0,,696430.0,102.0,0.434696,27326178.0,46758853.0,58294967.0,1224861.0,428351.0,,1225163.0,,,1467749.0,5606158.0,,37230.0,102.0,,578164.0,9249702.0,2528091.0,NH,,11187887.0,107566683.0,,,,-3688.0,17695.0,2011-05-31,,2010,2010,837362.0,,2528091.0,0.15867067906565588,8405329.0,0.14418618677663889,1.9956424702978404,3.9701515726099763,1.65742510289578,0.4509489386492496,19.10756160418075,0.9502674655592213,0.049732534440778776,12.899348103901325,837362.0,3.4622498442150014,5.562760126815162,for-profit
NORTHEASTERN CENTER (154050),Psychiatric,Voluntary Nonprofit-Other,,1861636.0,621.0,,2916.0,164.13,2.0,2010-07-01 00:00:00,12197174.0,,775631.0,,,16.0,,6573533.0,8634126.0,6213109.0,176270.0,,,215329.0,1246928.0,,97423.0,1561636.0,,5840.0,16.0,,1.0,626767.0,4833112.0,IN,,7843563.0,15123219.0,,,,,739.0,2011-06-30,,2010,2010,10335538.0,,6080040.0,0.10087815938848006,-4175692.0,-0.672077698942671,5.022657648773466,4.221428040849468,,3.0949030375836624,0.18011989312989804,0.15262846951269204,0.847371530487308,,10335538.0,0.5093892240940402,8.010392828548627,non-profit
NORTHEASTERN NEVADA REGIONAL HOSPITA (290008),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,-112466168.0,2368.0,7024242.0,6916.0,240.66,2.0,2010-07-01 00:00:00,53142552.0,14535833.0,33361057.0,2155017.0,,68.0,0.253169,14891140.0,37293692.0,89540088.0,1764422.0,1297485.0,,2082171.0,,97849.0,184744.0,3567027.0,15873849.0,27375.0,75.0,,3572476.0,22335110.0,187959.0,NV,,14054381.0,147307424.0,6503825.0,15322126.0,,4092744.0,2424.0,2011-06-30,7.0,2010,2010,53142552.0,3879087.3172939997,187959.0,0.24944257369950318,21552233.0,0.24069926087184546,3.9400825953938674,15.666863749559507,3.524546351905943,0.052693461529727696,0.0,0.0,1.0,,53142552.0,1.6849038036411952,2.6839703550160294,for-profit
NORTHERN COCHISE COMMUNITY HOSPITAL (031302),Critical Access Hospitals,Governmental-Hospital District,,5055107.0,496.0,,2871.0,130.79,2.0,2010-07-01 00:00:00,7192570.0,,3697968.0,3606318.0,185408.0,24.0,0.505502,8003495.0,16454101.0,16771473.0,1816508.0,151595.0,,1357115.0,1408329.0,37831.0,174799.0,3469788.0,1988616.0,8760.0,24.0,,63141.0,502753.0,,AZ,,3984723.0,32550013.0,,9018430.0,,1013898.0,1817.0,2011-06-30,,2010,2010,2137463.0,4558834.40186,1408329.0,0.029976675274735857,-1022631.0,-0.060974429616289516,1.1484053204403266,1.3093725034497785,1.054337901912163,0.0,2.3650032772497114,0.7028234692189301,0.2971765307810699,-5.175019416637901,2137463.0,2.3317775148521322,4.5353212899624875,govt
NORTHERN ILLINOIS MEDICAL CENTER (140116),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,97847000.0,10089.0,41174441.0,41901.0,1078.53,1.0,2010-07-01 00:00:00,244561000.0,68017873.0,25729000.0,15361980.0,3850572.0,139.0,0.293299,83342330.0,181368450.0,229892000.0,13055530.0,3917000.0,,13328207.0,17252000.0,4339447.0,1419000.0,30992000.0,16362721.0,57305.0,157.0,,10489496.0,22539000.0,55000.0,IL,,80792000.0,618373899.0,37985844.0,63037062.0,,8916506.0,22047.0,2011-06-30,18.0,2010,2010,146714000.0,18488707.247538,17307000.0,0.09804168914098794,10515194.0,0.04573971256068067,2.606866288074342,1.559208828084667,2.434692823954569,0.0017746515229736706,0.6669234019929932,0.4000924104824563,0.5999075895175436,5.454953186175976,146714000.0,0.9400190545508074,8.935131563605271,non-profit
NORTHERN INYO HOSPITAL (051324),General Short Term (Critical Access Hospitals),Governmental-Hospital District,,57341770.0,795.0,,2987.0,274.88,2.0,2010-07-01 00:00:00,110986211.0,20401160.0,9319270.0,5721947.0,,21.0,0.543918,21778763.0,46666752.0,56856758.0,5970237.0,2456875.0,,6330918.0,12443143.0,437018.0,1166148.0,8570668.0,2282479.0,9125.0,25.0,,2719597.0,5042572.0,7402434.0,CA,,36531168.0,85797393.0,,13197662.0,,1355812.0,1295.0,2011-06-30,4.0,2010,2010,53644441.0,7178445.919716001,19845577.0,0.08868905258368759,1352248.0,0.023783417267653567,4.262347812329214,2.5393908619491503,3.839624285994977,0.8636939384421378,1.0689228731081382,0.5166567043179805,0.48334329568201945,,53644441.0,0.5122866839737416,6.100988382137228,govt
NORTHERN MONTANA HOSPITAL (270032),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,17948500.0,1610.0,3127516.0,5863.0,329.75,2.0,2010-07-01 00:00:00,75512018.0,14199031.0,11292815.0,10591142.0,103.0,43.0,0.545858,23930969.0,40380825.0,52075622.0,1824501.0,1319273.0,,1741517.0,3061071.0,810756.0,748420.0,6059001.0,3319498.0,17885.0,49.0,,2208461.0,2846343.0,6693703.0,MT,,24383128.0,73976854.0,2858162.0,17844510.0,,2606003.0,1860.0,2011-06-30,6.0,2010,2010,57563518.0,9740568.539579999,9754774.0,0.05465787811425469,501158.0,0.009623658455774182,4.024281890694522,3.448300470655146,3.683022168175909,1.1047535724123498,0.31180338908403754,0.23769064150821662,0.7623093584917834,26306.980582524273,57563518.0,0.6896335626999135,4.611394236069572,non-profit
NORTHERN NEVADA ADULT MENTAL HEALTH (294000),Psychiatric,Governmental-State,,5095392.0,615.0,,5607.0,275.79,1.0,2010-07-01 00:00:00,93401843.0,,109200594.0,,,70.0,,17804842.0,22657557.0,12934377.0,379189.0,-2078436.0,,379189.0,,,,5095392.0,,25550.0,70.0,,965865.0,9135307.0,-3808531.0,NV,,76807846.0,12431479.0,,,,,783.0,2011-06-30,,2010,2010,88306451.0,,0.0,0.7062811761246792,-20763919.0,-1.6053281112805047,15.073981746644812,23.224101501906034,,0.0,0.057701243140209545,0.05455344173454907,0.9454465582654509,,88306451.0,0.1384809612375636,0.1184460315298285,govt
NORTHERN VIRGINIA MENTAL HEALTH INST (494010),Psychiatric,Governmental-State,,2411790.0,878.0,,42013.0,303.93,1.0,2010-07-01 00:00:00,9256075.0,,602544.0,,,144.0,0.846241,16268745.0,23412277.0,4049261.0,191852.0,501824.0,,3996.0,,,1067975.0,1258883.0,6505.0,52560.0,144.0,,294059.0,320531.0,491161.0,VA,,2127954.0,27669008.0,,,1.17,,2196.0,2011-06-30,,2010,2010,6844285.0,,491161.0,0.07915790066384952,-22445125.0,-5.543017602471167,1.6903508904322324,1.1234054316405893,0.4433732126019654,0.3901561940227964,0.35238012443958716,0.26056292759079847,0.7394370724092015,,6844285.0,0.43747063415108456,6.720274370004514,govt
NORTHRIDGE MEDICAL CENTER - ROSCOE (050116),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,,364364674.0,16912.0,63853018.0,76549.0,1810.0,1.0,2010-07-01 00:00:00,392289014.0,133479950.0,301627868.0,32568257.0,,253.0,0.181235,149997120.0,310187245.0,418345358.0,10357372.0,8802306.0,,10862899.0,,7766667.0,8858902.0,287040703.0,33811888.0,107070.0,335.0,,13834670.0,27549829.0,188805711.0,CA,,267852318.0,1711519959.0,59465240.0,350676033.0,12.68,13540147.0,24683.0,2011-06-30,68.0,2010,2010,27924340.0,63554770.840755,188805711.0,0.0658542720103518,16673775.0,0.03985648383840798,0.9331509963588683,1.8045643094735593,0.8716224123796129,0.657766334274899,13.04828239449885,0.9288169206798129,0.07118307932018714,,27924340.0,1.066421294173688,1.386958575061108,non-profit
