Hospital,Hospital type,Control type,REIMBURSEMENT SETTLEMENT: Subtotal,IPPS Interim payment,Urban (1) and Rural (2) Indicator,NUMBER OF BEDS: Adults & Pediatrics,Total Costs,BALANCE SHEET: Temporary Investments (G_C1THRU4_2),"ADJUSTED SALARIES, Subtotal Salaries",BALANCE SHEET: Accounts Receivable (G_C1THRU4_4),Total cost of charity care,Number of Interns & Residents,Cost of Uncompensated Care,Cost To Charge Ratio,NUMBER OF BEDS: Total Hospital,HAC reduction adjustment amount,BALANCE SHEET: Prepaid expenses (G_C1THRU4_8),TRIAL BALANCE OF EXPENSE ACCOUNTS: Interest Expense (A_C2_113),REIMBURSEMENT SETTLEMENT: Payment to cost ratio,State,Medicaid charges,BALANCE SHEET: Total Current Assets (G_C1THRU4_11),STATEMENT OF REVENUES AND EXPENSES: Net Income (G3_C1_29),Total discharges,REIMBURSEMENT SETTLEMENT: Interim payments,FTE Employees on Payroll,Total Salaries,IPPS Payment amount (unadjusted),Fiscal Year End Date,Net Revenue from Medicaid,Fiscal Year Begin Date,NUMBER OF BEDS: ICU,STATEMENT OF REVENUES AND EXPENSES: Net Patient Revenue (G3_C1_3),BALANCE SHEET: Total Assets (G_C1THRU4_36),"RECONCILIATION OF CAPITAL COST CENTERS: Depreciation, Total (A7_3_C9_3)",BALANCE SHEET: Total Current Liabilities (G_C1THRU4_45),BALANCE SHEET: Inventory (G_C1THRU4_7),Total Charges,BALANCE SHEET: Cash on Hand and in Banks (G_C1THRU4_1),Total Bad Debt expense,Total Inpatient Days,HVBP payment adjustment amount,Total Liabilities,"Donations, Land Improvements",BED DAYS: Total Hospital,Total Days Title XVIII,Report_Period_Begin_Yr,Beginning FFY,Financial Indicators: Total Net Assets,S-10 DATA: Medicaid Costs,Financial Indicators: Cash Reserves,Financial Indicators: Net Profit Margin,Financial Indicators: Operating Profit,Financial Indicators: Operating Profit Margin,Financial Indicators: LIQUIDITY current ratio,Financial Indicators: LIQUIDITY acid-test ratio,Financial Indicators: LIQUIDITY acid-test ratio (variation),Financial Indicators: LIQUIDITY cash ratio,Financial Indicators: SOLVENCY Debt-to-Equity Ratio,Financial Indicators: SOLVENCY Debt Ratio,Financial Indicators: SOLVENCY Equity Ratio,Financial Indicators: SOLVENCY Interest Coverage Ratio,Financial Indicators: SOLVENCY total assets less total liabilities,Financial Indicators: EFFICIENCY asset turnover ratio,Financial Indicators: EFFICIENCY Accounts Receivable Turnover Ratio,: General Ownership Type
ADVANCED CARE HOSPITAL OF MONTANA (272001),General Long Term,Proprietary-Corporation,637.0,,1.0,40.0,21529905.0,,,4941304.0,,133.43,,,40.0,,443639.0,,,MT,,5589836.0,2313479.0,457.0,625.0,,11495590.0,,2024-08-31,,2023-09-01 00:00:00,,22690523.0,490892061.0,375555.0,447218681.0,363690.0,38514764.0,281174.0,,11428.0,,456207517.0,,14640.0,4179.0,2023,2023,34684544.0,,281174.0,0.1019579407667245,242798.0,0.010700414441747332,0.012499111145135728,0.016850720509146173,0.010693889149053682,0.0006287170280348821,13.153049294809815,0.9293438481580985,0.07065615184190155,,34684544.0,0.04622303924365157,4.592011137141127,for-profit
ADVANCED CARE HOSPITAL OF WHITE CO. (042011),General Long Term,Proprietary-Other,262.0,,2.0,20.0,6716527.0,,,7376126.0,,48.27,,,20.0,,49707.0,,,AR,,3104535.0,-1441675.0,182.0,257.0,,3737045.0,,2023-09-30,,2022-10-01 00:00:00,,5637818.0,3866189.0,141012.0,4499227.0,242927.0,17469693.0,1105276.0,,4106.0,,4499227.0,,7300.0,2361.0,2022,2023,-633038.0,,1105276.0,-0.25571506565128566,-1453974.0,-0.25789658339449767,0.6900151959436588,1.5646525503158655,0.6249742455759623,0.24565908766105823,-7.107356904324859,1.163736951297518,-0.16373695129751806,,-633038.0,1.4582365218048057,0.7643332014664609,for-profit
ADVANCED SPECIALTY HOSP. OF TOLEDO (362038),General Long Term,Proprietary-Partnership,,,1.0,35.0,13142640.0,,,12841960.0,,64.51,,,35.0,,409479.0,,,OH,,12726448.0,-324645.0,217.0,,0.67,5213804.0,,2024-02-29,,2023-03-01 00:00:00,,12710965.0,13087780.0,63437.0,1472616.0,,34436912.0,-22912.0,,7260.0,,1690709.0,,12810.0,1254.0,2023,2023,11397071.0,,0.0,-0.025540547078840986,-325515.0,-0.025608991921541757,8.642068264910879,8.500053646028563,,0.0,0.1483459215091316,0.1291822600930028,0.8708177399069972,,11397071.0,0.97120863889827,0.9897994542889091,for-profit
ADVANCED SURGICAL HOSPITAL (390323),General Short Term (Acute Care Hospitals),Proprietary-Partnership,882330.0,2530386.0,1.0,14.0,21311434.0,,6067554.0,7835804.0,,81.83,,,14.0,,84844.0,-25201.0,,PA,,4395985.0,3157553.0,455.0,864339.0,,5713867.0,2951626.0,2023-12-31,,2023-01-01 00:00:00,,24249970.0,36160407.0,512091.0,3809496.0,986.0,87353966.0,2267032.0,,816.0,,6865514.0,,5110.0,413.0,2023,2023,29294893.0,,2267032.0,0.1302085322167409,3083161.0,0.1271408170814232,1.1539544863677504,3.4808775229059172,1.1314239468948124,0.5951002442317829,0.23435873276615143,0.18986274131261852,0.8101372586873815,inf,29294893.0,0.6706221531190177,3.094764749092754,for-profit
ADVENT HEALTH CASTLE ROCK HOSP (060125),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,6696488.0,9984024.0,1.0,77.0,132671435.0,,47223528.0,82632301.0,,545.76,,,89.0,,415205.0,218391.0,,CO,,293063196.0,8415133.0,4518.0,6558424.0,,66643656.0,11169964.0,2023-12-31,,2023-01-01 00:00:00,12.0,176618419.0,446559077.0,10607477.0,269752249.0,4116582.0,817019576.0,259832787.0,,15478.0,22285.0,282306806.0,,32485.0,3424.0,2023,2023,164252271.0,,259832787.0,0.04764584038089482,6041920.0,0.03420888961756588,1.0864161358669524,1.3003668970337297,1.0696163241256238,0.96322750955081,1.7187391339021425,0.6321824379800929,0.3678175620199072,76.23664436721293,164252271.0,0.39550963824658747,2.137401680246082,non-profit
ADVENTHEALTH - NORTH PINELLAS (100055),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,4203926.0,14610473.0,1.0,123.0,153442758.0,,56772923.0,29863364.0,,740.22,,,136.0,,2873069.0,2964728.0,,FL,,-19639557.0,-7863290.0,6783.0,4124093.0,,61915424.0,16491048.0,2023-12-31,,2023-01-01 00:00:00,13.0,163561761.0,75326494.0,7004063.0,24251049.0,4274580.0,909914758.0,-49618489.0,,27660.0,896.0,69992445.0,,49640.0,6557.0,2023,2023,5334049.0,,0.0,-0.04807535668437808,-9760354.0,-0.059673813367661165,0.0,0.9071803038293312,-0.29473566277483504,0.0,13.121822652922761,0.9291876109354035,0.07081238906459658,-0.9296943935497624,5334049.0,2.1713709521645863,5.47700389681484,non-profit
ADVENTHEALTH CARROLLWOOD (100069),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,7412025.0,17521907.0,1.0,111.0,213459573.0,5095000.0,71151383.0,25450381.0,,784.69,,,119.0,,3005652.0,1544710.0,,FL,,136737167.0,30294487.0,7315.0,7241914.0,2.09,73824139.0,19016409.0,2023-12-31,,2023-01-01 00:00:00,8.0,257371915.0,326152121.0,15673136.0,31401955.0,5028287.0,1619534779.0,82925891.0,,28789.0,10143.0,78878719.0,,43435.0,4923.0,2023,2023,247273402.0,,88020891.0,0.11770704274396063,24942229.0,0.09691123058240446,4.354415736217697,4.415991265511972,4.098573735297691,2.640787524216247,0.3189939490540111,0.24184640822863146,0.7581535917713685,26.293197428643563,247273402.0,0.7891161774784227,10.112693990710788,non-profit
ADVENTHEALTH CENTRAL TEXAS (450152),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,7043441.0,15466759.0,1.0,194.0,129679048.0,,64900062.0,22344372.0,,767.05,,,208.0,,576370.0,10256.0,,TX,,40879202.0,2447895.0,7108.0,6904440.0,,79435681.0,17515935.0,2023-09-30,,2022-10-01 00:00:00,10.0,148550703.0,89293935.0,5425191.0,18469217.0,3300063.0,755702070.0,21648656.0,,29324.0,,22338369.0,,75920.0,5383.0,2022,2023,66955566.0,,21648656.0,0.016478515083163222,-1486211.0,-0.010004738920690264,2.213369521837336,2.5145041611672005,2.0034833636964686,1.1721480125551613,0.33362975379821297,0.2501666994516481,0.749833300548352,384.06591263650546,66955566.0,1.6636147012672249,6.648237999259948,non-profit
ADVENTHEALTH CONNERTON (102026),General Long Term,Proprietary-Corporation,248.0,,1.0,67.0,47619907.0,,24256814.0,16090716.0,,298.0,,,77.0,,474812.0,566913.0,,FL,,9004913.0,66257.0,739.0,506.0,,25336189.0,,2023-12-31,,2023-01-01 00:00:00,10.0,49585385.0,46814818.0,2260194.0,7685351.0,230158.0,271595361.0,-6228147.0,,25328.0,,24336746.0,,28105.0,8444.0,2023,2023,22478072.0,,0.0,0.001336220339924758,-236261.0,-0.004764730575349974,1.1716983388266846,2.1023077540635424,1.079969281819399,0.0,1.082688319532031,0.5198513427949245,0.48014865720507555,3.5700945294957074,22478072.0,1.0591814113215179,3.0816145782449955,for-profit
ADVENTHEALTH DADE CITY (100211),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,1274536.0,8721770.0,1.0,63.0,81126780.0,,33032264.0,18648298.0,,475.7,,,75.0,,782685.0,278802.0,,FL,,27063862.0,5881446.0,5142.0,1249672.0,,36632496.0,9444377.0,2023-09-30,,2022-10-01 00:00:00,12.0,91671530.0,54632333.0,4011489.0,15152641.0,2511837.0,763337079.0,10914433.0,,17503.0,,27016392.0,,27375.0,3661.0,2022,2023,27615941.0,,10914433.0,0.06415782522665434,5386106.0,0.058754402811865364,1.7860821753778764,2.3391418697242283,1.5686598791590192,0.7202990554583851,0.9782897493878626,0.4945128739056412,0.5054871260943589,33.70705733818265,27615941.0,1.677972090263837,4.9158121561549475,non-profit
ADVENTHEALTH DAYTONA BEACH (100068),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,26344385.0,72457515.0,2.0,268.0,471599440.0,,207587174.0,97859343.0,,2590.73,,,330.0,,10678088.0,27708784.0,,FL,,321627295.0,74017340.0,20978.0,25807703.0,,201593626.0,79764191.0,2023-12-31,,2023-01-01 00:00:00,62.0,651801174.0,662742924.0,23638474.0,109216680.0,11410838.0,2807142868.0,202832744.0,,100425.0,189857.0,213862793.0,,120450.0,30775.0,2023,2023,448880131.0,,202832744.0,0.11355815692347924,49647082.0,0.0761690588792956,2.9448550807440768,3.430880951517662,2.7426064315450716,1.8571590346822482,0.47643630945206616,0.32269343851945825,0.6773065614805417,2.6448492290387047,448880131.0,0.9834902047177496,6.660592172583868,non-profit
ADVENTHEALTH DELAND (100045),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,7642027.0,21720691.0,2.0,118.0,170035384.0,,65293305.0,39298563.0,,818.64,,,142.0,,2353602.0,,,FL,,190935065.0,49334630.0,8954.0,7489304.0,,77989669.0,24194161.0,2023-12-31,,2023-01-01 00:00:00,24.0,244561857.0,246822760.0,9268660.0,38392169.0,2639638.0,1114427335.0,147488709.0,,38080.0,44736.0,60013789.0,,51830.0,9442.0,2023,2023,186808971.0,,147488709.0,0.20172659222161532,36678447.0,0.1499761551123649,4.973281530407933,6.150262101628069,4.843222715549101,3.841635230351273,0.32125753211284486,0.2431452796330452,0.7568547203669548,,186808971.0,0.9908399735907661,6.223175564969131,non-profit
ADVENTHEALTH DURAND (521307),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Church,3315040.0,,2.0,25.0,15548090.0,,,3031589.0,,76.13,,,25.0,,264567.0,102743.0,,WI,,10893752.0,2351741.0,140.0,4219650.0,,7442872.0,,2023-12-31,,2023-01-01 00:00:00,,18048837.0,13800845.0,384540.0,5315471.0,172105.0,30224681.0,7552027.0,,464.0,,8310756.0,,9125.0,338.0,2023,2023,5490089.0,,7552027.0,0.13029875553754516,605157.0,0.033528863937327374,2.049442467092756,2.4335297850369235,1.9672913275229984,1.4207634657399129,1.5137743668636336,0.6021918223123294,0.39780817768767057,9.632743836563074,5490089.0,1.30780665966468,5.953589685145315,non-profit
ADVENTHEALTH FISH MEMORIAL (100072),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,7202542.0,24257611.0,2.0,217.0,197916314.0,,81764348.0,45106461.0,,901.73,,,253.0,,3050195.0,,,FL,,136212698.0,30657628.0,11014.0,7058469.0,,88721784.0,28621348.0,2023-12-31,,2023-01-01 00:00:00,36.0,273921216.0,307533169.0,15053429.0,41900468.0,3873836.0,1201472179.0,86326963.0,,52839.0,53157.0,82197346.0,,92345.0,12968.0,2023,2023,225335823.0,,86326963.0,0.1119213343445438,23241410.0,0.08484706055043213,3.2508634032440877,3.8684783186669898,3.085613912474677,2.0602863672071634,0.36477709094660904,0.267279611715639,0.7327203882843609,,225335823.0,0.8907046251001303,6.072771171296281,non-profit
ADVENTHEALTH GORDON (110023),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,9394945.0,11532324.0,2.0,61.0,128157314.0,,49090787.0,,,918.51,,,69.0,34477.0,,,,GA,,,-215120072.0,4320.0,9209066.0,,93023230.0,12804192.0,2023-12-31,,2023-01-01 00:00:00,8.0,,,9246294.0,,,1018401085.0,,,19678.0,21186.0,,,25185.0,4741.0,2023,2023,,,0.0,,,,,,,,,,,,,,,non-profit
ADVENTHEALTH HEART OF FLORIDA (100137),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,5627040.0,16794965.0,2.0,187.0,225966529.0,,84545208.0,58122857.0,,916.87,,,202.0,150456.0,5367439.0,556505.0,,FL,,209379811.0,64704474.0,9726.0,5569608.0,,87570657.0,19482425.0,2024-06-30,,2023-07-01 00:00:00,15.0,298857435.0,392389918.0,10246196.0,48598209.0,7752028.0,2350948169.0,145116099.0,,44726.0,-153554.0,71620994.0,,73932.0,7437.0,2023,2023,320768924.0,,145116099.0,0.21650615451477725,41590272.0,0.13916425401964652,4.308385335764123,5.513442480977026,4.038427506659762,2.98603800399311,0.22327909171151505,0.18252506171679977,0.8174749382832003,93.14645510822005,320768924.0,0.7616338271973644,5.141822863249823,non-profit
ADVENTHEALTH HENDERSONVILLE (340023),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,22269073.0,11590585.0,1.0,84.0,200668317.0,,65000053.0,43276011.0,,1115.72,,,98.0,,2360426.0,920070.0,,NC,,214522023.0,32179262.0,4462.0,21808075.0,,106721647.0,12996674.0,2023-12-31,,2023-01-01 00:00:00,14.0,276529730.0,281887393.0,8560510.0,28977267.0,4592740.0,756338078.0,136303504.0,,19984.0,24481.0,61646708.0,,35770.0,5222.0,2023,2023,220240685.0,,136303504.0,0.1163681821842447,11045873.0,0.03994461282698247,7.403114413792025,7.307755317297522,7.163161971072013,4.703808126556587,0.2799060854719009,0.2186926749150502,0.7813073250849498,21.30966448205028,220240685.0,0.9809936054855777,6.389908025487839,non-profit
ADVENTHEALTH LAKE WALES (100099),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,2498636.0,7857790.0,1.0,110.0,81074046.0,,32084646.0,19736837.0,,399.71,,,118.0,,1754036.0,463746.0,,FL,,33326311.0,12758860.0,3703.0,2586579.0,,37334418.0,8724490.0,2024-06-30,,2023-07-01 00:00:00,8.0,104068202.0,63893924.0,4979530.0,15352692.0,1560499.0,860095920.0,13950291.0,,14653.0,7179.0,33502352.0,,43188.0,3087.0,2023,2023,30391572.0,,13950291.0,0.1226009458681721,10194822.0,0.09796289168136103,2.17071449098308,3.0252667089263565,1.954821734194889,0.9086543910344844,1.1023566665126765,0.524343316275269,0.475656683724731,32.72125689493818,30391572.0,1.6287652328255813,5.272790265228415,non-profit
ADVENTHEALTH LITTLETON HOSPITAL (060113),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,14214111.0,28057991.0,1.0,163.0,263088718.0,,87625671.0,158967843.0,,914.38,,,201.0,,1438934.0,2683926.0,,CO,,512335601.0,-20469859.0,9683.0,13926943.0,,113297347.0,31011240.0,2023-12-31,,2023-01-01 00:00:00,38.0,315974225.0,724436415.0,18142642.0,487416654.0,8834524.0,1668968693.0,446808549.0,,42527.0,-23465.0,567718380.0,,73365.0,9848.0,2023,2023,156718035.0,,446808549.0,-0.06478331895584205,-24819779.0,-0.07855001147641077,1.0511245292820872,1.2008340876263945,1.0300471657663137,0.9166870793873202,3.6225465690659022,0.7836690263561641,0.21633097364383594,-2.487824552539824,156718035.0,0.4361655743106177,1.9876612718460298,non-profit
ADVENTHEALTH MANCHESTER (180043),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,1499656.0,3795346.0,2.0,43.0,76146869.0,,21715243.0,9069756.0,,312.71,,,49.0,,566931.0,626533.0,,KY,,4185005.0,1629414.0,1598.0,1469659.0,,38772221.0,3554252.0,2023-09-30,,2022-10-01 00:00:00,6.0,83024189.0,48050868.0,3358560.0,20334622.0,875372.0,275947070.0,-12638091.0,,7586.0,,32010258.0,,17885.0,1481.0,2022,2023,16040610.0,,0.0,0.019625774363179867,-786952.0,-0.009478587017573878,0.2058068746003737,0.5261553423515815,0.13487843540932307,0.0,1.9955761034025514,0.6661743966831151,0.33382560331688493,4.104505269475031,16040610.0,1.7278395262287458,9.153960591663106,non-profit
ADVENTHEALTH MURRAY (110050),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,1430232.0,2121137.0,1.0,29.0,20289362.0,,9759998.0,8784890.0,,154.58,,,29.0,,203673.0,,,GA,,24274801.0,4798532.0,760.0,1542109.0,,16344776.0,2409614.0,2023-12-31,,2023-01-01 00:00:00,,42684499.0,31549986.0,1444040.0,7351387.0,522090.0,218041860.0,17756534.0,,2354.0,,7708737.0,,10585.0,778.0,2023,2023,23841249.0,,17756534.0,0.11241860891936438,3708931.0,0.08689175431109078,3.3020708881194802,4.263135106341157,3.203346252890781,2.4153991620900928,0.32333612219728924,0.2443340862338259,0.7556659137661741,,23841249.0,1.3529165749867527,4.858854123386861,non-profit
ADVENTHEALTH NEW SMYRNA BEACH (100014),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,9745008.0,18260653.0,2.0,95.0,149745776.0,,52566777.0,23430606.0,,634.7,,,109.0,,2700713.0,,,FL,,32586614.0,2466185.0,6847.0,9549981.0,,59548645.0,20325514.0,2023-12-31,,2023-01-01 00:00:00,14.0,168917059.0,106857242.0,6418736.0,26376702.0,3149173.0,712850851.0,5134729.0,,29918.0,33386.0,40821055.0,,39785.0,8350.0,2023,2023,66036187.0,,5134729.0,0.014599975956247261,-1146437.0,-0.0067869817695559095,1.23543170787614,1.1764746024730461,1.0136493940751197,0.19466910609218696,0.6181619026549792,0.3820148661519825,0.6179851338480176,,66036187.0,1.5807731496569974,7.20924840783034,non-profit
ADVENTHEALTH OCALA (100062),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,14919112.0,45646564.0,2.0,295.0,373963071.0,,141008586.0,76039894.0,,1727.84,,,351.0,,9776960.0,3317179.0,,FL,,70865723.0,11185317.0,19004.0,14623404.0,,144224947.0,51220873.0,2023-09-30,,2022-10-01 00:00:00,56.0,437075762.0,277184088.0,23924847.0,55653562.0,12470853.0,3136220529.0,-15187435.0,,91688.0,,136115599.0,,122279.0,20707.0,2022,2023,141068489.0,,0.0,0.0255912543601537,4679529.0,0.010706448187808684,1.2733367003535192,1.567288918542177,0.8735812812843857,0.0,0.9648901747292409,0.4910657028768549,0.5089342971231451,8.623102943796521,141068489.0,1.576842903045719,5.747979632901645,non-profit
ADVENTHEALTH ORLANDO (100007),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,163851090.0,475083947.0,2.0,2303.0,4505453382.0,,1784153156.0,484786014.0,,25192.0,,,2787.0,,42077511.0,27150040.0,,FL,,4926204790.0,1139013106.0,157121.0,157826475.0,209.03,1928978534.0,530265990.0,2023-12-31,,2023-01-01 00:00:00,370.0,6233499732.0,8518173247.0,293003850.0,857878375.0,116164037.0,32846974470.0,3464243679.0,,840470.0,177970.0,1805710244.0,,1017255.0,168333.0,2023,2023,6712463003.0,,3464243679.0,0.1827244974685434,638223728.0,0.1023861001747774,5.7423114203106005,5.9309605502061995,5.557854564174089,4.038152470039823,0.2690085953833897,0.21198327289668004,0.7880167271033199,34.2993077726589,6712463003.0,0.7317883249434219,12.858249932928139,non-profit
ADVENTHEALTH OTTAWA (170014),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,6057527.0,7222264.0,2.0,28.0,51787165.0,,17610149.0,10422672.0,,220.58,,,36.0,,342732.0,,,KS,,12004384.0,4575569.0,1179.0,5991485.0,,21860579.0,6621335.0,2023-09-30,,2022-10-01 00:00:00,8.0,61438735.0,31613722.0,2133987.0,10910641.0,909887.0,300932454.0,2741409.0,,3527.0,,16892125.0,,13140.0,1501.0,2022,2023,14721597.0,,2741409.0,0.07447368504576143,134861.0,0.002195048449483864,1.100245530945432,1.625903555987224,0.9854384357436011,0.2512601230303517,1.1474383519668416,0.5343288904735735,0.46567110952642654,,14721597.0,1.9434198542012864,5.894720183077814,non-profit
ADVENTHEALTH PALM COAST (100118),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,12103166.0,38707872.0,1.0,81.0,200656058.0,,93970399.0,75043814.0,,986.51,,,99.0,,2418068.0,1603886.0,,FL,,336496640.0,64737161.0,9053.0,11860927.0,,106703429.0,42861091.0,2023-12-31,,2023-01-01 00:00:00,18.0,307699977.0,425385230.0,12111912.0,-109535943.0,4201031.0,1185765259.0,267926513.0,,41699.0,47255.0,-51987274.0,,36135.0,14025.0,2023,2023,425385230.0,,267926513.0,0.2103905292134617,43212782.0,0.1404380410467174,inf,inf,inf,inf,0.0,0.0,1.0,34.49415606844875,425385230.0,0.7233442895983954,4.100271036330856,non-profit
ADVENTHEALTH PALM COAST PARKWAY (100363),General Short Term,Voluntary Nonprofit-Church,3618701.0,10654461.0,1.0,82.0,85994959.0,,41002632.0,19223987.0,,539.04,,,100.0,,309304.0,772128.0,,FL,,47431007.0,-11794391.0,4749.0,3546331.0,,38997798.0,14255523.0,2024-06-30,,2023-08-21 00:00:00,18.0,98305026.0,201179759.0,9900047.0,191649494.0,2561276.0,484229405.0,28895423.0,,19170.0,,219879377.0,,31500.0,5776.0,2023,2023,-18699618.0,,28895423.0,-0.11997749738655275,-12977259.0,-0.13201012733570713,0.24748829756889418,0.18953882027990118,0.23251001643656832,0.1507722373636948,-11.758495654831023,1.0929497981951555,-0.0929497981951554,-3.985365120808985,-18699618.0,0.4886427267267976,5.113664818853654,non-profit
ADVENTHEALTH PARKER HOSPITAL (060114),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,11004236.0,22130957.0,1.0,132.0,266789564.0,,78865666.0,179187064.0,,564.62,,,162.0,,2197417.0,1685640.0,,CO,,630356133.0,29849955.0,8451.0,10781665.0,,115309359.0,24530406.0,2023-12-31,,2023-01-01 00:00:00,30.0,353060659.0,796644744.0,24025463.0,448945651.0,6509408.0,1706466725.0,562895939.0,,35770.0,40565.0,498501625.0,,59130.0,7765.0,2023,2023,298143119.0,,562895939.0,0.08454625073364518,26417589.0,0.0748245048735379,1.404081165717763,1.7189688156707414,1.3846872257595386,1.253817556192342,1.672021231521362,0.6257514767460765,0.3742485232539236,29.925163142782562,298143119.0,0.4431845708631199,1.970346804722466,non-profit
ADVENTHEALTH PORTER HOSPITAL (060064),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,18950612.0,30780231.0,2.0,144.0,314458101.0,,78542811.0,177339604.0,,1009.52,,,180.0,,3328593.0,3572383.0,,CO,,612608541.0,-61609147.0,6095.0,18570435.0,0.33,127092652.0,35251884.0,2023-12-31,,2023-01-01 00:00:00,36.0,305152924.0,793600132.0,22961843.0,587705151.0,9669681.0,1538236658.0,543089981.0,,29660.0,64419.0,693310381.0,,65700.0,7261.0,2023,2023,100289751.0,,543089981.0,-0.20189597462287467,-69717055.0,-0.2284659576127804,1.0423739522405513,1.1210050428841656,1.0202569536437498,0.9240857938303148,6.913073111528615,0.8736268468765829,0.12637315312341707,-13.087961733106445,100289751.0,0.38451722938977534,1.7207263189783597,non-profit
ADVENTHEALTH REDMOND (110168),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,16105239.0,54570503.0,1.0,170.0,351572517.0,,120017888.0,61963241.0,,1348.43,,,210.0,,2905463.0,,,GA,,51141027.0,-53785738.0,11173.0,15920851.0,51.5,135125984.0,59006688.0,2024-06-30,,2023-07-01 00:00:00,16.0,331753274.0,551345375.0,65824196.0,38763271.0,8552251.0,3064327488.0,-10837332.0,,55343.0,344395.0,125533399.0,,76860.0,15658.0,2023,2023,425811976.0,,0.0,-0.16212571876532558,-60764573.0,-0.1831619391946076,1.3193166025643193,0.2109600864178877,1.0237348906907262,0.0,0.2948094606902273,0.22768559362631816,0.7723144063736819,,425811976.0,0.6017158917856162,5.354033595498983,non-profit
ADVENTHEALTH ROLLINS BROOK (451323),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Church,808883.0,,1.0,25.0,20945530.0,,,11942075.0,,90.1,,,25.0,,33822.0,,,TX,,31365344.0,3076323.0,330.0,1250801.0,,6390889.0,,2023-09-30,,2022-10-01 00:00:00,,21036575.0,32793220.0,644486.0,6103882.0,293948.0,78812831.0,21001081.0,,2155.0,,6414294.0,,9125.0,863.0,2022,2023,26378926.0,,21001081.0,0.14623687553701115,907906.0,0.04315845141141084,5.138589507464266,5.901077216106078,5.0848908940244915,3.4406105819214723,0.24315978595944354,0.19559817547651617,0.8044018245234839,,26378926.0,0.6414915949089477,1.7615510704797952,non-profit
ADVENTHEALTH SEBRING (100109),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,16328228.0,42123063.0,2.0,182.0,252643902.0,,105057307.0,-178805266.0,,1495.55,,,204.0,,2240723.0,1673076.0,,FL,,119012980.0,27096797.0,11297.0,15326099.0,30.55,143731206.0,46528494.0,2023-12-31,,2023-01-01 00:00:00,22.0,318553751.0,201364535.0,12108398.0,-9077822.0,4014053.0,1727437306.0,179509368.0,,55073.0,-60182.0,42969253.0,,74460.0,16279.0,2023,2023,158395282.0,,179509368.0,0.0850619304118632,10619994.0,0.033338153974523436,inf,inf,inf,inf,0.27127861674566794,0.21339037184477397,0.7866096281552261,13.584793518046999,158395282.0,1.5819754506422892,inf,non-profit
ADVENTHEALTH SHAWNEE MISSION (170104),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,32099196.0,40953612.0,1.0,250.0,407235849.0,,149072245.0,116446843.0,,2767.13,,,314.0,,7871032.0,5613627.0,,KS,,450996033.0,55989546.0,15643.0,31305036.0,0.96,245393073.0,46550799.0,2023-12-31,,2023-01-01 00:00:00,64.0,637581099.0,993691822.0,41154771.0,121043942.0,10210897.0,3039015387.0,318077708.0,,70522.0,-4489.0,309150217.0,,114610.0,15182.0,2023,2023,684541605.0,,318077708.0,0.0878155674436014,10437689.0,0.016370762898038797,3.725886860161907,4.052363867991015,3.576503679961117,2.627787089088688,0.4516164024829433,0.3111127717422233,0.6888872282577767,9.190575006141305,684541605.0,0.6416286064594381,5.47529741961317,non-profit
