Hospital,Hospital type,Control type,REIMBURSEMENT SETTLEMENT: Subtotal,IPPS Interim payment,Urban (1) and Rural (2) Indicator,NUMBER OF BEDS: Adults & Pediatrics,Total Costs,BALANCE SHEET: Temporary Investments (G_C1THRU4_2),"ADJUSTED SALARIES, Subtotal Salaries",BALANCE SHEET: Accounts Receivable (G_C1THRU4_4),Total cost of charity care,Number of Interns & Residents,Cost of Uncompensated Care,Cost To Charge Ratio,NUMBER OF BEDS: Total Hospital,HAC reduction adjustment amount,BALANCE SHEET: Prepaid expenses (G_C1THRU4_8),TRIAL BALANCE OF EXPENSE ACCOUNTS: Interest Expense (A_C2_113),REIMBURSEMENT SETTLEMENT: Payment to cost ratio,State,Medicaid charges,BALANCE SHEET: Total Current Assets (G_C1THRU4_11),STATEMENT OF REVENUES AND EXPENSES: Net Income (G3_C1_29),Total discharges,REIMBURSEMENT SETTLEMENT: Interim payments,FTE Employees on Payroll,Total Salaries,IPPS Payment amount (unadjusted),Fiscal Year End Date,Net Revenue from Medicaid,Fiscal Year Begin Date,NUMBER OF BEDS: ICU,STATEMENT OF REVENUES AND EXPENSES: Net Patient Revenue (G3_C1_3),BALANCE SHEET: Total Assets (G_C1THRU4_36),"RECONCILIATION OF CAPITAL COST CENTERS: Depreciation, Total (A7_3_C9_3)",BALANCE SHEET: Total Current Liabilities (G_C1THRU4_45),BALANCE SHEET: Inventory (G_C1THRU4_7),Total Charges,BALANCE SHEET: Cash on Hand and in Banks (G_C1THRU4_1),Total Bad Debt expense,Total Inpatient Days,HVBP payment adjustment amount,Total Liabilities,"Donations, Land Improvements",BED DAYS: Total Hospital,Total Days Title XVIII,Report_Period_Begin_Yr,Beginning FFY,Financial Indicators: Total Net Assets,S-10 DATA: Medicaid Costs,Financial Indicators: Cash Reserves,Financial Indicators: Net Profit Margin,Financial Indicators: Operating Profit,Financial Indicators: Operating Profit Margin,Financial Indicators: LIQUIDITY current ratio,Financial Indicators: LIQUIDITY acid-test ratio,Financial Indicators: LIQUIDITY acid-test ratio (variation),Financial Indicators: LIQUIDITY cash ratio,Financial Indicators: SOLVENCY Debt-to-Equity Ratio,Financial Indicators: SOLVENCY Debt Ratio,Financial Indicators: SOLVENCY Equity Ratio,Financial Indicators: SOLVENCY Interest Coverage Ratio,Financial Indicators: SOLVENCY total assets less total liabilities,Financial Indicators: EFFICIENCY asset turnover ratio,Financial Indicators: EFFICIENCY Accounts Receivable Turnover Ratio,: General Ownership Type
FOOTHILL PRESBTYERIAN HOSPITAL (050597),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,2732373.0,13506509.0,1.0,87.0,74170639.0,,35890936.0,21741679.0,1264490.0,445.72,4904363.0,0.238633,105.0,,380597.0,99701.0,,CA,73181311.0,19701712.0,6096648.0,5884.0,2840430.0,,35876195.0,14673827.0,2015-12-31,9112811.0,2015-01-01 00:00:00,18.0,89914829.0,76378821.0,4199539.0,10379672.0,457855.0,310814567.0,5858007.0,15072189.0,22876.0,-6116.0,13261055.0,,38325.0,6592.0,2015,2015,63117766.0,17463475.787863,5858007.0,0.06780469993442349,6746585.0,0.07503306267757012,1.8981054507310058,3.323213392484849,1.8173271756564178,0.5643730360651088,0.21010019587828885,0.17362214847490248,0.8263778515250975,109.78951063680404,63117766.0,1.177222007655761,4.135597301385969,non-profit
FOOTHILL REG MEDICAL CENTER (050780),General Short Term (Acute Care Hospitals),Proprietary-Corporation,11700.0,326310.0,1.0,120.0,10674070.0,,4122131.0,10277673.0,,99.0,30010.0,0.228723,135.0,,-22807957.0,,,CA,35899414.0,-18015917.0,-4412723.0,226.0,11466.0,,5254565.0,351869.0,2015-12-31,2131313.0,2015-06-24 00:00:00,15.0,5967182.0,4130068.0,934891.0,2783641.0,472041.0,46668186.0,-40758.0,131206.0,1139.0,,2900255.0,,25785.0,192.0,2015,2015,1229813.0,8211021.668322001,0.0,-0.7394986444187558,-5240554.0,-0.8782292881296397,0.0,2.1069347663725315,-0.16957682402292537,0.0,2.3582894309947937,0.7022293579669875,0.2977706420330125,,1229813.0,1.4448144679458061,0.5805966000280414,for-profit
FORBES REGIONAL HOSPITAL (390267),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,5656598.0,25430792.0,1.0,166.0,186169329.0,,61222991.0,28845944.0,2088562.0,1260.0,4866930.0,0.268552,216.0,,33631.0,,,PA,77866471.0,33669186.0,4733436.0,11972.0,5661891.0,42.0,67867597.0,28789527.0,2016-06-30,13448938.0,2015-07-01 00:00:00,46.0,205517002.0,176444949.0,12660567.0,25161911.0,3511746.0,693234566.0,1025.0,10205000.0,52307.0,-41166.0,121669976.0,,79056.0,12217.0,2015,2015,54774973.0,20911196.519992,1025.0,0.023031846289778012,-15706.0,-7.642190109410023e-05,1.3381013071701906,1.3345729185672741,1.197198773972295,4.073617460931326e-05,2.2212694837841362,0.6895633833077307,0.3104366166922693,,54774973.0,1.1647655722918995,7.124641232056749,non-profit
FOREST HEALTH MEDICAL CENTER (230144),General Short Term (Acute Care Hospitals),Proprietary-Other,4766225.0,1732590.0,1.0,24.0,43533920.0,,4304956.0,16085093.0,,71.0,197943.0,0.407276,24.0,14614.0,675957.0,,,MI,51046.0,29440415.0,11480701.0,956.0,4670889.0,,4304956.0,1973724.0,2015-12-31,3468.0,2015-01-01 00:00:00,,60322197.0,31581006.0,917093.0,1917111.0,162981.0,106890487.0,2634448.0,495503.0,1792.0,,2639980.0,,8760.0,420.0,2015,2015,28941026.0,20789.810696,2634448.0,0.1903229917172944,11196423.0,0.18561033179875727,15.356656448166017,15.752996044569146,14.919051113889598,1.374176038841778,0.09121929540438546,0.08359391717920575,0.9164060828207943,,28941026.0,1.910078386989952,3.750192616231687,for-profit
FOREST HILLS HOSPITAL (330353),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,3593352.0,56415582.0,1.0,199.0,201451722.0,,105549944.0,30498000.0,7362566.0,1424.33,8175118.0,0.188723,227.0,,,711375.0,,NY,283499527.0,37242000.0,-4542790.0,15544.0,3677210.0,43.79,130350327.0,61519452.0,2016-01-13,47977388.0,2015-01-01 00:00:00,18.0,223945428.0,142593000.0,10432182.0,52082000.0,,1067445574.0,373000.0,3620508.0,78388.0,-105457.0,145950000.0,,85806.0,25788.0,2015,2015,-3357000.0,53502881.234021,373000.0,-0.020285254495126376,-37950963.0,-0.16946522793044028,0.7150647056564648,0.5055145731730732,,0.007161783341653546,-43.476318141197495,1.0235425301382255,-0.02354253013822558,-38.68393041644702,-3357000.0,1.5705218909764154,7.34295455439701,non-profit
FOREST VIEW HOSPITAL (234030),Psychiatric,Proprietary-Corporation,116791.0,,1.0,82.0,15193945.0,,8308467.0,4391012.0,,157.1,,,82.0,,57689.0,,,MI,,3260788.0,8648075.0,2903.0,116394.0,,8319448.0,,2015-12-31,,2015-01-01 00:00:00,,27453170.0,13154279.0,365489.0,1187200.0,86429.0,35194060.0,-185713.0,,27968.0,,-50255188.0,,29930.0,6881.0,2015,2015,13154279.0,,0.0,0.3150118911586531,8461938.0,0.30823172697360635,2.746620619946092,10.983058456873316,2.6252274258760107,0.0,0.0,0.0,1.0,,13154279.0,2.0870144232154417,6.252128210990997,for-profit
FORKS COMMUNITY HOSPITAL (501325),General Short Term (Critical Access Hospitals),Governmental-Hospital District,1936832.0,,2.0,20.0,25152143.0,,,5659271.0,121502.0,150.08,1013311.0,0.72249,20.0,,275532.0,371676.0,,WA,8876639.0,8665118.0,-1541116.0,297.0,1855428.0,,12390590.0,,2015-12-31,3727216.0,2015-01-01 00:00:00,,22186569.0,16525836.0,582709.0,2233604.0,417718.0,34813144.0,5088146.0,1236182.0,2033.0,,7420659.0,,7300.0,1313.0,2015,2015,9105177.0,6413282.91111,5088146.0,-0.06946166394632716,-4974292.0,-0.2242028499314157,3.879433417920097,4.121724799919771,3.569060585493221,2.277998248570472,0.8149933823362248,0.4490338037966733,0.5509661962033268,-11.815621670487198,9105177.0,1.3425383744580304,3.920393457037134,govt
FORREST CITY MEDICAL CENTER (040019),General Short Term (Acute Care Hospitals),Proprietary-Other,2039856.0,2924264.0,2.0,42.0,21718651.0,,9789254.0,8964145.0,633259.0,173.8,1110767.0,0.145018,48.0,,151067.0,,,AR,44572463.0,8638461.0,3546800.0,2213.0,1997020.0,,10008690.0,3071031.0,2015-09-30,3881402.0,2014-10-01 00:00:00,6.0,38738457.0,22663279.0,1065230.0,44626878.0,889705.0,149765708.0,-90528.0,3231546.0,7950.0,7950.0,44626878.0,,17520.0,1624.0,2014,2015,-21963599.0,6463809.439334,0.0,0.09155759611179144,2550574.0,0.06584087745157222,0.19357081174264532,0.2803455128543834,0.1702491713626035,0.0,-2.0318563455834355,1.969127150576931,-0.9691271505769311,,-21963599.0,1.709305039222259,4.32148933333854,for-profit
FORREST GENERAL HOSPITAL (250078),General Short Term (Acute Care Hospitals),Governmental-County,30684737.0,95932560.0,1.0,332.0,313150769.0,,126284726.0,231569047.0,25035094.0,2677.16,39426143.0,0.235904,373.0,,3719053.0,,,MS,209064939.0,148564871.0,47999117.0,25568.0,29989592.0,7.0,147429978.0,108522036.0,2015-09-30,93288705.0,2014-10-01 00:00:00,33.0,398613214.0,712904907.0,24341448.0,66069606.0,8165895.0,1327452034.0,97859213.0,59627521.0,115087.0,-241143.0,256612762.0,,136267.0,46275.0,2014,2015,456292145.0,49319255.369856,97859213.0,0.12041526801968988,32881764.0,0.08249040133426185,2.2486114265612542,5.712571935119455,2.0687261703967175,1.4811532703857808,0.5623869812617528,0.35995370417614475,0.6400462958238552,,456292145.0,0.5591393888385734,1.721357923971592,govt
FORSYTH MEMORIAL HOSPITAL  INC (340014),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,56503008.0,104375196.0,1.0,667.0,902236455.0,,287085434.0,283136716.0,29531629.0,5255.51,44926522.0,0.336085,799.0,,,18772174.0,,NC,319243481.0,158890294.0,101156684.0,40141.0,55712941.0,24.09,361608685.0,116339411.0,2015-12-31,45422784.0,2015-01-01 00:00:00,108.0,1221667350.0,573102073.0,66869165.0,-961893548.0,,2684545954.0,319129.0,45675901.0,227141.0,-51572.0,-950608544.0,-885873.0,291635.0,58757.0,2015,2015,573102073.0,107292945.31188501,319129.0,0.08280215068365378,85316166.0,0.06983584033738807,inf,inf,,inf,0.0,0.0,1.0,8.106963583440043,573102073.0,2.1316749799995924,4.31476131834488,non-profit
FORT ATKINSON MEMORIAL HOSPITAL (520071),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,8317218.0,8036539.0,2.0,56.0,80918590.0,,32800084.0,35604979.0,1057584.0,623.45,990451.0,0.392099,72.0,,1026619.0,1805112.0,,WI,29509947.0,35546643.0,10405567.0,2061.0,8181905.0,,36859853.0,8630648.0,2015-09-30,4700866.0,2014-10-01 00:00:00,16.0,116640879.0,181111895.0,5992827.0,13097817.0,1993827.0,206372931.0,16122332.0,,6541.0,31842.0,70126412.0,,26280.0,2905.0,2014,2015,110985483.0,11570820.708753,16122332.0,0.08921029307400881,-2630389.0,-0.02255117607609936,2.7139364521584017,4.7437582919352135,2.48332962660877,1.2309174880058258,0.6318521134876712,0.3871993719683624,0.6128006280316376,1.8627309551983477,110985483.0,0.644026605762145,3.275971009560208,non-profit
FORT BELKNAP HEALTH CENTER (271315),General Short Term (Critical Access Hospitals),Governmental- Federal,792551.0,,2.0,6.0,7583196.0,,,,,167.0,,,6.0,,,,,MT,,,-20695582.0,3.0,586180.0,,6745754.0,,2015-09-30,,2014-10-01 00:00:00,,,,580661.0,,,74421.0,,,9.0,,,,2190.0,,2014,2015,,,0.0,,,,,,,,,,,,,,,govt
FORT DEFIANCE INDIAN HOSPITAL (030071),General Short Term (Acute Care Hospitals),Governmental- Federal,4354845.0,5186473.0,2.0,50.0,61791759.0,,38981691.0,,,1057.0,,,50.0,,,,,AZ,,,-113999380.0,1989.0,4467388.0,,58524205.0,4970330.0,2015-09-30,,2014-10-01 00:00:00,,,,5230155.0,,,1326404.0,,,8768.0,29692.0,,,18250.0,1660.0,2014,2015,,,0.0,,,,,,,,,,,,,,,govt
FORT DUNCAN MEDICAL CENTER (450092),General Short Term (Acute Care Hospitals),Proprietary-Corporation,3647571.0,10761951.0,2.0,76.0,51023375.0,,20325286.0,17794766.0,5196542.0,358.06,6132540.0,0.14526,86.0,,278161.0,245229.0,,TX,57330128.0,12399095.0,13043291.0,4334.0,4041593.0,,20933310.0,12337949.0,2015-12-31,8762443.0,2015-01-01 00:00:00,10.0,79082548.0,50806513.0,3459237.0,10421585.0,1863704.0,351254810.0,-10024.0,5021830.0,17669.0,-6411.0,-33673262.0,,31390.0,6706.0,2015,2015,50806513.0,8327774.39328,0.0,0.1649326094045427,12812259.0,0.1620112063157095,1.1897513669945599,2.959056323966076,0.9842293662624255,0.0,0.0,0.0,1.0,66.35225034559534,50806513.0,1.5565435085064783,4.444146554104729,for-profit
FORT HAMILTON HOSPITAL (360132),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,5869870.0,18790703.0,1.0,124.0,114934347.0,,46605055.0,85576256.0,1925477.0,751.4,3699672.0,0.17496,140.0,,191092.0,1796894.0,,OH,199916070.0,19282432.0,-3562556.0,7837.0,5991207.0,,48711564.0,21217299.0,2015-12-31,22882122.0,2015-01-01 00:00:00,16.0,121484394.0,88229888.0,5498581.0,14580843.0,1516825.0,656919385.0,,9310117.0,32700.0,72146.0,52786377.0,,51100.0,10266.0,2015,2015,35443511.0,34977315.607200004,0.0,-0.029325215220648012,-7613962.0,-0.06267440408847905,1.3224497376454845,5.624757635755354,1.2053154265497543,0.0,1.4893100460617459,0.5982822623553596,0.4017177376446403,-1.1772430649776782,35443511.0,1.3769074942042316,1.4196039845444979,non-profit
FORT LOGAN HOSPITAL (181315),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,993288.0,,2.0,25.0,14653208.0,,,5361249.0,204678.0,123.36,750549.0,0.359842,25.0,,147138.0,368111.0,,KY,15189663.0,4282496.0,-130848.0,1036.0,1099839.0,,6318370.0,,2015-09-30,3782881.0,2014-10-01 00:00:00,,14852205.0,13733277.0,1489441.0,18463276.0,310664.0,40721189.0,1474851.0,1523585.0,2893.0,,18470089.0,,9125.0,488.0,2014,2015,-4736812.0,5465878.713246,1474851.0,-0.008810004979058665,885687.0,0.05963336757067385,0.23194670328277603,0.36316696993534625,0.2071514285980451,0.07988024443766101,-3.899265793111485,1.3449149099664996,-0.3449149099664996,6.452205992214305,-4736812.0,1.081475674014294,2.77028822947787,non-profit
FORT LOUDOUN MEDICAL CENTER (440110),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,2423100.0,4492995.0,1.0,25.0,24911990.0,,10038922.0,3082250.0,1688569.0,191.0,2081206.0,0.243209,30.0,,80860.0,,,TN,10586740.0,5669364.0,1836029.0,2023.0,2365408.0,,11118660.0,5117583.0,2015-12-31,1036974.0,2015-01-01 00:00:00,5.0,28820752.0,20573641.0,2064086.0,38870118.0,708887.0,102430433.0,-128665.0,1468341.0,8168.0,38129.0,39132203.0,,10950.0,3028.0,2015,2015,-18558562.0,2574790.44866,0.0,0.06370510387792797,1680444.0,0.058306736756903496,0.1458540465454723,0.12653110546255608,0.12553645965263086,0.0,-2.1085794793799217,1.902055304649284,-0.902055304649284,,-18558562.0,1.4008581174328842,9.350556249493065,non-profit
FORT MADISON COMMUNITY HOSPITAL (160122),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,3190163.0,5008456.0,2.0,47.0,32113431.0,1592081.0,14788986.0,8055393.0,246320.0,409.36,932724.0,0.288287,50.0,,,250975.0,,IA,17038570.0,14629989.0,205992.0,1573.0,3126262.0,,25653084.0,4884020.0,2015-09-30,5233677.0,2014-10-01 00:00:00,3.0,60324092.0,57575418.0,4048704.0,7012640.0,571071.0,111393891.0,3373927.0,2380975.0,7427.0,62613.0,12487957.0,,18250.0,3640.0,2014,2015,45087461.0,4911998.229590001,4966008.0,0.0034147550865746973,3873689.0,0.06421462589109506,2.0862312909260994,2.4089880558534302,,0.4811208047183372,0.2769718392437312,0.2168973745010414,0.7831026254989586,31.566462795099113,45087461.0,1.0477404089363276,7.488659088389604,non-profit
FORT SANDERS REGIONAL MEDICAL CENTER (440125),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,23223416.0,39834782.0,2.0,235.0,245783986.0,,70802407.0,28437540.0,10862486.0,1371.0,13281120.0,0.244503,280.0,329155.0,698440.0,8010.0,,TN,111548814.0,144860941.0,19894524.0,15030.0,22614984.0,,87973626.0,43914340.0,2015-12-31,13021079.0,2015-01-01 00:00:00,45.0,288309128.0,252934640.0,11436686.0,31502531.0,6922271.0,1005238598.0,-1598035.0,9154826.0,80647.0,44027.0,34422577.0,,102200.0,23091.0,2015,2015,218512063.0,27274019.669441998,0.0,0.06900414197083625,10790022.0,0.0374251834301965,4.598390554714476,1.534415948991527,4.3564826584886145,0.0,0.1575317011216905,0.13609277479747336,0.8639072252025266,2774.8699126092383,218512063.0,1.1398562411222124,10.138328702131057,non-profit
FORT WALTON BEACH MEDICAL CTR (100223),General Short Term (Acute Care Hospitals),Proprietary-Corporation,11308162.0,37265292.0,1.0,150.0,152511217.0,,45144165.0,40837508.0,10207859.0,670.18,13046930.0,0.073599,189.0,,670857.0,,,FL,295636455.0,6684667.0,52750230.0,10567.0,11189939.0,,46306397.0,42582120.0,2016-05-31,13164748.0,2015-06-01 00:00:00,23.0,227465059.0,57363052.0,7193974.0,15502302.0,6519809.0,2072187425.0,3542.0,35756584.0,48037.0,88719.0,-111240477.0,,69174.0,19907.0,2015,2015,57363052.0,21758547.451545,3542.0,0.23190476037025098,49983186.0,0.21974006126365106,0.4312047978422818,6.037250467704732,-0.03264024917073606,0.00022848219574099382,0.0,0.0,1.0,,57363052.0,3.965358380861604,5.570003414508054,for-profit
FORT WASHINGTON MEDICAL CENTER (210060),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,2933805.0,8606355.0,1.0,27.0,41766759.0,,20676720.0,8610162.0,,319.51,324520.0,0.861694,31.0,,722340.0,,,MD,3622440.0,10620964.0,14540.0,2263.0,4782706.0,,20736789.0,9207421.0,2015-12-31,2897952.0,2015-01-01 00:00:00,4.0,41899665.0,22175876.0,967973.0,8756537.0,1091584.0,48470537.0,1940841.0,376607.0,8607.0,,17290890.0,,11315.0,4871.0,2015,2015,4884986.0,3121434.81336,1940841.0,0.0003470194809433441,-882086.0,-0.021052340155941582,1.2129183032059363,1.2065892030148448,1.0057674626396258,0.2216448123270649,3.53959868052846,0.7797162105343662,0.22028378946563373,,4884986.0,1.8894254729779334,4.866303909264425,non-profit
FOSTORIA COMMUNITY HOSPITAL (361318),Alcohol and Drug (Critical Access Hospitals),Voluntary Nonprofit-Other,3022148.0,,2.0,21.0,27864648.0,1827406.0,,14124861.0,1025190.0,162.6,2189415.0,0.306046,25.0,,345250.0,540648.0,,OH,22090416.0,10921994.0,-1377197.0,682.0,2610942.0,,8698333.0,,2015-12-31,3198433.0,2015-01-01 00:00:00,4.0,32798720.0,103857564.0,2635530.0,8353728.0,1084982.0,91047153.0,1562054.0,3674496.0,2007.0,,17776772.0,,9125.0,1041.0,2015,2015,86080792.0,6760683.455135999,3389460.0,-0.0419893520234936,-2278411.0,-0.06946646088627849,1.307439504853402,1.8279855413056303,1.1362306744964643,0.1869888509657006,0.20651264453979465,0.17116492352930596,0.828835076470694,0.660538834879626,86080792.0,0.31580482669514565,2.322056125012487,non-profit
FOUNDATION SURGICAL HOSPITAL EL PASO (450877),General Short Term (Acute Care Hospitals),Proprietary-Other,1756155.0,5907772.0,1.0,40.0,64924840.0,,6092875.0,65097860.0,,220.22,828404.0,0.144587,40.0,,376754.0,561269.0,,TX,2605551.0,16814719.0,5886501.0,782.0,1719347.0,,8337907.0,6134929.0,2015-12-31,142216.0,2015-01-01 00:00:00,,73281136.0,28671229.0,1796630.0,10727225.0,1244905.0,449037247.0,1890391.0,5669345.0,1796.0,-1879.0,23773579.0,,14600.0,423.0,2015,2015,4897650.0,376728.802437,1890391.0,0.08032764393827083,4867273.0,0.06641918051052047,1.567480779045839,6.793858989626861,1.4163085047624153,0.17622367387651514,4.854078792890468,0.8291789305578774,0.17082106944212264,11.87292189663067,4897650.0,2.55591192132015,1.125707296676112,for-profit
FOUNDATION SURGICAL SAN ANTONIO (670054),General Short Term (Acute Care Hospitals),Proprietary-Corporation,1736435.0,2843514.0,1.0,20.0,32394683.0,,5675012.0,47442444.0,,119.09,104536.0,0.146535,20.0,,359277.0,137190.0,,TX,,13607562.0,8090426.0,1325.0,1701707.0,,6282631.0,3223962.0,2015-12-31,,2015-01-01 00:00:00,,40796340.0,15914823.0,367775.0,10531146.0,804088.0,221070722.0,124666.0,698211.0,2802.0,9121.0,12755816.0,,7300.0,632.0,2015,2015,3159007.0,,124666.0,0.19831254470376508,7667237.0,0.187939334754049,1.2921254723844868,5.285040773340337,1.1816564882872196,0.011837837971290115,4.037919510782977,0.8015053638988006,0.1984946361011995,58.56849624608208,3159007.0,2.563417764683905,0.8599122760201814,for-profit
FOUNDATIONS BEHAVIORAL HEALTH (394038),Psychiatric,Proprietary-Corporation,,,,,,,,,,,,,,,,,,PA,,,,,,,,,2016-06-30,,2015-07-01 00:00:00,,,,,,,,,,,,,,,,2015,2015,,,0.0,,,,,,,,,,,,,,,for-profit
FOUNTAIN VALLEY REG MEDICAL CENTER (050570),General Short Term (Acute Care Hospitals),Proprietary-Corporation,8693793.0,62029441.0,1.0,341.0,307377401.0,,126492858.0,124323972.0,2605017.0,1207.1,5468497.0,0.14664,400.0,,893549.0,63812.0,,CA,886773886.0,166468475.0,89406878.0,18571.0,8491654.0,2.82,122872640.0,66205612.0,2015-12-31,85608759.0,2015-01-01 00:00:00,36.0,409618062.0,266103066.0,8184666.0,72667835.0,4788536.0,2096133823.0,,13981323.0,92511.0,-170951.0,76888800.0,,146000.0,24107.0,2015,2015,189214266.0,130036522.64303999,0.0,0.21826888580904424,88313242.0,0.21559899377679298,2.290813741733189,2.941202940750884,2.212621168636715,0.0,0.40635836623439375,0.28894368319679564,0.7110563168032044,1512.2219645207797,189214266.0,1.5393210914751354,3.2947633140292525,for-profit
FOUR COUNTY COUNSELING CENTER (154035),Psychiatric,Voluntary Nonprofit-Other,355326.0,,2.0,16.0,14059457.0,4302000.0,,2777881.0,,276.0,,,16.0,,183825.0,,,IN,,15525443.0,3356779.0,516.0,348212.0,,11448064.0,,2016-06-30,,2015-07-01 00:00:00,,17481741.0,19303735.0,497235.0,4437452.0,,25574311.0,6735649.0,,3371.0,,4691370.0,,5856.0,710.0,2015,2015,14612365.0,,11037649.0,0.19201628716499117,-1190161.0,-0.0680802329699313,3.4987292256907794,2.9003826970973434,,1.5179091514680045,0.32105480529674696,0.24302913399919757,0.7569708660008024,,14612365.0,0.9056144316112918,6.293192904951652,non-profit
FOUR WINDS  INC. (334002),Psychiatric,Proprietary-Corporation,13895.0,,1.0,175.0,45180556.0,,27874256.0,6336106.0,,503.6,-4854.0,0.676887,175.0,,226216.0,,,NY,,9659546.0,1016553.0,4122.0,13616.0,,27874256.0,,2015-12-31,,2015-01-01 00:00:00,,46213696.0,19701620.0,1560469.0,5503467.0,,66747606.0,3086002.0,,55666.0,,40598236.0,,63875.0,550.0,2015,2015,-20896616.0,,3086002.0,0.021996790734937106,-1967852.0,-0.042581575816831446,1.7551746926074054,1.8967427259943594,,0.5607378040060929,-1.9428138986714405,2.060654707582422,-1.0606547075824222,,-20896616.0,2.3456799999187883,7.293706260596019,for-profit
FOUR WINDS OF SARATOGA  INC. (334049),Psychiatric,Proprietary-Corporation,95904.0,,1.0,88.0,27580840.0,,20041189.0,4427029.0,,314.9,-5638.0,0.58556,88.0,,229562.0,,,NY,,11114755.0,2623908.0,2792.0,93986.0,,20099449.0,,2015-12-31,,2015-01-01 00:00:00,,31977785.0,16994865.0,864774.0,2697239.0,,47101661.0,5163879.0,,32253.0,,16985705.0,,32120.0,2094.0,2015,2015,9160.0,,5163879.0,0.08205408848674166,505488.0,0.015807473844733147,4.120789815066444,4.528636876450325,,1.9145055369583488,1854.3346069868996,0.99946101366501,0.0005389863349900102,,9160.0,1.8816145347432887,7.223305968856314,for-profit
FRANCES MAHON DEACONESS HOSPITAL (271316),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,3549545.0,,2.0,25.0,22851153.0,,,6895663.0,301063.0,188.19,907178.0,0.720759,25.0,,274846.0,,,MT,3475430.0,8848481.0,2133334.0,664.0,3231627.0,,15053352.0,,2016-06-30,2616281.0,2015-07-01 00:00:00,,26479526.0,52788346.0,1426053.0,3490308.0,1122233.0,31704277.0,2630627.0,871367.0,1806.0,,3490308.0,,9150.0,836.0,2015,2015,49298038.0,2504947.45137,2630627.0,0.08056541495493537,679586.0,0.025664583270863687,2.5351576422481914,3.5362750221470427,2.134883798220673,0.753694802865535,0.07080014015973618,0.0661189119280229,0.9338810880719771,,49298038.0,0.5016168909705941,3.840026114965305,non-profit
FRANCISCAN HEALTH CRAWFORDSVILLE (150022),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,5688443.0,4738771.0,2.0,25.0,36369492.0,1544000.0,9354063.0,7304000.0,41497.0,137.57,443528.0,0.235191,31.0,11720.0,,,,IN,19407949.0,11451000.0,4772000.0,1029.0,5591721.0,,9750406.0,4604739.0,2015-12-31,2745146.0,2015-01-01 00:00:00,6.0,56512488.0,42117000.0,4166672.0,4569000.0,1074000.0,154638351.0,83000.0,1575060.0,3582.0,23919.0,2172000.0,,11315.0,2087.0,2015,2015,39945000.0,4564574.933259,1627000.0,0.08444151317492869,2710255.0,0.047958514939211314,2.5062376887721602,2.6611950098489823,,0.01816590063471219,0.05437476530229065,0.051570624688368115,0.9484293753116319,,39945000.0,1.3417975639290547,7.737197152245345,non-profit
FRANCISCAN HEALTH CROWN POINT (150126),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,13018931.0,30307236.0,1.0,182.0,163573860.0,3309072.0,58384425.0,27942658.0,8541541.0,949.67,12273970.0,0.293224,216.0,265473.0,,9408145.0,,IN,53902724.0,68357018.0,24255908.0,6146.0,13003098.0,1.56,61061077.0,35631031.0,2015-12-31,8617177.0,2015-01-01 00:00:00,22.0,204556269.0,250553366.0,14579586.0,21892985.0,1787280.0,557846842.0,40566127.0,12591427.0,35058.0,-51784.0,18570976.0,,76664.0,17297.0,2015,2015,231982390.0,15805572.342176,43875199.0,0.11857816980422145,19893178.0,0.0972503951956613,3.1223251648872914,4.237187985101164,,1.852928095460715,0.08005338681095578,0.07411984239716819,0.9258801576028318,3.664140380489459,231982390.0,0.8164179642272298,7.320573046415269,non-profit
