Hospital,Hospital type,Control type,REIMBURSEMENT SETTLEMENT: Subtotal,IPPS Interim payment,Urban (1) and Rural (2) Indicator,NUMBER OF BEDS: Adults & Pediatrics,Total Costs,BALANCE SHEET: Temporary Investments (G_C1THRU4_2),"ADJUSTED SALARIES, Subtotal Salaries",BALANCE SHEET: Accounts Receivable (G_C1THRU4_4),Total cost of charity care,Number of Interns & Residents,Cost of Uncompensated Care,Cost To Charge Ratio,NUMBER OF BEDS: Total Hospital,HAC reduction adjustment amount,BALANCE SHEET: Prepaid expenses (G_C1THRU4_8),TRIAL BALANCE OF EXPENSE ACCOUNTS: Interest Expense (A_C2_113),REIMBURSEMENT SETTLEMENT: Payment to cost ratio,State,Medicaid charges,BALANCE SHEET: Total Current Assets (G_C1THRU4_11),STATEMENT OF REVENUES AND EXPENSES: Net Income (G3_C1_29),Total discharges,REIMBURSEMENT SETTLEMENT: Interim payments,FTE Employees on Payroll,Total Salaries,IPPS Payment amount (unadjusted),Fiscal Year End Date,Net Revenue from Medicaid,Fiscal Year Begin Date,NUMBER OF BEDS: ICU,STATEMENT OF REVENUES AND EXPENSES: Net Patient Revenue (G3_C1_3),BALANCE SHEET: Total Assets (G_C1THRU4_36),"RECONCILIATION OF CAPITAL COST CENTERS: Depreciation, Total (A7_3_C9_3)",BALANCE SHEET: Total Current Liabilities (G_C1THRU4_45),BALANCE SHEET: Inventory (G_C1THRU4_7),Total Charges,BALANCE SHEET: Cash on Hand and in Banks (G_C1THRU4_1),Total Bad Debt expense,Total Inpatient Days,HVBP payment adjustment amount,Total Liabilities,"Donations, Land Improvements",BED DAYS: Total Hospital,Total Days Title XVIII,Report_Period_Begin_Yr,Beginning FFY,Financial Indicators: Total Net Assets,S-10 DATA: Medicaid Costs,Financial Indicators: Cash Reserves,Financial Indicators: Net Profit Margin,Financial Indicators: Operating Profit,Financial Indicators: Operating Profit Margin,Financial Indicators: LIQUIDITY current ratio,Financial Indicators: LIQUIDITY acid-test ratio,Financial Indicators: LIQUIDITY acid-test ratio (variation),Financial Indicators: LIQUIDITY cash ratio,Financial Indicators: SOLVENCY Debt-to-Equity Ratio,Financial Indicators: SOLVENCY Debt Ratio,Financial Indicators: SOLVENCY Equity Ratio,Financial Indicators: SOLVENCY Interest Coverage Ratio,Financial Indicators: SOLVENCY total assets less total liabilities,Financial Indicators: EFFICIENCY asset turnover ratio,Financial Indicators: EFFICIENCY Accounts Receivable Turnover Ratio,: General Ownership Type
ST. VINCENTS ST. CLAIR (010130),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,2654927.0,3277971.0,1.0,34.0,28567319.0,,9827406.0,14391312.0,3414241.0,164.0,4275897.0,0.116652,40.0,,6186.0,,,AL,21991816.0,5611347.0,4443622.0,1850.0,2591925.0,,9498976.0,3391148.0,2019-06-30,1184083.0,2018-07-01 00:00:00,6.0,33697721.0,9279911.0,19887.0,4266494.0,596033.0,244893581.0,-4286.0,7006067.0,8561.0,30081.0,4266494.0,,14600.0,2373.0,2018,2018,5013417.0,2565389.320032,0.0,0.13186713724646246,3890112.0,0.11544139735740586,1.3152126781380684,4.414616310253805,1.1740618878170226,0.0,0.8510151858502893,0.4597559179177473,0.5402440820822527,,5013417.0,3.6312547609562205,2.3415322383393535,non-profit
ST.FRANCIS HEALTH CENTER (170016),General Short Term (Acute Care Hospitals),Proprietary-Corporation,16762403.0,19939384.0,1.0,193.0,95626808.0,,35141343.0,32869886.0,7312216.0,724.33,8593981.0,0.196483,224.0,226539.0,2869303.0,,,KS,43321214.0,58451377.0,-1319073.0,4953.0,16519011.0,0.64,54150646.0,22770484.0,2018-06-30,6490570.0,2017-11-01 00:00:00,31.0,154335561.0,60673283.0,674581.0,17992350.0,4654146.0,486692746.0,32054835.0,6317652.0,20550.0,-57224.0,17992350.0,,54208.0,9456.0,2017,2018,42680933.0,8511882.090362,32054835.0,-0.008546785921878366,-1319073.0,-0.008546785921878366,3.248679410971885,3.535149549669721,2.8305323095648984,1.7815813387356294,0.42155474904918316,0.2965448564897996,0.7034551435102003,,42680933.0,2.543715345022619,4.695348228466628,for-profit
ST.FRANCIS HEALTH CENTER (170016),General Short Term (Acute Care Hospitals),Proprietary-Corporation,28373944.0,28127669.0,1.0,205.0,165583815.0,,56911891.0,54116855.0,7799164.0,1145.87,9197307.0,0.215101,228.0,76358.0,10009655.0,,,KS,71368530.0,57999252.0,-3494133.0,7106.0,27952899.0,1.8,87519447.0,32194701.0,2019-06-30,12136088.0,2018-07-01 00:00:00,23.0,234433470.0,77357034.0,1378503.0,33054157.0,4636768.0,769796368.0,4175196.0,6145557.0,27646.0,-21483.0,33054157.0,,83220.0,11834.0,2018,2018,44302877.0,15351442.171529999,4175196.0,-0.014904582523988576,-15175361.0,-0.06473205809733568,1.7546734590750568,1.657822282383423,1.3115696461416335,0.12631379466128875,0.7460950447981064,0.4272934895616603,0.5727065104383398,,44302877.0,3.030538502807644,4.331986217602631,for-profit
STAFFORD COUNTY HOSPITAL (171323),General Short Term (Critical Access Hospitals),Governmental-County,1465284.0,,2.0,25.0,8346078.0,1004782.0,,728200.0,3223.0,1.0,325837.0,2.405204,25.0,,59799.0,,,KS,220353.0,2463787.0,-1560279.0,45.0,1164758.0,,67757.0,,2018-12-31,108416.0,2018-01-01 00:00:00,,6306576.0,3138358.0,108091.0,6146773.0,94020.0,3470009.0,665686.0,145985.0,1798.0,,7788367.0,,9125.0,1051.0,2018,2018,-4650009.0,529993.917012,1670468.0,-0.2474050895446277,-2093078.0,-0.3318881751365559,0.40082609199981845,-0.027069976392490824,0.37580174182453135,0.10829845188686812,-1.67491439263881,2.4816693952697557,-1.4816693952697557,,-4650009.0,2.0095145295724706,8.660499862675088,govt
STAFFORD HOSPITAL (490140),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,5912589.0,11177132.0,1.0,86.0,84941203.0,,29253369.0,51984396.0,2424712.0,350.76,7082761.0,0.28943,90.0,,1081582.0,,,VA,6916653.0,17148897.0,7023618.0,4817.0,5834187.0,,26645284.0,12582686.0,2018-12-31,2684296.0,2018-01-01 00:00:00,4.0,94454926.0,111407149.0,5598776.0,7765327.0,2529360.0,293477624.0,23129.0,16064992.0,17027.0,112989.0,130256307.0,,32850.0,5810.0,2018,2018,-18849158.0,2001886.87779,23129.0,0.07435946749881525,4229051.0,0.044773218074407255,2.208393413438996,7.604486456269002,1.7433850499792218,0.002978496591321911,-6.910457591792694,1.1691916377825986,-0.1691916377825987,,-18849158.0,0.8478354113522822,1.8169861202196136,non-profit
STAMFORD MEMORIAL HOSPITAL (450306),General Short Term (Acute Care Hospitals),Governmental-Hospital District,162564.0,152785.0,1.0,12.0,3342091.0,,1816349.0,4953049.0,,132.98,,1.031737,12.0,,75203.0,,,TX,,-3654427.0,-6917047.0,36.0,159164.0,,3199124.0,166038.0,2018-07-09,,2018-01-01 00:00:00,,-9040996.0,-2960428.0,37351.0,13594911.0,140052.0,3239285.0,236976.0,,107.0,,13594911.0,,2280.0,73.0,2018,2018,-13594911.0,,236976.0,-inf,-6083486.0,-inf,0.0,-0.12703444693385635,-0.015833498284762586,0.017431228494250533,-1.0,inf,-inf,,-13594911.0,,0.0,govt
STANDING ROCK INDIAN HEALTH SERVICE (350064),General Short Term (Acute Care Hospitals),Governmental- Federal,849570.0,,2.0,12.0,11331970.0,,6357058.0,,,169.0,,,12.0,,,,,ND,,,-30698079.0,50.0,461774.0,,10364100.0,,2018-09-30,,2017-10-01 00:00:00,,,,802617.0,,,121485.0,,,185.0,,,,4380.0,,2017,2018,,,0.0,,,,,,,,,,,,,,,govt
STANDISH COMMUNITY HOSPITAL (231305),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Church,1588914.0,,2.0,20.0,19484386.0,,,9317252.0,224371.0,81.78,749472.0,0.357672,25.0,,,,,MI,10426925.0,4896712.0,2916242.0,595.0,2322770.0,,7240121.0,,2019-06-30,1513451.0,2018-07-01 00:00:00,5.0,22928823.0,8966964.0,395228.0,5874505.0,278919.0,54475558.0,384430.0,1487945.0,1508.0,,9363235.0,,9125.0,814.0,2018,2018,-396271.0,3729419.1185999997,384430.0,0.1271867291225546,2291680.0,0.09994756381520326,0.8335531249015875,2.149779428224165,,0.06544040731942521,-23.628362913258854,1.044192326410589,-0.044192326410588914,,-396271.0,2.557033015856872,2.4608997373903807,non-profit
STANFORD HEALTH CARE (050441),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,262854763.0,409766862.0,1.0,380.0,2902889551.0,,1227859072.0,1685141926.0,29642945.0,11288.93,36269866.0,0.150092,447.0,3998467.0,64290033.0,42286489.0,,CA,2517154638.0,1728458412.0,441722375.0,26371.0,257239976.0,625.73,1459484945.0,432371264.0,2019-08-31,266961592.0,2018-09-01 00:00:00,67.0,4547259382.0,7800775205.0,50917850.0,1201237386.0,60950302.0,19340794921.0,864780007.0,36035822.0,147372.0,-524057.0,3470855299.0,,163155.0,55585.0,2018,2018,4329919906.0,377804773.926696,864780007.0,0.09714035155956274,333855073.0,0.07341896402952983,1.438898282841157,2.4821092647877343,1.3346388446488129,0.7199076694404515,0.8015980374580167,0.4449372283892137,0.5550627716107863,9.099192959718174,4329919906.0,0.5829240379962981,2.6984429690107894,non-profit
STANISLAUS SURGICAL HOSPITAL (050726),General Short Term (Acute Care Hospitals),Proprietary-Other,4374733.0,2861409.0,1.0,23.0,30856037.0,,11146518.0,11387852.0,,188.81,63129.0,0.263061,23.0,,327883.0,,,CA,25082830.0,7818707.0,5906671.0,476.0,4431427.0,,11230573.0,3191825.0,2018-12-31,4360383.0,2018-01-01 00:00:00,,34694710.0,23928944.0,1109838.0,3832975.0,853930.0,117296018.0,2572967.0,183172.0,889.0,,4832978.0,,8395.0,441.0,2018,2018,19095966.0,6598314.34263,2572967.0,0.1702470203670819,4177785.0,0.12041561955698722,2.0398533775983405,5.183308004878717,1.7315255121674418,0.6712715319040693,0.2530889508286724,0.20197205526495443,0.7980279447350456,,19095966.0,1.4499056038578217,3.0466421586792665,for-profit
STANTON COUNTY HOSPITAL (171343),General Short Term (Critical Access Hospitals),Governmental-County,1255800.0,,2.0,16.0,9964529.0,,,1430859.0,81486.0,57.27,244719.0,1.508278,16.0,,172837.0,,,KS,980204.0,1497606.0,-1581977.0,89.0,1071483.0,,4865284.0,,2018-12-31,1034960.0,2018-01-01 00:00:00,,6962040.0,9070008.0,862055.0,919229.0,142400.0,6606558.0,95618.0,122240.0,864.0,,4400741.0,,5840.0,820.0,2018,2018,4669267.0,1478420.128712,95618.0,-0.22722894438986274,-3136077.0,-0.45045374631573504,1.6291979474102753,-0.06037668524382934,1.2862616388299324,0.10401978179539592,0.9424907592562173,0.4851970362098909,0.5148029637901091,,4669267.0,0.7675891796346817,4.865636656022711,govt
STAR VALLEY HOSPITAL (531313),General Short Term (Critical Access Hospitals),Governmental-Hospital District,6653472.0,,2.0,22.0,40199265.0,5243324.0,,12904695.0,531775.0,257.71,2133377.0,0.779954,22.0,,300707.0,158215.0,,WY,3210179.0,18608098.0,-1097063.0,739.0,5990079.0,,24834253.0,,2019-06-30,1890878.0,2018-07-01 00:00:00,,49991913.0,43190138.0,2731798.0,5192970.0,536120.0,51540550.0,4566961.0,2093044.0,2647.0,,9089543.0,,8030.0,1402.0,2018,2018,34100595.0,2503791.951766,9810285.0,-0.02194480935346483,-2782301.0,-0.05565502164320057,3.5833247640560217,3.153223107393264,3.422178637658219,0.8794506804391321,0.26655086223568825,0.2104541319131696,0.7895458680868304,-0.31920487943621023,34100595.0,1.1574844470281618,3.8739321618992157,govt
STARKE MEMORIAL HOSPITAL (150102),General Short Term (Acute Care Hospitals),Proprietary-Corporation,1685224.0,1915586.0,2.0,14.0,15549877.0,,6527374.0,8078157.0,157720.0,112.27,652274.0,0.219061,15.0,15978.0,120603.0,,,IN,17904152.0,4109954.0,-236942.0,486.0,1652138.0,,6463685.0,1756445.0,2018-12-31,2161843.0,2018-01-01 00:00:00,1.0,15188742.0,6741226.0,1327438.0,3729740.0,412653.0,70984206.0,20445.0,2222222.0,1227.0,11375.0,3767993.0,,5475.0,753.0,2018,2018,2973233.0,3922101.4412720003,20445.0,-0.015599843621018778,-763072.0,-0.050239315408741554,1.101941154075083,2.1078305726404523,0.9589671129891092,0.0054816153404794975,1.26730498417043,0.5589477344328762,0.44105226556712385,,2973233.0,2.253112712732076,1.8802236698296406,for-profit
STARR COUNTY MEMORIAL HOSPITAL (450654),General Short Term (Acute Care Hospitals),Governmental-Hospital District,1771024.0,4222426.0,2.0,48.0,28142586.0,4089385.0,11173206.0,21767517.0,1194306.0,270.0,2612940.0,0.551965,48.0,,102298.0,1200.0,,TX,2909822.0,28435790.0,2299341.0,1010.0,1735605.0,,14067885.0,4085824.0,2018-09-30,2371689.0,2017-10-01 00:00:00,,26434820.0,58754070.0,1271629.0,2444061.0,497949.0,50986149.0,12288252.0,2611872.0,3431.0,25934.0,7657840.0,,17520.0,1835.0,2017,2018,51096230.0,1606119.90023,16377637.0,0.08698152663797219,-8558219.0,-0.3237479581854539,11.634648235048143,14.952857150455737,11.389054119352995,5.027800860944142,0.14987093959769635,0.1303371834495891,0.8696628165504109,-6072.158333333334,51096230.0,0.44992321383012274,1.214415957502181,govt
STATE HOSPITAL SOUTH (134010),Psychiatric,Governmental-State,,,2.0,90.0,24915483.0,,,4090671.0,,264.58,,,106.0,,,,,ID,,4756943.0,10598407.0,682.0,,,21218866.0,,2019-06-30,,2018-07-01 00:00:00,16.0,11868650.0,31260344.0,487280.0,874942.0,666272.0,23469777.0,,,32810.0,,874942.0,,38690.0,4395.0,2018,2018,30385402.0,,0.0,0.8929749381774675,-15582793.0,-1.3129372759328146,5.436866672305135,16.788630560654305,,0.0,0.02879481403602954,0.0279888794569887,0.9720111205430113,,30385402.0,0.3796711258199846,2.901394416710608,govt
STATEN ISLAND UNIVERSITY HOSPITAL (330160),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,36218647.0,144479333.0,1.0,426.0,790396476.0,399388194.0,393075301.0,128355968.0,17691704.0,5817.2,22426751.0,0.241953,543.0,1554676.0,,,,NY,757146820.0,617729029.0,-33159933.0,36635.0,35095333.0,301.1,591928397.0,167833409.0,2018-12-31,140278816.0,2018-01-01 00:00:00,58.0,934818061.0,1087301839.0,34359436.0,174150215.0,,3266742131.0,34348758.0,19240656.0,189814.0,-848562.0,566157439.0,,197835.0,54603.0,2018,2018,521144400.0,183193944.53946,433736952.0,-0.03547207139379392,-205075622.0,-0.2193749035835113,3.547104601622226,0.8005936943574833,,0.1972363800986407,1.086373448510624,0.5206994219017411,0.4793005780982589,,521144400.0,0.8597594775152404,7.283012045065174,non-profit
STE. GENEVIEVE CO. MEMORIAL HOSP (261330),General Short Term (Critical Access Hospitals),Governmental-County,2048029.0,,2.0,25.0,37737488.0,373842.0,,16685990.0,309134.0,266.57,1555533.0,0.393469,25.0,,861016.0,443420.0,,MO,11097863.0,25103163.0,2275120.0,736.0,2204759.0,,21730928.0,,2019-04-30,3929505.0,2018-05-01 00:00:00,,46730750.0,58274008.0,2672920.0,5410760.0,1046287.0,95909796.0,14098385.0,3225801.0,4207.0,,27562653.0,,9125.0,2288.0,2018,2018,30711355.0,4366665.056747,14472227.0,0.0486857155085249,-3587670.0,-0.07677321677910155,4.639489276922281,6.109954054513599,4.286987410271385,2.6056200977311876,0.8974743380746307,0.4729836499318873,0.5270163500681126,-2.0629425826530152,30711355.0,0.801914122673697,2.8005979866942265,govt
STEELE MEMORIAL MEDICAL CENTER (131305),General Short Term (Critical Access Hospitals),Governmental-County,3773599.0,,2.0,18.0,22171572.0,,,3484601.0,361586.0,124.28,1012457.0,0.615836,18.0,,332681.0,419084.0,,ID,3349465.0,12283899.0,-1220688.0,384.0,3951584.0,,9159777.0,,2018-09-30,1449625.0,2017-10-01 00:00:00,,24067664.0,30379225.0,1425941.0,3269545.0,983682.0,36002389.0,7411590.0,1096251.0,1341.0,,14409256.0,,6570.0,911.0,2017,2018,15969969.0,2062721.1277400001,7411590.0,-0.0507190062151441,-2283879.0,-0.0948940869375607,3.757066808990242,2.959281184384983,3.3544532954891277,2.266856703302753,0.9022720081673296,0.4743128239775702,0.5256871760224298,-2.0471743135027825,15969969.0,0.7922408817209787,6.906863655264979,govt
STEPHENS COUNTY HOSPITAL (110032),General Short Term (Acute Care Hospitals),Governmental-County,2419380.0,5654669.0,2.0,68.0,32096110.0,,14377849.0,17983886.0,1777887.0,386.07,4701164.0,0.367165,74.0,,336757.0,622007.0,,GA,14701064.0,20270866.0,-858111.0,1675.0,2422183.0,,19359432.0,6344474.0,2018-09-30,3783888.0,2017-10-01 00:00:00,6.0,42643209.0,38494135.0,1590287.0,7628090.0,1460043.0,87415964.0,9054865.0,7973012.0,6172.0,19067.0,23199280.0,,27010.0,2836.0,2017,2018,15294855.0,5397716.16356,9054865.0,-0.020123039989790637,-2947226.0,-0.06911360728035265,2.6573973301311336,3.4321356984513818,2.421846884344574,1.1870422346878444,1.5168028725999692,0.6026705107154635,0.3973294892845365,-2.181549403784845,15294855.0,1.1077845754944227,2.371189908565924,govt
STEPHENS MEMORIAL HOSPITAL (450498),General Short Term (Acute Care Hospitals),Governmental-County,817069.0,865218.0,2.0,14.0,11393493.0,145340.0,3752100.0,13346713.0,768297.0,91.83,834148.0,0.295255,14.0,10399.0,908460.0,93146.0,,TX,250121.0,8162537.0,36337.0,298.0,796708.0,,5506881.0,831920.0,2018-09-30,56851.0,2017-10-01 00:00:00,,10606481.0,11747639.0,664103.0,7472405.0,207694.0,38588647.0,502373.0,218625.0,1062.0,,7472405.0,,5110.0,610.0,2017,2018,4275234.0,73849.475855,647713.0,0.003425924206152823,-2004397.0,-0.18897851228885434,1.0923574137108467,5.887224929590942,0.9429872979315227,0.0672304298281477,1.7478353231659367,0.6360771726131523,0.36392282738684767,-14.38917398492689,4275234.0,0.9028606514040821,0.7946886248321965,govt
STEPHENS MEMORIAL HOSPITAL - CAH (201315),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,7766856.0,,2.0,21.0,66057133.0,933178.0,,5391345.0,1047119.0,329.0,1588375.0,0.599323,25.0,,,270438.0,,ME,16445671.0,33904323.0,1909025.0,1366.0,8107360.0,,30278488.0,,2018-09-30,12731342.0,2017-10-01 00:00:00,4.0,71597493.0,69792771.0,4059499.0,14589944.0,1885416.0,110219656.0,19157937.0,1190551.0,4531.0,,22718091.0,,9125.0,1988.0,2017,2018,47074680.0,9856268.880733,20091115.0,0.026663293922875204,-414286.0,-0.005786319920447494,2.3238144711179154,1.8134618611284594,,1.313091880270411,0.4825968227505742,0.32550779506949223,0.6744922049305078,13.478923080336344,47074680.0,1.0258582941204613,13.28008001713858,non-profit
STERLING REGIONAL MEDCENTER (060076),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,5975473.0,6724493.0,2.0,21.0,43397112.0,692.0,13343869.0,13617434.0,903034.0,181.63,1418052.0,0.372136,25.0,73330.0,151307.0,813444.0,,CO,24439876.0,8309805.0,11462847.0,1100.0,5934582.0,,16524722.0,6116844.0,2018-12-31,6306710.0,2018-01-01 00:00:00,4.0,59509041.0,29602013.0,2729211.0,3878167.0,1684687.0,116616211.0,52406.0,1395486.0,3298.0,14230.0,13684032.0,,9125.0,1587.0,2018,2018,15917981.0,9094957.695136001,53098.0,0.19262362167792285,11040715.0,0.1855300440818732,2.1427145865559685,6.480558212165696,1.66929660326644,0.01351308491872578,0.859658772051556,0.4622669411029581,0.5377330588970419,16.9279335762511,15917981.0,2.0103038600787047,4.370062744567002,non-profit
STERLINGTON REHABILITATION HOSPITAL (193069),Rehabilitation,Proprietary-Corporation,540907.0,,2.0,10.0,9004247.0,,,1071580.0,,63.83,,,10.0,,20638.0,,,LA,,702944.0,-851535.0,272.0,530089.0,,5387762.0,,2018-12-31,,2018-01-01 00:00:00,,8121010.0,955323.0,63277.0,961464.0,,14282669.0,-71109.0,,3151.0,,1367314.0,,3650.0,2899.0,2018,2018,-411991.0,,0.0,-0.10485579995591682,-972809.0,-0.11978916415568999,0.7311183778071774,0.22888116455738333,,0.0,-3.3187957989373555,1.4312583283350238,-0.43125832833502387,,-411991.0,8.500800252898758,7.578538233263032,for-profit
STEVENS COMMUNITY MEDICAL CENTER (241363),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,4819983.0,,2.0,25.0,30554363.0,,,8852756.0,128706.0,226.82,576137.0,0.579705,25.0,,154466.0,,,MN,1379579.0,21687824.0,-81631.0,834.0,4549357.0,,17941953.0,,2018-12-31,634606.0,2018-01-01 00:00:00,,38650207.0,54122623.0,2438525.0,4915455.0,1275075.0,52706748.0,11194635.0,771825.0,2679.0,,4915455.0,,9125.0,1559.0,2018,2018,49207168.0,799748.844195,11194635.0,-0.0021120456094840577,-650584.0,-0.016832613600232464,4.412170185669486,4.061833543385099,4.121344412673903,2.277436168167545,0.09989306842450271,0.0908207091145601,0.9091792908854399,,49207168.0,0.7141229463324422,4.365895434145028,non-profit
STEVENS COUNTY HOSPITAL (171335),General Short Term (Critical Access Hospitals),Governmental-Hospital District,803553.0,,2.0,17.0,14489082.0,5134.0,,3244144.0,135123.0,88.62,713890.0,0.878529,17.0,,48911.0,,,KS,700352.0,2952233.0,-643796.0,159.0,1017982.0,,8571271.0,,2018-12-31,93109.0,2018-01-01 00:00:00,,16160462.0,23443172.0,423900.0,1533425.0,271333.0,16492429.0,726711.0,696511.0,1206.0,,1647633.0,,6205.0,1039.0,2018,2018,21795539.0,615279.542208,731845.0,-0.03983772246115241,-2161432.0,-0.1337481564574082,1.9252542511045536,2.1696913771459316,1.7164119536332068,0.47391362472895643,0.07559496463932366,0.0702819993813124,0.9297180006186876,,21795539.0,0.6893462198716113,4.981425608727602,govt
STEWARD CARNEY HOSPITAL (220017),General Short Term (Acute Care Hospitals),Proprietary-Corporation,7460243.0,20140376.0,1.0,100.0,122677487.0,,50757749.0,12060362.0,1885220.0,687.97,3806609.0,0.605728,110.0,,274512.0,13946093.0,,MA,73750370.0,22113800.0,-23940290.0,4478.0,7979726.0,37.98,56250326.0,19680152.0,2018-12-31,28802905.0,2018-01-01 00:00:00,10.0,107180430.0,38042883.0,2964047.0,-67269369.0,1226983.0,202529079.0,11498.0,3716486.0,22740.0,-53993.0,119418522.0,,40150.0,6359.0,2018,2018,-81375639.0,44672664.11936,11498.0,-0.22336437724685373,-38152868.0,-0.35596860359675736,inf,-inf,inf,inf,-1.467497195321563,3.139050265985362,-2.139050265985362,-2.5232028066928853,-81375639.0,2.8173582428019452,8.886999411792116,for-profit
STEWARD HOLY FAMILY HOSPITAL (220080),General Short Term (Acute Care Hospitals),Proprietary-Corporation,19793724.0,49687557.0,1.0,301.0,220695941.0,,90556553.0,24880572.0,2338942.0,1240.71,5151079.0,0.419619,330.0,,792736.0,10356444.0,,MA,123558572.0,23030426.0,14291503.0,11538.0,19967864.0,3.0,93307096.0,55129816.0,2018-12-31,44435494.0,2018-01-01 00:00:00,29.0,245700174.0,35553813.0,6539892.0,-220834155.0,4586908.0,525943773.0,1636.0,7072497.0,58894.0,6309.0,-15818091.0,,120450.0,25200.0,2018,2018,35553813.0,51847524.424068004,1636.0,0.058166434184128826,5401760.0,0.0219851696157122,inf,inf,inf,inf,0.0,0.0,1.0,1.1530648937028964,35553813.0,6.910656080685355,9.875181888905127,for-profit
STEWARD NORWOOD HOSPITAL (220126),General Short Term (Acute Care Hospitals),Proprietary-Corporation,15415528.0,34209964.0,1.0,139.0,177887046.0,,67824339.0,18352699.0,972941.0,829.06,2851983.0,0.459186,149.0,102120.0,364806.0,10300746.0,,MA,52658652.0,22111487.0,8914437.0,8219.0,15388131.0,,77283936.0,39325377.0,2018-12-31,21125024.0,2018-01-01 00:00:00,10.0,194138945.0,41142380.0,5834170.0,-146433617.0,2744521.0,387396653.0,200.0,4397798.0,33495.0,-174728.0,-14813013.0,,54385.0,16966.0,2018,2018,41142380.0,24180115.777272,200.0,0.04591781932265059,5260091.0,0.027094465770379043,inf,inf,inf,inf,0.0,0.0,1.0,1.0770347118548502,41142380.0,4.7187096371187085,10.578223126745554,for-profit
STEWARD ST. ANNES HOSPITAL (220020),General Short Term (Acute Care Hospitals),Proprietary-Corporation,40067699.0,41867353.0,1.0,163.0,230923237.0,,70889268.0,24695564.0,1573679.0,1055.98,3702295.0,0.352059,175.0,,869792.0,2601489.0,,MA,114424918.0,31272008.0,33441846.0,9118.0,40497911.0,1.23,76298740.0,45755227.0,2018-12-31,39177161.0,2018-01-01 00:00:00,12.0,271985780.0,59018413.0,6217225.0,-206304518.0,4763753.0,655921899.0,1000.0,6062838.0,37496.0,354463.0,-155040944.0,,63875.0,19046.0,2018,2018,59018413.0,40284322.206162,1000.0,0.1229543912185409,27017172.0,0.0993330313077397,inf,inf,inf,inf,0.0,0.0,1.0,12.775144157826537,59018413.0,4.6084902350729084,11.013548020203142,for-profit
STEWARD ST. ELIZABETHS MEDICAL CTR (220036),General Short Term (Acute Care Hospitals),Proprietary-Corporation,20674828.0,96190633.0,1.0,166.0,337084644.0,,120751925.0,35579003.0,2703596.0,1584.94,5842097.0,0.528737,212.0,,544391.0,5076240.0,,MA,108454997.0,46381716.0,15167299.0,10714.0,20784786.0,141.81,142695209.0,100601324.0,2018-12-31,48608313.0,2018-01-01 00:00:00,46.0,381055490.0,93335822.0,10605043.0,-91255286.0,8413725.0,637528414.0,4100.0,6728520.0,54367.0,-3919.0,-5493224.0,,77380.0,20053.0,2018,2018,93335822.0,57344169.748789005,4100.0,0.03980338664061762,11876391.0,0.03116709065128546,inf,inf,inf,inf,0.0,0.0,1.0,4.428757111562889,93335822.0,4.082628532483487,10.710122765384966,for-profit
STEWART MEMORIAL HOSPITAL (161350),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,3271578.0,,2.0,23.0,24654354.0,,,3091451.0,129381.0,166.4,429306.0,0.646703,25.0,,57599.0,98804.0,,IA,6511138.0,4566923.0,216095.0,332.0,3163273.0,,14472061.0,,2018-12-31,3774335.0,2018-01-01 00:00:00,2.0,28911092.0,13434280.0,1074985.0,4343986.0,931915.0,38123120.0,620462.0,474042.0,1321.0,,5535479.0,,9125.0,757.0,2018,2018,7898801.0,4210772.478014,620462.0,0.007474466893191029,-2628060.0,-0.09090144363969373,1.0513208375901764,0.9042404832796422,0.8235314294291004,0.14283241244331818,0.700799906213614,0.4120413598644661,0.5879586401355339,-15.7187462046071,7898801.0,2.15203881413816,9.351948971534727,non-profit
STILLWATER COMMUNITY HOSPITAL (271330),General Short Term (Critical Access Hospitals),Governmental-County,1481448.0,,2.0,10.0,11895952.0,2438616.0,,2577130.0,93693.0,56.05,310681.0,0.742641,10.0,,138640.0,478171.0,,MT,59467.0,8698091.0,1189686.0,107.0,1387131.0,,5239509.0,,2019-06-30,15215.0,2018-07-01 00:00:00,,11185892.0,19172018.0,822427.0,2118818.0,211146.0,16018443.0,4111758.0,301291.0,1308.0,,13748539.0,,3650.0,966.0,2018,2018,5423479.0,44162.632347,6550374.0,0.10635593477927376,-14455.0,-0.001292252776980146,4.105161934625815,3.7183816637389335,3.940076495480027,1.9405904612854903,2.5350036388082264,0.7171148597920156,0.2828851402079844,1.6897135125300364,5423479.0,0.583448857600697,4.340445379162091,govt
