Hospital,Hospital type,Control type,HAC reduction adjustment amount,Total Liabilities,Total discharges,IPPS Payment amount (unadjusted),Total Inpatient Days,Number of Interns & Residents,Urban (1) and Rural (2) Indicator,Fiscal Year Begin Date,BALANCE SHEET: Total Assets (G_C1THRU4_36),"ADJUSTED SALARIES, Subtotal Salaries",BALANCE SHEET: Accounts Receivable (G_C1THRU4_4),Net Revenue from Medicaid,TRIAL BALANCE OF EXPENSE ACCOUNTS: Interest Expense (A_C2_113),NUMBER OF BEDS: Adults & Pediatrics,Cost To Charge Ratio,Total Salaries,Total Costs,STATEMENT OF REVENUES AND EXPENSES: Net Patient Revenue (G3_C1_3),REIMBURSEMENT SETTLEMENT: Subtotal,BALANCE SHEET: Inventory (G_C1THRU4_7),"Donations, Land Improvements",REIMBURSEMENT SETTLEMENT: Interim payments,BALANCE SHEET: Temporary Investments (G_C1THRU4_2),Total cost of charity care,BALANCE SHEET: Prepaid expenses (G_C1THRU4_8),BALANCE SHEET: Total Current Liabilities (G_C1THRU4_45),Total Bad Debt expense,BED DAYS: Total Hospital,NUMBER OF BEDS: Total Hospital,REIMBURSEMENT SETTLEMENT: Payment to cost ratio,"RECONCILIATION OF CAPITAL COST CENTERS: Depreciation, Total (A7_3_C9_3)",STATEMENT OF REVENUES AND EXPENSES: Net Income (G3_C1_29),BALANCE SHEET: Cash on Hand and in Banks (G_C1THRU4_1),State,HVBP payment adjustment amount,BALANCE SHEET: Total Current Assets (G_C1THRU4_11),Total Charges,IPPS Interim payment,Medicaid charges,FTE Employees on Payroll,Cost of Uncompensated Care,Total Days Title XVIII,Fiscal Year End Date,NUMBER OF BEDS: ICU,Report_Period_Begin_Yr,Beginning FFY,Financial Indicators: Total Net Assets,S-10 DATA: Medicaid Costs,Financial Indicators: Cash Reserves,Financial Indicators: Net Profit Margin,Financial Indicators: Operating Profit,Financial Indicators: Operating Profit Margin,Financial Indicators: LIQUIDITY current ratio,Financial Indicators: LIQUIDITY acid-test ratio,Financial Indicators: LIQUIDITY acid-test ratio (variation),Financial Indicators: LIQUIDITY cash ratio,Financial Indicators: SOLVENCY Debt-to-Equity Ratio,Financial Indicators: SOLVENCY Debt Ratio,Financial Indicators: SOLVENCY Equity Ratio,Financial Indicators: SOLVENCY Interest Coverage Ratio,Financial Indicators: SOLVENCY total assets less total liabilities,Financial Indicators: EFFICIENCY asset turnover ratio,Financial Indicators: EFFICIENCY Accounts Receivable Turnover Ratio,: General Ownership Type
LOGAN REGIONAL HOSPITAL (460015),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,8163808.0,6402.0,8308364.0,21230.0,738.46,1.0,2011-01-01 00:00:00,87452858.0,40233459.0,22513129.0,11054742.0,,83.0,0.434434,39565332.0,96464551.0,133027890.0,4971664.0,3100826.0,,5033187.0,,3502188.0,254685.0,7668972.0,7106519.0,43435.0,119.0,,3109047.0,21216296.0,3806.0,UT,,21445426.0,222046395.0,7364845.0,25849305.0,,6549776.0,3269.0,2011-12-31,13.0,2011,2011,79289050.0,11229816.96837,3806.0,0.15948757813117234,17319922.0,0.13019767508903585,2.7963886163621408,5.70261972530347,2.35884483604843,0.0004962855517010624,0.102962615897151,0.09335095715225225,0.9066490428477477,,79289050.0,1.5211382800090993,5.908902756253918,non-profit
LOGAN REGIONAL MEDICAL CENTER (510048),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,79875991.0,6061.0,23756279.0,29564.0,629.01,2.0,2010-10-01 00:00:00,121962483.0,24592418.0,13433174.0,10699986.0,,120.0,0.233015,30759538.0,62684151.0,107467277.0,5041643.0,1670998.0,,6446161.0,,2166029.0,208547.0,6058599.0,10812584.0,48180.0,132.0,,3522744.0,8473001.0,103409.0,WV,,15463098.0,269013913.0,23018486.0,66982957.0,,4483085.0,16580.0,2011-09-30,12.0,2010,2011,42086492.0,15608033.725355,103409.0,0.07884261364508194,7395469.0,0.06881600805796913,2.5522563879867275,3.632784411049485,2.2420287264431926,0.01706813736971204,1.8979008989392605,0.654922637152279,0.34507736284772095,,42086492.0,0.8811502878307258,8.000140324245036,for-profit
LOMA LINDA UNIVERSITY MEDICAL CENTER (050327),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,,715955000.0,31168.0,139111517.0,196011.0,6525.0,1.0,2011-01-01 00:00:00,1251573333.0,372090090.0,154502473.0,195607158.0,,482.0,0.184569,430232309.0,812919079.0,1073385879.0,51077587.0,,,50969445.0,48937000.0,16681565.0,27556070.0,244455000.0,53753151.0,288373.0,793.0,,17123062.0,26110005.0,254210000.0,CA,,576526543.0,4404407742.0,128931943.0,1518400466.0,421.31,26094360.0,33238.0,2011-12-31,45.0,2011,2011,535618333.0,280249655.60915405,303147000.0,0.024324900775036188,638189.0,0.0005945569179599763,2.3584158352252973,2.189445889836575,,1.039905095007261,1.336688749972268,0.57204398745367,0.42795601254633,,535618333.0,0.8576292340993814,6.947370214585497,non-profit
LOMPOC VALLEY MEDICAL CENTER (050110),General Short Term (Acute Care Hospitals),Governmental-Hospital District,,92918091.0,2534.0,8853254.0,9802.0,379.71,1.0,2011-07-01 00:00:00,126325867.0,21825756.0,17316181.0,13213298.0,4362184.0,54.0,0.609121,27844595.0,61145829.0,56205062.0,3065230.0,656812.0,,3064361.0,,1416186.0,1023647.0,17051004.0,2611684.0,21960.0,60.0,,3703211.0,-1014969.0,6092428.0,CA,,22759339.0,100383721.0,8849931.0,25290258.0,,2943836.0,4224.0,2012-06-30,6.0,2011,2011,33407776.0,15404827.243218001,6092428.0,-0.018058320085119737,-8664208.0,-0.1541535173468895,1.334779993013901,1.3133326342542644,1.236225151316603,0.3573061152293437,2.781331238571523,0.735542871833209,0.26445712816679107,-1.1372736684193057,33407776.0,0.44492124483103684,3.2458116486539383,govt
LONESOME PINE HOSPITAL (490114),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,1385013.0,1955.0,5968164.0,6170.0,215.47,2.0,2011-07-01 00:00:00,26018795.0,8284002.0,5147227.0,3793973.0,,46.0,0.231131,9658847.0,27938568.0,32268864.0,4883676.0,624675.0,,4854437.0,,944433.0,134629.0,1385280.0,3930868.0,19032.0,52.0,,2659424.0,-1439820.0,28858.0,VA,,6353594.0,120877550.0,4824217.0,21895383.0,9.78,1771550.0,2654.0,2012-06-30,6.0,2011,2011,24633782.0,5060701.768173,28858.0,-0.04461948211130085,-4656140.0,-0.14429203333591167,4.586505255255255,2.6971204377454376,4.038382132132132,0.02083188958188958,0.056224131560472526,0.05323125071702975,0.9467687492829703,,24633782.0,1.240213622498659,6.269174450631379,non-profit
LONG BEACH MEDICAL CENTER (330225),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,58543952.0,3272.0,18594475.0,20720.0,596.5,1.0,2011-01-01 00:00:00,38108545.0,32592077.0,19322231.0,9245738.0,,97.0,0.352433,46962408.0,75505494.0,77794087.0,2482168.0,1954975.0,,2638356.0,,1649226.0,2434825.0,23337207.0,4351544.0,38325.0,105.0,,1326563.0,-1106220.0,1149004.0,NY,,18697875.0,214240700.0,17289000.0,30748975.0,31.75,3182854.0,12299.0,2011-12-31,8.0,2011,2011,-20435407.0,10836953.506175,1149004.0,-0.014219846811750616,-5425317.0,-0.06973945204858564,0.8012044886091125,0.8297914570496804,0.613101430689628,0.04923485488216306,-2.864829264227524,1.5362421210256125,-0.5362421210256125,,-20435407.0,2.0413817163578405,4.026144134184091,non-profit
LONG BEACH MEMORIAL MEDICAL CENTER (050485),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,123761410.0,21953.0,93155357.0,92201.0,2268.83,1.0,2011-07-01 00:00:00,863665046.0,164476030.0,414847928.0,59926913.0,,317.0,0.18356,178443353.0,336257754.0,501033970.0,15271318.0,6544553.0,,15106047.0,,6134430.0,1559355.0,102729551.0,24311244.0,138348.0,378.0,,4014841.0,74293313.0,205062.0,CA,,776410230.0,1831867946.0,85828750.0,325336121.0,64.75,10344448.0,31208.0,2012-06-30,61.0,2011,2011,739903636.0,59718698.37076,205062.0,0.1482799918736049,-6375422.0,-0.012724530434533211,7.5578080741343845,4.763442439264628,7.478922223655003,0.0019961344910385133,0.16726693041957155,0.14329792617310577,0.8567020738268942,,739903636.0,0.580125330208165,1.2077533384715375,non-profit
LONG ISLAND COLLEGE HOSPITAL (330152),General Short Term,Voluntary Nonprofit-Church,,387814692.0,6603.0,27401171.0,30463.0,893.8,1.0,2011-01-01 00:00:00,311521636.0,49997522.0,103612203.0,22189439.0,,256.0,0.378989,60777141.0,117854939.0,109932563.0,2995659.0,1438023.0,,3047867.0,,885346.0,191520.0,65638275.0,685486.0,46916.0,317.0,,11676120.0,-996750.0,4248908.0,NY,,48552752.0,310971789.0,27550662.0,88453826.0,211.21,1114657.0,8233.0,2011-05-28,15.0,2011,2011,-76293056.0,33523027.061914,4248908.0,-0.009066922236680682,-28711276.0,-0.2611717148812404,0.7397018279349967,1.6280799731559064,0.7148757184737107,0.06473217036858449,-5.083223983058169,1.2449045176431983,-0.24490451764319832,,-76293056.0,0.35288901410366247,1.0610001507254894,non-profit
LONG ISLAND JEWISH MEDICAL CENTER (330195),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,1564052000.0,42426.0,187953529.0,215616.0,7298.9,1.0,2011-01-01 00:00:00,2153358000.0,428038260.0,232142000.0,176690860.0,15584839.0,497.0,0.258678,671792252.0,947898132.0,1188941864.0,47666710.0,,,46264583.0,200334000.0,23072442.0,,413765000.0,17467533.0,228942.0,627.0,,44533054.0,44924000.0,77518000.0,NY,,568467000.0,3664397066.0,177304074.0,749907178.0,529.35,27521653.0,55889.0,2011-12-31,63.0,2011,2011,589306000.0,193984488.990684,277852000.0,0.03778485841928433,-213189485.0,-0.17931026861377303,1.373888559931362,0.856969535847643,,0.1873478907109108,2.654057484566592,0.726331617873108,0.27366838212689204,-10.821826969146104,589306000.0,0.5521338597669314,5.121614632423258,non-profit
LONG PRAIRIE MEMORIAL HOSPITAL (241326),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,5168512.0,374.0,,1752.0,131.42,2.0,2011-07-01 00:00:00,19395442.0,,3299031.0,1954974.0,150564.0,24.0,0.591772,10908794.0,21358349.0,22973496.0,1814533.0,312449.0,,1878776.0,23927.0,127658.0,173785.0,2586802.0,699910.0,8760.0,24.0,,890229.0,146720.0,1764940.0,MN,,5722976.0,36092168.0,,,,536783.0,798.0,2012-06-30,,2011,2011,14226930.0,,1788867.0,0.006386489892526588,-656627.0,-0.028581936332197765,2.212374971103316,2.014337007625632,2.024407743615476,0.682286468001803,0.3632907450869583,0.26648075357086476,0.7335192464291352,1.551512977869876,14226930.0,1.184479116278969,6.963710253101593,non-profit
LONGVIEW REGIONAL MEDICAL CENTER (450702),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,38092129.0,5527.0,21857693.0,23679.0,,1.0,2011-01-01 00:00:00,77550181.0,31120947.0,33115670.0,6670682.0,,100.0,0.134121,35117975.0,85764444.0,134434602.0,8086240.0,5132513.0,,8141548.0,,374301.0,647625.0,27521687.0,22970328.0,40880.0,112.0,,4785156.0,12117162.0,-1497139.0,TX,,25049296.0,639456270.0,20347842.0,71994030.0,,3412438.0,9293.0,2011-12-31,12.0,2011,2011,39458052.0,9655911.297629999,0.0,0.09013424981166679,9314808.0,0.06928876837824834,0.9101657176756642,1.6435341336452232,0.7001445078566586,0.0,0.9653829084111907,0.49119329586090843,0.5088067041390916,,39458052.0,1.7335175787661927,4.059546492642305,for-profit
LORETTO HOSPITAL (140083),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,18054352.0,5965.0,19783791.0,33584.0,528.23,1.0,2011-07-01 00:00:00,49132308.0,30833828.0,10168276.0,8382637.0,121.0,167.0,0.72864,31236652.0,62760929.0,64791910.0,1020868.0,453481.0,,1120236.0,,5364840.0,397913.0,15587035.0,2176789.0,65514.0,179.0,,2659945.0,-2583245.0,294547.0,IL,,19962132.0,86134390.0,18516464.0,29549202.0,3.0,6388434.0,13175.0,2012-06-30,12.0,2011,2011,31077956.0,21530730.54528,294547.0,-0.039869869556245524,-4138316.0,-0.06387087523735602,1.2806882129924004,0.505521287403281,1.226066278801581,0.018896922987598347,0.5809375623030034,0.36746395060455944,0.6325360493954406,-12217.94214876033,31077956.0,1.318723109852686,6.371966103201762,non-profit
LORING HOSPITAL (161370),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,12771739.0,651.0,,2816.0,97.81,2.0,2011-07-01 00:00:00,20939536.0,3970080.0,2395647.0,466188.0,710996.0,25.0,0.693854,4505576.0,11394205.0,11667979.0,2137479.0,201030.0,,1891200.0,,121163.0,301279.0,1086739.0,251587.0,9150.0,25.0,,1254533.0,-62327.0,1199874.0,IA,,3364082.0,16421615.0,,824761.0,,295728.0,2415.0,2012-06-30,,2011,2011,8167797.0,572263.7188939999,1199874.0,-0.00534171341926481,-745910.0,-0.06392795187581328,3.0955749264542822,3.2511891079642856,2.6333581476325043,1.104105033499304,1.5636699834728998,0.6099341933842278,0.39006580661577217,0.7153668937659283,8167797.0,0.557222423648738,4.870491771116529,non-profit
LORIS COMMUNITY HOSPITAL (420064),General Short Term,Governmental-Hospital District,,85164046.0,3613.0,14780559.0,15480.0,778.72,1.0,2010-10-01 00:00:00,142047379.0,32067669.0,23400966.0,10531365.0,3336695.0,108.0,0.319969,40031690.0,79510608.0,84173189.0,6984647.0,2660976.0,,7137033.0,16063573.0,3087233.0,1022861.0,15661743.0,16741803.0,43070.0,118.0,,6035236.0,-12013719.0,2183289.0,SC,,42015237.0,248494407.0,13683285.0,43985168.0,,8322238.0,8234.0,2011-09-30,10.0,2010,2011,56883333.0,14073890.219792001,18246862.0,-0.14272619515461152,-14762752.0,-0.1753854425071147,2.682666737667704,0.8666798452764805,2.44745428398359,0.13940268334118366,1.4971704629192526,0.5995467610845533,0.40045323891544665,-2.6156169503056166,56883333.0,0.5925712223102687,3.596996337672556,govt
LOS ALAMITOS MEDICAL CTR. (050551),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,14268603.0,9582.0,27032028.0,39527.0,668.82,1.0,2011-06-01 00:00:00,101274656.0,63224497.0,71983891.0,5078970.0,9950.0,125.0,0.127843,66440205.0,142669970.0,175831103.0,7165968.0,2505200.0,,7374347.0,,647350.0,866160.0,13648730.0,23316700.0,51972.0,142.0,,5729920.0,26434472.0,525.0,CA,,30971156.0,1115981488.0,25094248.0,70314560.0,,3559521.0,13744.0,2012-05-31,17.0,2011,2011,87006053.0,8989224.29408,525.0,0.1503401363523267,25412292.0,0.14452671664125316,2.2691602808466427,7.210845844265364,2.0221512184650146,3.8465117267320846e-05,0.16399552109322785,0.14089016505768234,0.8591098349423176,3129.870552763819,87006053.0,1.7361806985550265,2.4426451607068587,for-profit
LOS ALAMOS MEDICAL CENTER (320033),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,-29848070.0,951.0,4396719.0,3270.0,218.64,1.0,2011-01-01 00:00:00,38493931.0,13942848.0,5593198.0,1276713.0,,41.0,0.35518,16414968.0,32282606.0,56429098.0,2726288.0,1350193.0,,2567942.0,,,123048.0,4300499.0,2531479.0,17155.0,47.0,,3440270.0,7421877.0,-45746.0,NM,,8844752.0,90890922.0,3933530.0,5939143.0,,888861.0,1404.0,2011-12-31,6.0,2011,2011,38493931.0,2109464.81074,0.0,0.13152570682593578,5170430.0,0.09162701838686133,2.0566803991815834,3.0275291309217836,1.7141059677028176,0.0,0.0,0.0,1.0,,38493931.0,1.4659219397468135,10.088879027704722,for-profit
LOS ANGELES COMMUNITY HOSPITAL (050663),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,7474069.0,8156.0,37042481.0,42985.0,573.0,1.0,2011-01-01 00:00:00,147783671.0,30402763.0,48460671.0,28882794.0,,129.0,0.166078,33133306.0,60665737.0,133022002.0,415074.0,802727.0,,442118.0,,981173.0,100593792.0,7275125.0,8266150.0,51465.0,141.0,,2656505.0,36965529.0,4073290.0,CA,,128584794.0,365284128.0,36919435.0,,,2157964.0,15464.0,2011-12-31,12.0,2011,2011,140309602.0,,4073290.0,0.27789033726916845,36712536.0,0.2759884488883275,17.67458208621845,12.302124018487655,3.737155718973901,0.5598927853473308,0.05326840710445462,0.050574389913483744,0.9494256100865163,,140309602.0,0.9001129901557257,2.7449475885300885,for-profit
LOS ANGELES METROPOLITAN MEDICAL CTR (050644),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,-11586969.0,4505.0,15214942.0,28463.0,405.37,1.0,2011-09-01 00:00:00,11743110.0,23865853.0,,17585243.0,,149.0,0.240394,27494328.0,49101413.0,48151575.0,1219156.0,,,1330706.0,,1856500.0,277332.0,16010165.0,6874987.0,57462.0,157.0,,712680.0,-1350489.0,-1186235.0,CA,,5263233.0,204254108.0,14153960.0,89201720.0,,3436939.0,9382.0,2012-08-31,8.0,2011,2011,11743110.0,21443558.27768,0.0,-0.028046621527956252,-3181124.0,-0.06606479642670048,0.328743207830775,-0.08435197263738381,,0.0,0.0,0.0,1.0,,11743110.0,4.1004107940741426,inf,for-profit
LOS ROBLES HOSPITAL AND MEDICAL CTN. (050549),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,-164757233.0,12948.0,80204438.0,66552.0,1066.95,1.0,2011-01-01 00:00:00,210372022.0,98803176.0,74446657.0,5028875.0,,165.0,0.167315,101765243.0,242907987.0,330573743.0,13077658.0,6275848.0,,13079198.0,,1409714.0,1407316.0,16400114.0,8800817.0,75555.0,207.0,,13791078.0,64106286.0,419592.0,CA,,62707016.0,1451800691.0,75852675.0,63675360.0,,2789323.0,33796.0,2011-12-31,32.0,2011,2011,210372022.0,10653842.8584,419592.0,0.19392431297848117,60380411.0,0.1826533784929192,3.8235719580973644,8.473876157202321,3.3550896048649417,0.025584700203913218,0.0,0.0,1.0,,210372022.0,1.5713769343339772,4.440410843431156,for-profit
LOST RIVERS HOSPITAL (131324),General Short Term (Critical Access Hospitals),Governmental- Federal,,2814236.0,113.0,,900.0,74.5,2.0,2010-10-01 00:00:00,1683729.0,2456564.0,1436080.0,,7432.0,14.0,0.862188,3121034.0,6535846.0,6263817.0,869722.0,84032.0,,868199.0,,,,1923151.0,,5110.0,14.0,,62020.0,176367.0,362939.0,ID,,1313947.0,7580535.0,,,,-12294.0,680.0,2011-09-30,,2010,2011,-1130507.0,,362939.0,0.02815647391997563,-413789.0,-0.0660601993959913,0.6832261221297755,1.0271611537523575,,0.18872101046667683,-2.4893574298964976,1.6714304974256546,-0.6714304974256546,-47.33167384284177,-1130507.0,3.7202049736032343,4.361746560080219,govt
LOUIS A. WEISS MEMORIAL HOSPITAL (140082),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,146417771.0,6165.0,43358296.0,29150.0,818.68,1.0,2011-06-01 00:00:00,73113923.0,46672060.0,29329094.0,18121620.0,,140.0,0.189861,53682192.0,99348963.0,130852331.0,9566727.0,3137169.0,,10464738.0,,1323489.0,594433.0,16839858.0,20065096.0,57096.0,156.0,,8271176.0,-1605210.0,-526024.0,IL,,27924853.0,523271873.0,40332932.0,118543498.0,69.24,4780572.0,14957.0,2012-05-31,16.0,2011,2011,-73303848.0,22506787.073778,0.0,-0.012267339738869459,-4322737.0,-0.03303523114158356,1.6582594105009674,1.6463255212722103,1.4366659742617782,0.0,-1.9974090718948343,2.0025976584514553,-1.0025976584514553,,-73303848.0,1.789704691403305,4.461519711451025,for-profit
LOUIS SMITH MEMORIAL HOSPITAL (111326),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,10878267.0,244.0,,2649.0,98.0,2.0,2010-10-01 00:00:00,3977205.0,,3456372.0,360703.0,81628.0,25.0,0.677747,4463688.0,10780174.0,10675573.0,608505.0,168440.0,,639896.0,,849502.0,,10015029.0,1644590.0,9125.0,25.0,,258415.0,-1517296.0,540601.0,GA,,2098765.0,15905888.0,,916996.0,,1873833.0,1781.0,2011-09-30,,2010,2011,-6901062.0,621491.288012,540601.0,-0.14212782770536064,-2185208.0,-0.20469233829415995,0.20956154994658527,0.24759558858990824,,0.053978974998474795,-1.5763178189096112,2.7351537071888425,-1.7351537071888423,-23.604559709903466,-6901062.0,2.6841897764887652,3.0886643567301206,non-profit
LOUISIANA HEART HOSPITAL (190250),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,87160513.0,2276.0,10947360.0,8893.0,249.99,1.0,2010-10-01 00:00:00,30440280.0,15299595.0,3799435.0,751331.0,1778423.0,79.0,0.257419,15305705.0,47560205.0,44159020.0,3491816.0,2106053.0,,3587799.0,,79390.0,1718334.0,22839876.0,3982000.0,50005.0,137.0,,2326837.0,76373759.0,797437.0,LA,,8421259.0,184758036.0,10330437.0,9166874.0,,1050827.0,4126.0,2011-09-30,45.0,2010,2011,-56720233.0,2359727.538206,797437.0,1.729516619707593,-9833823.0,-0.22269115120761285,0.36870861295394075,3.9605986477334643,0.2012651907567274,0.03491424384265484,-1.5366741000517399,2.8633282282554564,-1.8633282282554562,-4.221147612238483,-56720233.0,1.4506771948221238,11.62252282247229,for-profit
LOURDES COUNSELING CENTER (504008),Psychiatric,Voluntary Nonprofit-Church,,1553818.0,609.0,,5619.0,131.81,1.0,2011-07-01 00:00:00,14916538.0,,4738165.0,,,32.0,,7744829.0,5544947.0,14155907.0,,,,,,,89689.0,1342067.0,,11712.0,32.0,,323219.0,-556678.0,2011065.0,WA,,3586042.0,14005564.0,,,,,1228.0,2012-06-30,,2011,2011,13362720.0,,2011065.0,-0.03932478505262856,-429651.0,-0.030351357917228476,2.6720290417691515,4.838456649332708,,1.4984833097006334,0.11628006872852234,0.1041674683495594,0.8958325316504406,,13362720.0,0.9490075378080356,2.987634875526707,non-profit
LOURDES HOSPITAL INC. (180102),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,,51789343.0,10040.0,41504198.0,42409.0,1054.99,2.0,2011-01-01 00:00:00,192712617.0,46533562.0,40277320.0,9988641.0,1767275.0,211.0,0.280518,53801521.0,154847118.0,173635825.0,13924836.0,4450398.0,,14261415.0,,5436496.0,1621540.0,23705297.0,28004793.0,78601.0,237.0,,8259357.0,13762900.0,1008485.0,KY,,36694287.0,552003620.0,38887680.0,41693328.0,,13017449.0,23897.0,2011-12-31,14.0,2011,2011,140923274.0,11695728.983904,1008485.0,0.07926302075047013,11284247.0,0.06498801154658032,1.5479361848957218,2.322211149685237,1.2917935177104087,0.04254260134348876,0.3675002824586661,0.2687387250830598,0.7312612749169402,11.058609441088683,140923274.0,0.9010091176334345,4.311007410622157,non-profit
LOURDES MEDICAL CENTER (501337),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Other,,25338870.0,1888.0,,5893.0,444.58,2.0,2011-07-01 00:00:00,55672885.0,,53224453.0,5653702.0,460354.0,25.0,0.317777,31952612.0,67131212.0,94591766.0,4036917.0,1432340.0,,3152765.0,4992283.0,1447199.0,1268641.0,11115000.0,9587363.0,9150.0,25.0,,2940702.0,-1459261.0,26424.0,WA,,22812254.0,211252315.0,,17920695.0,,4326171.0,2012.0,2012-06-30,,2011,2011,30334015.0,5694784.695014999,5018707.0,-0.015426934729181396,-2017101.0,-0.021324276787474294,2.0523845254161044,4.7164740440845705,1.8093812865497076,0.002377327935222672,0.8353285906926597,0.45513843947551846,0.5448615605244815,2.006284294260504,30334015.0,1.6990634848544315,1.777223826048527,non-profit
LOURDES SPECIALTY HOSPITAL (312022),General Long Term,Proprietary-Partnership,,2304874.0,240.0,,6706.0,85.73,1.0,2011-01-01 00:00:00,6623724.0,6356884.0,13923003.0,,6584.0,30.0,0.152384,6356884.0,12849440.0,19107334.0,2364.0,121080.0,,2309.0,,,152008.0,2221642.0,,10950.0,30.0,,255229.0,6240420.0,1595328.0,NJ,,4354110.0,84322829.0,,,,-23847.0,4691.0,2011-12-31,,2011,2011,4318850.0,,1595328.0,0.3265981533582864,6226545.0,0.32587199239831155,1.9598612197644805,9.793995162136834,1.836939524909954,0.7180850920175258,0.5336777151325005,0.3479725302563935,0.6520274697436065,984.4735722964763,4318850.0,2.8846814873325037,1.3723572421840318,for-profit
LOVELACE MEDICAL CENTER- DOWNTOWN (320009),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,40998473.0,11449.0,37135947.0,55833.0,1111.31,1.0,2011-03-01 00:00:00,268179574.0,68699241.0,50321389.0,18627643.0,,206.0,0.205237,69481046.0,213653338.0,281616794.0,9745688.0,8601056.0,,9768331.0,,256143.0,1997894.0,22698894.0,15711899.0,90558.0,247.0,,18186514.0,24770452.0,165325.0,NM,,46023249.0,1041008712.0,36137474.0,90620202.0,1.73,3438223.0,16067.0,2012-02-29,41.0,2011,2011,227181101.0,18598618.397874,165325.0,0.08795800722026542,21798070.0,0.07740330287262627,2.027554690550121,3.3154551935437913,1.5606178433187097,0.007283394512525588,0.18046603709346404,0.15287694132887242,0.8471230586711276,,227181101.0,1.0501053074235998,5.596363685430067,for-profit
LOVELACE REHABILITATION HOSPITAL (323028),Rehabilitation,Proprietary-Corporation,,-14400090.0,1056.0,,16505.0,198.36,1.0,2011-09-01 00:00:00,6614733.0,,3840145.0,,,62.0,,11178029.0,21174560.0,22828649.0,34060.0,47440.0,,34060.0,,,124800.0,1252102.0,,22692.0,62.0,,1065250.0,2033912.0,650.0,NM,,2427973.0,68908254.0,,,,,5705.0,2012-08-31,,2011,2011,6614733.0,,650.0,0.08909471602984478,1341998.0,0.05878569511494088,1.9391175798776776,4.691874144438712,1.8015569019137418,0.0005191270359763022,0.0,0.0,1.0,,6614733.0,3.451182232147541,5.944736201367396,for-profit
LOVELACE WESTSIDE HOSPITAL (320074),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,-44472103.0,2570.0,4195612.0,8111.0,279.09,1.0,2011-02-01 00:00:00,35561686.0,17258246.0,12351704.0,5699893.0,,64.0,0.221873,17389173.0,49049047.0,68288817.0,1277901.0,1287170.0,,1278944.0,,278418.0,279856.0,4422292.0,6548557.0,26280.0,72.0,,4264214.0,5663721.0,1650.0,NM,,8965851.0,221068056.0,3663294.0,31254042.0,,1723617.0,1957.0,2012-01-31,8.0,2011,2011,35561686.0,6934428.060666,1650.0,0.08293775245806352,4856023.0,0.07111007648587615,2.0274217532446976,4.074148654136814,1.6730747313836354,0.00037310969063101217,0.0,0.0,1.0,,35561686.0,1.9202918837987604,5.528696040643461,for-profit
LOVELACE WOMENS HOSPITAL (320017),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,-67283204.0,6641.0,4872661.0,27953.0,582.45,1.0,2011-05-01 00:00:00,65395613.0,36267428.0,25784829.0,27904559.0,,112.0,0.199958,36338451.0,84066504.0,135030210.0,1816755.0,2755402.0,,1814610.0,,91064.0,818460.0,7270162.0,9856004.0,63318.0,173.0,,3929250.0,29090390.0,1525.0,NM,,20434830.0,420419778.0,4540259.0,118461589.0,2.0,2042969.0,1788.0,2012-04-30,8.0,2011,2011,65395613.0,23687342.413262,1525.0,0.2154361605451106,26140442.0,0.19358958265709578,2.8107805575721696,7.548214744045594,2.319201140222185,0.00020976148812089745,0.0,0.0,1.0,,65395613.0,2.0648206172484382,5.236808434913414,for-profit
