Hospital,Hospital type,Control type,HAC reduction adjustment amount,Total Liabilities,Total discharges,IPPS Payment amount (unadjusted),Total Inpatient Days,Number of Interns & Residents,Urban (1) and Rural (2) Indicator,Fiscal Year Begin Date,BALANCE SHEET: Total Assets (G_C1THRU4_36),"ADJUSTED SALARIES, Subtotal Salaries",BALANCE SHEET: Accounts Receivable (G_C1THRU4_4),Net Revenue from Medicaid,TRIAL BALANCE OF EXPENSE ACCOUNTS: Interest Expense (A_C2_113),NUMBER OF BEDS: Adults & Pediatrics,Cost To Charge Ratio,Total Salaries,Total Costs,STATEMENT OF REVENUES AND EXPENSES: Net Patient Revenue (G3_C1_3),REIMBURSEMENT SETTLEMENT: Subtotal,BALANCE SHEET: Inventory (G_C1THRU4_7),"Donations, Land Improvements",REIMBURSEMENT SETTLEMENT: Interim payments,BALANCE SHEET: Temporary Investments (G_C1THRU4_2),Total cost of charity care,BALANCE SHEET: Prepaid expenses (G_C1THRU4_8),BALANCE SHEET: Total Current Liabilities (G_C1THRU4_45),Total Bad Debt expense,BED DAYS: Total Hospital,NUMBER OF BEDS: Total Hospital,REIMBURSEMENT SETTLEMENT: Payment to cost ratio,"RECONCILIATION OF CAPITAL COST CENTERS: Depreciation, Total (A7_3_C9_3)",STATEMENT OF REVENUES AND EXPENSES: Net Income (G3_C1_29),BALANCE SHEET: Cash on Hand and in Banks (G_C1THRU4_1),State,HVBP payment adjustment amount,BALANCE SHEET: Total Current Assets (G_C1THRU4_11),Total Charges,IPPS Interim payment,Medicaid charges,FTE Employees on Payroll,Cost of Uncompensated Care,Total Days Title XVIII,Fiscal Year End Date,NUMBER OF BEDS: ICU,Report_Period_Begin_Yr,Beginning FFY,Financial Indicators: Total Net Assets,S-10 DATA: Medicaid Costs,Financial Indicators: Cash Reserves,Financial Indicators: Net Profit Margin,Financial Indicators: Operating Profit,Financial Indicators: Operating Profit Margin,Financial Indicators: LIQUIDITY current ratio,Financial Indicators: LIQUIDITY acid-test ratio,Financial Indicators: LIQUIDITY acid-test ratio (variation),Financial Indicators: LIQUIDITY cash ratio,Financial Indicators: SOLVENCY Debt-to-Equity Ratio,Financial Indicators: SOLVENCY Debt Ratio,Financial Indicators: SOLVENCY Equity Ratio,Financial Indicators: SOLVENCY Interest Coverage Ratio,Financial Indicators: SOLVENCY total assets less total liabilities,Financial Indicators: EFFICIENCY asset turnover ratio,Financial Indicators: EFFICIENCY Accounts Receivable Turnover Ratio,: General Ownership Type
ADVANCE CARE HOSPITAL (042004),General Long Term,Voluntary Nonprofit-Church,,1453390.0,158.0,,4164.0,37.28,1.0,2013-09-01 00:00:00,1302536.0,,2470778.0,,,27.0,,2224582.0,5785239.0,5310185.0,,71386.0,,,,,6759.0,1409805.0,,9855.0,27.0,,40803.0,-213218.0,-164864.0,AR,,694318.0,13934613.0,,,,,2829.0,2014-08-31,,2013,2013,-150854.0,,0.0,-0.04015265004891543,-376000.0,-0.07080732592178991,0.4924922241019148,1.6013278432123592,0.43706257248342856,0.0,-9.634414732125101,1.115815608935185,-0.1158156089351849,,-150854.0,4.0768047869694195,2.149195516553895,non-profit
ADVANCE CARE HOSPITAL (042008),General Long Term,Voluntary Nonprofit-Church,,1356793.0,23.0,,622.0,54.72,1.0,2012-12-01 00:00:00,2159996.0,,5302238.0,,,25.0,,261467.0,590132.0,934392.0,,87037.0,,,,,5500.0,1379783.0,,775.0,25.0,,5885.0,344089.0,350.0,AR,,1868646.0,2509060.0,,,,,584.0,2012-12-31,,2012,2013,803203.0,,350.0,0.36824908603669554,330880.0,0.3541126208272331,1.354304263786407,4.092438448654607,1.2872379207455085,0.0002536630760054298,1.6892280033814615,0.6281460706408716,0.3718539293591284,,803203.0,0.43258968998090735,0.17622596345165947,non-profit
ADVANCE CARE HOSPITAL (042008),General Long Term,Voluntary Nonprofit-Church,,1313185.0,164.0,,4396.0,48.73,1.0,2013-01-01 00:00:00,2696777.0,,3751447.0,,,25.0,,1938280.0,5166067.0,5518554.0,,99496.0,,,,,5500.0,1300779.0,,6075.0,25.0,,145.0,331337.0,1964813.0,AR,,3732720.0,16460438.0,,,,,3067.0,2013-08-31,,2013,2013,1383592.0,,1964813.0,0.06004054685339674,249227.0,0.04516164922912778,2.8696035221970835,4.649211741579469,2.788885736931485,1.5104894836094371,0.949112888770678,0.4869460841589794,0.5130539158410206,,1383592.0,2.046351626404408,1.4710467720855447,non-profit
ADVANCE CARE HOSPITAL (042008),General Long Term,Voluntary Nonprofit-Church,,893181.0,246.0,,6698.0,50.39,1.0,2013-09-01 00:00:00,2465071.0,,3762391.0,,,25.0,,2929194.0,8257598.0,8316976.0,1192.0,98670.0,,1168.0,,,5000.0,860809.0,,9125.0,25.0,,67179.0,608443.0,924275.0,AR,,2255725.0,24102095.0,,,,,4437.0,2014-08-31,,2013,2013,1571890.0,,924275.0,0.07315675793701942,490237.0,0.05894414027406115,2.620470975559038,6.151316958814324,2.500037755181463,1.0737283183609836,0.5682210587254833,0.3623347968476364,0.6376652031523635,,1571890.0,3.373929594725669,2.210556000160536,non-profit
ADVANCED CARE HOSPITAL OF MONTANA (272001),General Long Term,Proprietary-Corporation,,147825428.0,405.0,,10719.0,128.36,1.0,2013-09-01 00:00:00,149168756.0,,5129047.0,,,40.0,,7507550.0,15016403.0,16871678.0,,108661.0,,,,,176160.0,131510767.0,,14600.0,40.0,,563476.0,412726.0,179604.0,MT,,3796206.0,30612289.0,,,,,5513.0,2014-08-31,,2013,2013,1343328.0,,179604.0,0.024462652736734307,218782.0,0.01296741201438292,0.02886612318214219,0.04350500822491591,0.026700361347599774,0.0013656980648588263,110.04417982800925,0.9909945752983286,0.009005424701671441,,1343328.0,0.11310463700588883,3.289437199542137,for-profit
ADVANCED CARE HOSPITAL OF WHITE CO. (042011),General Long Term,Proprietary-Other,,679606.0,179.0,,5160.0,60.06,2.0,2012-10-01 00:00:00,3099839.0,,1787056.0,,,27.0,,2833549.0,6685897.0,6983424.0,,189733.0,,,,,58336.0,679606.0,,9855.0,27.0,,359468.0,255468.0,1342758.0,AR,,2708782.0,27337119.0,,,,,4108.0,2013-09-30,,2012,2013,2420233.0,,1342758.0,0.0365820548773782,249224.0,0.035687937607683566,3.9858123677542574,4.981242072612661,3.6207935185975404,1.9757889129878194,0.28080188973540976,0.21923912822569172,0.7807608717743083,,2420233.0,2.2528344214005953,3.9077812894503587,for-profit
ADVANCED SPECIALTY HOSP. OF TOLEDO (362038),General Long Term,Proprietary-Partnership,,2532001.0,364.0,,9152.0,75.85,1.0,2013-03-01 00:00:00,5045827.0,,4073887.0,,,40.0,,4791217.0,12516234.0,15566154.0,2451.0,,,2442.0,,,12242.0,1797934.0,,14600.0,40.0,,97525.0,2513823.0,-28153.0,OH,,3950744.0,35772884.0,,,1.0,,4365.0,2014-02-28,,2013,2013,2513826.0,,0.0,0.16149287743138094,2712169.0,0.17423501013802126,2.197379881575186,3.785888136049488,,0.0,1.0072300151243563,0.5018009931771343,0.4981990068228657,,2513826.0,3.0849559447836796,3.8209587060220374,for-profit
ADVANCED SPECIALTY OF GREENBRIAR (363032),Rehabilitation,Proprietary-Corporation,,143581.0,251.0,,2707.0,17.58,1.0,2013-01-01 00:00:00,622460.0,,,,,29.0,,830782.0,2681834.0,2919171.0,,,,,,,5613.0,143581.0,,10585.0,29.0,,19223.0,9466.0,250.0,OH,,413065.0,3703146.0,,,,,1718.0,2013-12-31,,2013,2013,478879.0,,250.0,0.0032427014381822784,9466.0,0.0032427014381822784,2.876877859883968,0.06766912056609162,,0.0017411774538413857,0.2998273050185955,0.23066703081322495,0.7693329691867751,,478879.0,4.689732673585452,inf,for-profit
ADVANCED SURGICAL HOSPITAL (390323),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,1925786.0,455.0,1096436.0,1312.0,73.0,1.0,2013-01-01 00:00:00,5567917.0,3997920.0,4452807.0,1430.0,91758.0,14.0,0.226184,3780413.0,11951261.0,15172311.0,644145.0,187409.0,,633941.0,,,53994.0,-161728.0,,5110.0,14.0,,1787789.0,2522496.0,2404898.0,PA,5130.0,3765571.0,52838707.0,1137153.0,26285.0,,,290.0,2013-12-31,,2013,2013,3642131.0,5945.24644,2404898.0,0.16625654456990765,1759741.0,0.11598371533512594,inf,inf,inf,inf,0.5287525352602639,0.3458718942829069,0.6541281057170931,38.661806055057866,3642131.0,2.724952796530552,3.407358773914971,for-profit
ADVENTIST BEHAVIORAL HEALTH (214013),Psychiatric,Voluntary Nonprofit-Church,,12775139.0,2764.0,,29785.0,387.82,1.0,2013-01-01 00:00:00,14943774.0,14193965.0,9253345.0,,296501.0,107.0,0.530393,23960611.0,19262696.0,37576318.0,19124.0,130095.0,,19034.0,,,93334.0,6509088.0,,39055.0,107.0,,1303554.0,2050541.0,-9472647.0,MD,,2118398.0,36317810.0,,,1.2,-23383.0,6589.0,2013-12-31,,2013,2013,2168635.0,,0.0,0.05457003530787662,-4581953.0,-0.12193725313906488,0.3254523521574758,1.7669160410797948,0.29112665245883906,0.0,5.890866374470577,0.8548803669006236,0.14511963309937637,-11.056957649383982,2168635.0,2.514513268201192,4.060836162490429,non-profit
ADVENTIST BOLINGBROOK HOSPITAL (140304),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,,114439647.0,5555.0,17847493.0,21577.0,477.26,1.0,2013-01-01 00:00:00,149183788.0,37085066.0,16872827.0,4436226.0,10745879.0,126.0,0.218265,36151883.0,90407014.0,107244975.0,4639022.0,2495049.0,,4752888.0,9445118.0,4104165.0,918701.0,28194175.0,7945243.0,50370.0,138.0,,7410015.0,-3901218.0,9711038.0,IL,-6132.0,35071228.0,414207514.0,16306790.0,76314083.0,,5718839.0,7819.0,2013-12-31,12.0,2013,2013,34744141.0,16656693.325994998,19156156.0,-0.0363766973697369,-8289068.0,-0.07729096864445165,1.2439175113299112,0.8045153653192548,1.1228375364769496,0.34443419607064224,3.2937825977623105,0.7671051160063049,0.23289488399369507,-0.0818037314583572,34744141.0,0.7188782134959598,6.356076252070859,non-profit
ADVENTIST GLENOAKS HOSPITAL (140292),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,,29372298.0,4928.0,17194752.0,25004.0,499.6,1.0,2013-01-01 00:00:00,59103760.0,30307883.0,-2875675.0,6917011.0,1967921.0,114.0,0.272084,37018572.0,64108027.0,76772935.0,2502070.0,,,2608974.0,4015436.0,3378069.0,,17928451.0,3917585.0,45260.0,124.0,,2808857.0,-1674929.0,14483778.0,IL,-11141.0,33038807.0,235618371.0,15565829.0,63507964.0,,4294372.0,10318.0,2013-12-31,10.0,2013,2013,29731462.0,17279500.876976,18499214.0,-0.02181665973822676,-10263384.0,-0.13368492425097464,1.8428143624901003,0.7144425918335053,,0.8078655540291797,0.9879197329751225,0.4969615807860617,0.5030384192139383,-3.7880214703740647,29731462.0,1.2989517925763099,inf,non-profit
ADVENTIST HEALTH GLENDALE (050239),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,,243797201.0,17488.0,106803812.0,83751.0,1791.54,1.0,2013-01-01 00:00:00,405821489.0,136477308.0,360333941.0,31597923.0,5705131.0,314.0,0.180491,140279953.0,360324709.0,389160983.0,13499682.0,5342675.0,,13866672.0,5000588.0,1592386.0,2151939.0,35146508.0,7710921.0,134957.0,370.0,,22452446.0,12297389.0,67400255.0,CA,25964.0,154027042.0,1996353153.0,100016557.0,351973710.0,20.25,3686920.0,35839.0,2013-12-31,10.0,2013,2013,162024288.0,63528086.891610004,72400843.0,0.0315997480148209,-8613916.0,-0.02213458279809104,4.3824280352403715,12.542959089989822,4.169188813864524,1.917694213035332,1.5046954009759328,0.6007498558066746,0.39925014419332533,2.4256287892425257,162024288.0,0.9589462203170813,1.0800009067144747,non-profit
ADVENTIST HEALTH REEDLEY (050192),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,,47485223.0,2184.0,2024033.0,6177.0,233.1,2.0,2013-01-01 00:00:00,38684860.0,14395101.0,22226045.0,14487250.0,,49.0,0.323751,16969563.0,40801957.0,37557901.0,782088.0,347528.0,,770501.0,,265416.0,670011.0,26158897.0,2048725.0,17885.0,49.0,,548019.0,-6180420.0,182135.0,CA,-2147.0,17357472.0,126028719.0,1799248.0,62357681.0,,907039.0,879.0,2013-12-31,,2013,2013,-8800363.0,20188361.581431,182135.0,-0.16455711941942655,-6543823.0,-0.1742329263821213,0.6635399038422759,0.6214532669324704,0.624641512981224,0.006962640664856779,-5.39582549038034,1.2274885575390475,-0.22748855753904756,,-8800363.0,0.970868215627509,1.6898148545996374,non-profit
ADVENTIST HINSDALE HOSPITAL (140122),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,,220999515.0,11115.0,43109902.0,48616.0,1624.78,1.0,2013-01-01 00:00:00,330756560.0,86655055.0,43602476.0,2951234.0,28504518.0,186.0,0.250203,106290362.0,232042413.0,281895496.0,16594670.0,7638202.0,,16475501.0,18083785.0,2556019.0,3682798.0,65078446.0,5260683.0,89060.0,244.0,,20584343.0,7675678.0,72029821.0,IL,-4310.0,137379263.0,927416868.0,38624193.0,62847554.0,26.54,3771448.0,18276.0,2013-12-31,58.0,2013,2013,109757045.0,15724646.553462,90113606.0,0.027228806805767482,-1374831.0,-0.0048770945953673555,2.1109794631543597,1.894759057399742,1.937020177156658,1.1068153194684458,2.013533755395838,0.6681636639345868,0.3318363360654132,0.6739111322633135,109757045.0,0.8522748452819802,6.465125879548675,non-profit
ADVENTIST LAGRANGE MEMORIAL HOSPITAL (140065),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,,179207455.0,8087.0,43671345.0,36780.0,794.84,1.0,2012-11-01 00:00:00,218551713.0,58338599.0,8938900.0,4098564.0,19060247.0,160.0,0.234614,60940510.0,134859727.0,155156880.0,12417613.0,4426609.0,,12429153.0,13126688.0,7211871.0,1743427.0,39670543.0,4788393.0,68255.0,187.0,,12185958.0,-294061.0,41656845.0,IL,89007.0,75512545.0,574815868.0,39599923.0,37762658.0,19.63,8221094.0,22563.0,2013-10-31,27.0,2012,2013,39344258.0,8859648.244012,54783533.0,-0.0018952495048882138,-6726911.0,-0.04335554440125375,1.9034915907251384,1.267985769693145,1.7479596636728667,1.050069947366236,4.5548566451551835,0.8199773524538789,0.18002264754612105,0.2864100869206994,39344258.0,0.7099321157002325,17.35749141393236,non-profit
ADVENTIST MEDICAL CENTER-PORTLAND (380060),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,,87656460.0,9859.0,27532003.0,31203.0,1503.75,1.0,2013-01-01 00:00:00,284045404.0,77892064.0,118471744.0,23692212.0,2805194.0,155.0,0.298605,125797961.0,206125367.0,296833846.0,7126984.0,3906033.0,,7209058.0,,6063879.0,2189134.0,19934398.0,21946801.0,60955.0,167.0,,5259926.0,2766246.0,97010318.0,OR,-29463.0,152223245.0,690293994.0,25408265.0,94195024.0,,12670286.0,7574.0,2013-12-31,12.0,2013,2013,196388944.0,28127105.14152,97010318.0,0.009319173124213065,-22510144.0,-0.075834155381324,7.63620978170497,10.948327007417028,7.330448504138425,4.866478435917654,0.4463411137848982,0.3086001701333636,0.6913998298666364,-6.149385033619778,196388944.0,1.0450225274548008,2.5055244058870274,non-profit
ADVENTIST REHAB. HOSPT. OF MD (213029),Rehabilitation,Voluntary Nonprofit-Church,,7981288.0,1601.0,,21978.0,285.18,1.0,2013-01-01 00:00:00,30644104.0,18642615.0,10239140.0,,190943.0,77.0,0.542977,18963227.0,32220182.0,32673751.0,400.0,104013.0,,391.0,,,72347.0,3433434.0,,28105.0,77.0,,1036055.0,813055.0,7880009.0,MD,,20337499.0,59339818.0,,,,-8617.0,12586.0,2013-12-31,,2013,2013,22662816.0,,7880009.0,0.024884042239288657,110662.0,0.003386877741707709,5.923369722557649,5.536230782359585,5.872004238322333,2.2950809597621507,0.35217547545724237,0.2604510153078713,0.7395489846921287,6.0055461577538845,22662816.0,1.0662328714195723,3.191063995609006,non-profit
ADVOCATE CHRIST HOSPITAL (140208),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,,3145090000.0,37329.0,214320300.0,189806.0,4504.0,1.0,2013-01-01 00:00:00,6707149000.0,296242438.0,460505000.0,127988716.0,,463.0,0.277689,323435730.0,758367622.0,958801147.0,32102443.0,,,31279058.0,76933000.0,26356637.0,,1117685000.0,47280774.0,220132.0,603.0,,31050736.0,81463693.0,384503000.0,IL,333371.0,1110226000.0,2730995326.0,196361488.0,522809235.0,223.83,38837822.0,65615.0,2013-12-31,140.0,2013,2013,3562059000.0,145178373.657915,461436000.0,0.08496411717371465,70262751.0,0.07328188041894364,0.9933263844464227,0.8289202172347307,,0.34401732151724324,0.8829415795751839,0.46891607745705366,0.5310839225429463,,3562059000.0,0.14295211676376954,2.0820645747603175,non-profit
ADVOCATE EUREKA HOSPITAL (141309),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Church,,3360399000.0,300.0,,1569.0,118.01,2.0,2013-01-01 00:00:00,7533097000.0,,561914000.0,1575816.0,,23.0,0.473429,5336071.0,11600434.0,14074532.0,2110580.0,,,2019996.0,76933000.0,433231.0,,1273428000.0,804000.0,8395.0,23.0,,712590.0,-30999.0,478172000.0,IL,,1294606000.0,24502981.0,,2653847.0,,757053.0,1261.0,2013-12-31,,2013,2013,4172698000.0,1256408.131363,555105000.0,-0.002202488864283374,-323765.0,-0.023003606798435643,1.0166307007541848,0.8167364004875031,,0.3754998319496666,0.8053300286768896,0.44608465814259396,0.5539153418574061,,4172698000.0,0.0018683593215380076,0.02504748413458287,non-profit
ADVOCATE GOOD SAMARITAN HOSPITAL (140288),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,,3145090000.0,15481.0,65180641.0,63646.0,1797.0,1.0,2013-01-01 00:00:00,6708229000.0,115704977.0,460505000.0,12308827.0,,235.0,0.245788,123804215.0,299359832.0,385007540.0,18197728.0,,,18124180.0,78013000.0,24201104.0,,1117685000.0,25244035.0,105850.0,290.0,,17954960.0,51136263.0,384503000.0,IL,94439.0,1111306000.0,1217960804.0,60130468.0,87968068.0,,30216524.0,28698.0,2013-12-31,55.0,2013,2013,3563139000.0,21621495.497584,462516000.0,0.13281886115788796,46113618.0,0.11977328547903243,0.9942926674331318,0.801786069420275,,0.34401732151724324,0.8826739568678067,0.46884058370696646,0.5311594162930335,,3563139000.0,0.057393320949538244,0.8360550699775247,non-profit
ADVOCATE LUTHERAN GENERAL HOSPITAL (140223),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,,3145090000.0,26317.0,133912245.0,130689.0,3371.38,1.0,2013-01-01 00:00:00,6707149000.0,209889627.0,460505000.0,36950385.0,,415.0,0.279103,232901205.0,538474048.0,717538686.0,30968045.0,,,30288515.0,76933000.0,18334581.0,,1117685000.0,18548000.0,193450.0,530.0,,35340181.0,99476159.0,384503000.0,IL,286509.0,1110226000.0,1929299499.0,120747448.0,280601924.0,208.02,23029267.0,44823.0,2013-12-31,29.0,2013,2013,3562059000.0,78316838.794172,461436000.0,0.13863525540976895,85668246.0,0.11939181492438723,0.9933263844464227,0.845248109261554,,0.34401732151724324,0.8829415795751839,0.46891607745705366,0.5310839225429463,,3562059000.0,0.10698117575738962,1.558156124254894,non-profit
ADVOCATE NORTHSIDE HEALTH SYSTEM (140182),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,,126715000.0,14145.0,52252103.0,59737.0,1933.0,1.0,2013-01-01 00:00:00,460253000.0,112144624.0,63993000.0,73259719.0,,156.0,0.217166,134447167.0,275328836.0,390976000.0,14783369.0,,,14983480.0,,11129305.0,20271000.0,121967000.0,13067093.0,97090.0,266.0,,13380770.0,65111982.0,32983000.0,IL,60048.0,137266000.0,1267825973.0,48616629.0,269494157.0,180.5,13509058.0,13505.0,2013-12-31,67.0,2013,2013,333538000.0,58524968.099061996,32983000.0,0.1665370304059584,49409982.0,0.12637599750368309,1.1254355686374182,1.3289494863364681,,0.2704256069264637,0.37991173419520413,0.2753159675222106,0.7246840324777893,,333538000.0,0.8494806117504937,6.109668244964293,non-profit
ADVOCATE SHERMAN HOSPITAL (140030),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,369108000.0,9711.0,39070800.0,40388.0,1454.44,1.0,2013-05-01 00:00:00,531510000.0,69188084.0,35939000.0,11959438.0,8290960.0,225.0,0.225498,68506289.0,179179153.0,180425514.0,13415630.0,,,13356809.0,,4628451.0,,86277000.0,15385790.0,62475.0,255.0,,24956523.0,10778367.0,10196000.0,IL,114369.0,74811000.0,794594063.0,34977578.0,81763276.0,,7995037.0,17163.0,2013-12-31,30.0,2013,2013,162402000.0,18437455.211448,10196000.0,0.05973859661555405,-937944.0,-0.005198510893531389,0.8671024722695504,0.6596586228079326,,0.11817749805857876,2.2728045221117967,0.6944516566010047,0.30554834339899534,2.8969599419126375,162402000.0,0.33945836202517354,5.020326497676619,non-profit
ADVOCATE TRINITY HOSPITAL (140048),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,,3145090000.0,11102.0,36240810.0,43666.0,913.0,1.0,2013-01-01 00:00:00,6707149000.0,58368552.0,498600000.0,16826178.0,,163.0,0.26626,57576678.0,138522149.0,146363271.0,5188221.0,,,5500049.0,76933000.0,6865200.0,,1117685000.0,15609129.0,68255.0,187.0,,7546892.0,-6373892.0,384503000.0,IL,49269.0,1110226000.0,520251176.0,32186808.0,111405327.0,,10624852.0,16172.0,2013-12-31,24.0,2013,2013,3562059000.0,29662782.36702,461436000.0,-0.04354843914358815,-9635118.0,-0.0658301630878419,0.9933263844464227,0.7844223640829036,,0.34401732151724324,0.8829415795751839,0.46891607745705366,0.5310839225429463,,3562059000.0,0.02182197995005031,0.29354847773766546,non-profit
AFFINITY MEDICAL CENTER (360151),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,96899906.0,4377.0,15756675.0,19731.0,601.69,1.0,2013-07-01 00:00:00,66569308.0,30511642.0,18809160.0,8160866.0,,86.0,0.191442,33682002.0,84812363.0,104185560.0,5178357.0,3158563.0,,5083334.0,,507112.0,724502.0,96853979.0,14642180.0,39055.0,107.0,,8563689.0,-4994116.0,-71468.0,OH,11141.0,18358294.0,443019387.0,13900209.0,64340159.0,17.03,3251280.0,6996.0,2014-06-30,21.0,2013,2013,-30330598.0,12317408.719278,0.0,-0.04793481937420119,-7481524.0,-0.07180960586092737,0.18954610011427614,0.14263785693306416,0.14945414891008246,0.0,-3.1947904884697627,1.4556243546951095,-0.45562435469510965,,-30330598.0,1.5650689954595893,5.539086274985166,for-profit
AIKEN REGIONAL MEDICAL CENTER (420082),General Short Term (Acute Care Hospitals),Proprietary-Corporation,,-27283124.0,10162.0,33862455.0,45864.0,916.75,1.0,2013-01-01 00:00:00,96088945.0,49145305.0,46293575.0,24586063.0,,175.0,0.210593,51956148.0,133690408.0,172629209.0,9430897.0,3663683.0,,9689086.0,,3221411.0,1655360.0,10338800.0,25287910.0,61860.0,197.0,,12829593.0,11927816.0,-53987.0,SC,-8693.0,25390557.0,634828211.0,29923894.0,128721918.0,5.11,8383016.0,18928.0,2013-12-31,22.0,2013,2013,96088945.0,27107934.877374,0.0,0.06909500465822097,9880229.0,0.05723381956757967,2.45585145277982,5.631348996015012,1.9413775293070763,0.0,0.0,0.0,1.0,,96088945.0,1.7965563988656552,3.729010105614008,for-profit
AKRON GENERAL MEDICAL CENTER (360027),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,338457188.0,19953.0,76319877.0,89043.0,3002.74,1.0,2013-01-01 00:00:00,434224384.0,143102011.0,59357701.0,42024771.0,,313.0,0.212301,186139857.0,339969420.0,432755875.0,23392179.0,7220470.0,,22747542.0,,11182837.0,5801163.0,72740452.0,33314938.0,139228.0,381.0,,22957360.0,26269422.0,5910167.0,OH,51379.0,214825370.0,1601353852.0,69176672.0,208905746.0,127.45,18063030.0,29757.0,2013-12-31,35.0,2013,2013,95767196.0,44350898.781546,5910167.0,0.06070263517508572,-13480611.0,-0.03115061349542626,2.953313652766414,1.2958572349811628,2.7742986392220934,0.08125007251810863,3.534166208646226,0.7794522842825888,0.22054771571741122,,95767196.0,0.9966180872053468,7.290644140681931,non-profit
ALAMANCE REGIONAL MEDICAL CENTER (340070),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,87195515.0,8718.0,23298633.0,31778.0,1091.0,1.0,2013-01-01 00:00:00,283442587.0,55608413.0,65645776.0,12360496.0,951872.0,150.0,0.421605,63343050.0,142740600.0,164193231.0,11327910.0,5039167.0,5410.0,11527857.0,24511379.0,9290964.0,2793328.0,85865147.0,14111200.0,49686.0,182.0,,8341256.0,12993010.0,-4654622.0,NC,,70182972.0,338564526.0,21404777.0,39650618.0,,14835963.0,10878.0,2013-09-30,32.0,2013,2013,196247072.0,16716898.80189,24511379.0,0.07913243390648668,843312.0,0.005136094800400145,0.8173627420680943,0.9158406961092141,0.7261441828079558,0.0,0.4443149857542843,0.3076302538827731,0.6923697461172269,9.648952800376522,196247072.0,0.5792821492981928,2.5012002447804105,non-profit
ALAMEDA COUNTY MEDICAL CENTER (050320),General Short Term (Acute Care Hospitals),Governmental-County,,491047573.0,10540.0,32813961.0,48996.0,1803.71,1.0,2013-07-01 00:00:00,469089231.0,160110424.0,709143954.0,269799971.0,,178.0,0.376423,229376053.0,488800499.0,345713558.0,9058192.0,5648611.0,,8473036.0,,,2429435.0,188589918.0,144050530.0,72270.0,198.0,,11434845.0,-849599.0,53604130.0,CA,-57679.0,382158364.0,1298542026.0,31880137.0,792488238.0,111.59,54185378.0,6287.0,2014-06-30,20.0,2013,2013,-21958342.0,298310800.01267403,53604130.0,-0.0024575229415792826,-69452521.0,-0.2008961447789097,2.0263986964562974,4.039974634274988,1.9835647735951611,0.28423645637302836,-22.362688995371325,1.0468105864489565,-0.04681058644895644,,-21958342.0,0.7369889035035213,0.4875082922867308,govt
ALAMEDA HOSPITAL (050211),General Short Term (Acute Care Hospitals),Governmental-Hospital District,,24005919.0,2024.0,13014650.0,8659.0,367.41,1.0,2013-07-01 00:00:00,25500535.0,28443763.0,11329362.0,53605391.0,135590.0,84.0,0.259945,36582214.0,70249687.0,62038000.0,3901412.0,1295804.0,,3822520.0,,303339.0,364288.0,22535042.0,7938532.0,27876.0,92.0,,1048730.0,-3691004.0,1663506.0,CA,-63740.0,15412519.0,270247763.0,12079025.0,72278768.0,,2314771.0,4762.0,2014-04-30,,2013,2013,1494616.0,18788504.34776,1663506.0,-0.05949585737773622,-11133852.0,-0.17946826138818145,0.683935667836785,0.4127733154435656,0.610268532004511,0.07381863322020878,16.06159642342916,0.9413888375283107,0.05861116247168932,-74.37954126410503,1494616.0,2.4328117037544508,5.475859982230244,govt
ALASKA NATIVE MEDICAL CENTER (020026),General Short Term (Acute Care Hospitals),Governmental- Federal,,,7311.0,30266706.0,39602.0,,1.0,2012-10-01 00:00:00,,92628314.0,,,,152.0,,134058437.0,274241308.0,,17079190.0,,,13460372.0,,,,,,55480.0,152.0,,3858565.0,-324970117.0,,AK,-105748.0,,3921252.0,28194174.0,,,,8281.0,2013-09-30,,2012,2013,,,0.0,,,,,,,,,,,,,,,govt
