Hospital,Hospital type,Control type,HAC reduction adjustment amount,Total Liabilities,Total discharges,IPPS Payment amount (unadjusted),Total Inpatient Days,Number of Interns & Residents,Urban (1) and Rural (2) Indicator,Fiscal Year Begin Date,BALANCE SHEET: Total Assets (G_C1THRU4_36),"ADJUSTED SALARIES, Subtotal Salaries",BALANCE SHEET: Accounts Receivable (G_C1THRU4_4),Net Revenue from Medicaid,TRIAL BALANCE OF EXPENSE ACCOUNTS: Interest Expense (A_C2_113),NUMBER OF BEDS: Adults & Pediatrics,Cost To Charge Ratio,Total Salaries,Total Costs,STATEMENT OF REVENUES AND EXPENSES: Net Patient Revenue (G3_C1_3),REIMBURSEMENT SETTLEMENT: Subtotal,BALANCE SHEET: Inventory (G_C1THRU4_7),"Donations, Land Improvements",REIMBURSEMENT SETTLEMENT: Interim payments,BALANCE SHEET: Temporary Investments (G_C1THRU4_2),Total cost of charity care,BALANCE SHEET: Prepaid expenses (G_C1THRU4_8),BALANCE SHEET: Total Current Liabilities (G_C1THRU4_45),Total Bad Debt expense,BED DAYS: Total Hospital,NUMBER OF BEDS: Total Hospital,REIMBURSEMENT SETTLEMENT: Payment to cost ratio,"RECONCILIATION OF CAPITAL COST CENTERS: Depreciation, Total (A7_3_C9_3)",STATEMENT OF REVENUES AND EXPENSES: Net Income (G3_C1_29),BALANCE SHEET: Cash on Hand and in Banks (G_C1THRU4_1),State,HVBP payment adjustment amount,BALANCE SHEET: Total Current Assets (G_C1THRU4_11),Total Charges,IPPS Interim payment,Medicaid charges,FTE Employees on Payroll,Cost of Uncompensated Care,Total Days Title XVIII,Fiscal Year End Date,NUMBER OF BEDS: ICU,Report_Period_Begin_Yr,Beginning FFY,Financial Indicators: Total Net Assets,S-10 DATA: Medicaid Costs,Financial Indicators: Cash Reserves,Financial Indicators: Net Profit Margin,Financial Indicators: Operating Profit,Financial Indicators: Operating Profit Margin,Financial Indicators: LIQUIDITY current ratio,Financial Indicators: LIQUIDITY acid-test ratio,Financial Indicators: LIQUIDITY acid-test ratio (variation),Financial Indicators: LIQUIDITY cash ratio,Financial Indicators: SOLVENCY Debt-to-Equity Ratio,Financial Indicators: SOLVENCY Debt Ratio,Financial Indicators: SOLVENCY Equity Ratio,Financial Indicators: SOLVENCY Interest Coverage Ratio,Financial Indicators: SOLVENCY total assets less total liabilities,Financial Indicators: EFFICIENCY asset turnover ratio,Financial Indicators: EFFICIENCY Accounts Receivable Turnover Ratio,: General Ownership Type
ADENA REGIONAL MEDICAL CENTER (360159),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,-38921100.0,10178.0,44625685.0,38370.0,1561.06,2.0,2017-01-01 00:00:00,246589606.0,88508893.0,189629863.0,39633199.0,,177.0,0.232858,86164414.0,262362512.0,363302432.0,35344487.0,5169414.0,,35403848.0,,7266829.0,3892220.0,271596186.0,42537772.0,68985.0,189.0,,20965277.0,83295262.0,26789386.0,OH,-78799.0,100933287.0,1126705896.0,39804279.0,246732109.0,40.23,17572260.0,14532.0,2017-12-31,12.0,2017,2017,246589606.0,57453545.437522,26789386.0,0.229272514201061,64659427.0,0.17797686253859155,0.3716299867333189,1.10352989640289,0.3382656227727734,0.0986368269545582,0.0,0.0,1.0,,246589606.0,1.4733079706530696,1.9158503109818732,non-profit
ADIRONDACK MEDICAL CENTER (330079),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,27683.0,53434186.0,2134.0,9340204.0,8103.0,578.9,2.0,2017-01-01 00:00:00,127670357.0,42859333.0,14638196.0,10190147.0,309377.0,75.0,0.402603,47533856.0,90719709.0,99213206.0,8635086.0,3564498.0,,8699433.0,,309618.0,3120508.0,18076600.0,3319584.0,30295.0,83.0,,3816655.0,2524355.0,10611631.0,NY,68600.0,46377549.0,225333029.0,9798781.0,36128766.0,,1622274.0,3436.0,2017-12-31,8.0,2017,2017,74236171.0,14545549.577898,10611631.0,0.025443739818265726,-2954269.0,-0.029776973440410744,2.565612393923636,1.5692762466393015,2.1957969419027914,0.587036887467776,0.7197863963107688,0.41853243975811866,0.5814675602418814,2.7874922828781714,74236171.0,0.7771044769617116,6.7776935081344725,non-profit
ADMIN DE SERVICIOS MEDICOS DE PR (400127),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,,610245223.0,1826.0,1875109.0,23747.0,1233.87,1.0,2017-07-01 00:00:00,217745739.0,47296442.0,328659921.0,,,,0.899134,70073405.0,161301805.0,144341712.0,114644.0,3217529.0,,112350.0,,,3130745.0,325655331.0,,28470.0,78.0,,2646037.0,17291189.0,29107341.0,PR,,134587800.0,179396759.0,793035.0,,,,286.0,2018-06-30,78.0,2017,2017,-392499484.0,,29107341.0,0.11979343157575961,-59700350.0,-0.41360428093024143,0.4132829626547707,1.1517037041841025,0.39378911933119864,0.08938082146734457,-1.5547669433369242,2.802558735718819,-1.8025587357188193,,-392499484.0,0.6628910979516344,0.43918257985585046,non-profit
ADV CARE HOSP OF SOUTHERN NEW MEXICO (322004),General Long Term,Proprietary-Corporation,,104572576.0,207.0,,5208.0,43.88,1.0,2017-03-01 00:00:00,106587990.0,,2628026.0,,,20.0,,3453602.0,7706219.0,8375651.0,88.0,82901.0,,86.0,,,21420.0,104571576.0,,7300.0,20.0,,364788.0,-98413.0,13748.0,NM,,-8938800.0,17168224.0,,,,,2299.0,2018-02-28,,2017,2017,2015414.0,,13748.0,-0.01174989263521128,-157650.0,-0.0188224175052184,0.0,0.02432172390707777,-0.0009976037847990356,0.00013146976000438207,51.88639951890778,0.9810915469932401,0.018908453006759956,,2015414.0,0.07857968801175443,3.187050280324472,for-profit
ADVANCED CARE HOSPITAL OF MONTANA (272001),General Long Term,Proprietary-Corporation,,222959829.0,439.0,,10871.0,120.55,1.0,2017-09-01 00:00:00,221838188.0,,5785466.0,,,40.0,,8494068.0,16334322.0,20837563.0,351.0,168629.0,,344.0,,,37023.0,205257652.0,,14600.0,40.0,,748385.0,3237864.0,18133.0,MT,,3428278.0,32846839.0,,,,,6377.0,2018-08-31,,2017,2017,-1121641.0,,18133.0,0.15538592492797743,2139358.0,0.10266833986296767,0.01670231519553775,0.04404933463820389,0.015700393961439255,8.834262607661515e-05,-198.78002765590773,1.0050561222579044,-0.0050561222579044865,,-1121641.0,0.09393136135785603,3.601708660979081,for-profit
ADVANCED CARE HOSPITAL OF WHITE CO. (042011),General Long Term,Proprietary-Other,,734638.0,166.0,,4672.0,56.31,2.0,2016-10-01 00:00:00,1788786.0,,5413233.0,,,27.0,,3102476.0,6574073.0,5676927.0,,145028.0,,,,,35521.0,734638.0,,9855.0,27.0,,65626.0,-911746.0,379025.0,AR,,1487170.0,22030071.0,,,,,3338.0,2017-09-30,,2016,2017,1054148.0,,379025.0,-0.16060555296906232,-1042583.0,-0.18365270506384881,2.024357574751102,6.643424380443157,1.7785916328858566,0.5159343785646808,0.696902142773121,0.4106908260686298,0.5893091739313702,,1054148.0,3.1736199858451486,1.048712848680262,for-profit
ADVANCED SPECIALTY HOSP. OF TOLEDO (362038),General Long Term,Proprietary-Partnership,,-724279.0,340.0,,8052.0,68.45,1.0,2017-03-01 00:00:00,4326952.0,,3824337.0,,,40.0,,4345074.0,12452856.0,12934521.0,3651.0,,,3469.0,,,62478.0,-613815.0,,14600.0,40.0,,183773.0,216242.0,-40746.0,OH,,3723130.0,33855875.0,,,1.33,,3119.0,2018-02-28,,2017,2017,4326952.0,,0.0,0.016718207036812573,210770.0,0.01629515310230661,inf,inf,,,0.0,0.0,1.0,,4326952.0,2.989291538246784,3.3821603587759133,for-profit
ADVANCED SURGICAL HOSPITAL (390323),General Short Term (Acute Care Hospitals),Proprietary-Partnership,,1552136.0,811.0,2618886.0,1583.0,86.73,1.0,2017-01-01 00:00:00,32940671.0,4985503.0,6770389.0,31308.0,20729.0,14.0,0.260044,4704219.0,18763077.0,20108329.0,675966.0,2409.0,,662362.0,,,224486.0,1220615.0,96574.0,5110.0,14.0,,770681.0,2189081.0,1959277.0,PA,23641.0,3968065.0,72153545.0,2275035.0,392559.0,,25113.0,438.0,2017-12-31,,2017,2017,31388535.0,102082.61259599999,1959277.0,0.10886439146683943,1971641.0,0.09805096186759228,3.2508735350622433,8.94528332029346,3.0649877315943193,1.605155597792916,0.0494491380371846,0.04711913731204807,0.9528808626879519,132.2939842732404,31388535.0,0.6104407830672302,2.9700404216064986,for-profit
ADVENTHEALTH ORLANDO (100007),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,,1242402978.0,127401.0,482413518.0,684510.0,18010.0,1.0,2017-01-01 00:00:00,4784095354.0,1031849533.0,78544466.0,253542476.0,23436215.0,2155.0,0.150171,1130355321.0,2558991976.0,3432794596.0,124465021.0,90568590.0,,122230257.0,231464552.0,123908573.0,22922640.0,452692141.0,212700737.0,958490.0,2626.0,,197801800.0,614731130.0,1829893873.0,FL,1861513.0,2542339152.0,17040476010.0,435503573.0,2461305786.0,156.41,156674794.0,193322.0,2017-12-31,344.0,2017,2017,3541692376.0,369616751.189406,2061358425.0,0.17907600143518754,341241124.0,0.09940621684665459,5.616044374845907,5.573698415497785,5.365341480491927,4.042247936882121,0.350793588516904,0.2596944429548676,0.7403055570451325,23.000425794011534,3541692376.0,0.7175430968636166,43.70511088585159,non-profit
ADVENTHEALTH TAMPA (100173),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,,210313400.0,22271.0,64887059.0,120806.0,2553.33,1.0,2017-01-01 00:00:00,743001968.0,158863793.0,195794241.0,32928626.0,5149559.0,406.0,0.135602,167202283.0,388209527.0,504783464.0,15111497.0,17404123.0,,14993524.0,354703.0,26911841.0,7175906.0,51316537.0,31226747.0,182331.0,506.0,,32431476.0,56172019.0,224617291.0,FL,-229463.0,292843443.0,2862863122.0,57638765.0,461808411.0,6.73,31575283.0,31511.0,2017-12-31,100.0,2017,2017,532688568.0,62622144.148422,224971994.0,0.11127943565124392,29762177.0,0.05896028519666405,5.706609606178219,9.287133775219477,5.227621146766003,4.377093703731411,0.3948149305881105,0.2830590079944445,0.7169409920055555,12.077471682526602,532688568.0,0.6793837509727835,2.578132336384705,non-profit
ADVENTIST BEHAVIORAL HEALTH (214013),Psychiatric,Voluntary Nonprofit-Church,,12442903.0,4568.0,100.0,32155.0,330.37,1.0,2017-01-01 00:00:00,512095.0,,4934224.0,,282608.0,117.0,,26452333.0,31091754.0,39690224.0,105981.0,90779.0,,103862.0,,,56871.0,5619789.0,,42705.0,117.0,,1244802.0,-5830752.0,-21307114.0,MD,,-13992127.0,42894507.0,4175789.0,,0.93,,6068.0,2017-12-31,,2017,2017,-11930808.0,,0.0,-0.14690650271966216,-12705950.0,-0.3201279488873633,0.0,-0.15953054465212127,-0.02627322840768577,0.0,-1.0429220720004881,24.29803649713432,-23.29803649713432,-40.55493121213837,-11930808.0,77.50558783038304,8.043863432223588,non-profit
ADVENTIST BOLINGBROOK HOSPITAL (140304),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,,102180075.0,6044.0,17514031.0,22702.0,744.09,1.0,2017-01-01 00:00:00,107611302.0,39580462.0,100972343.0,12387260.0,9302147.0,102.0,0.21621,39564459.0,111698092.0,138566643.0,8743823.0,3026853.0,,8769425.0,10273.0,1486297.0,3240672.0,28869433.0,8160270.0,41610.0,114.0,,6506678.0,2952952.0,-19747623.0,IL,-193.0,13280325.0,516617362.0,15637673.0,106341552.0,,3316524.0,7286.0,2017-12-31,12.0,2017,2017,5431227.0,22992106.95792,10273.0,0.021310698852681303,1040539.0,0.007509303664086024,0.46001336430819406,3.5998384519709825,0.24291436551594206,0.0,18.81344215588853,0.949529213948178,0.05047078605182195,0.8113414032265884,5431227.0,1.2876588278803651,1.372322745843384,non-profit
ADVENTIST GLENOAKS HOSPITAL (140292),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,,40022008.0,5338.0,14430337.0,25301.0,667.26,1.0,2017-01-01 00:00:00,46471744.0,32070829.0,56597845.0,25355983.0,2873174.0,117.0,0.27287,36868002.0,71109860.0,90841452.0,2478933.0,2011622.0,,2543844.0,1361.0,1903376.0,1176802.0,30309718.0,3601153.0,46355.0,127.0,,2969357.0,685074.0,-6862537.0,IL,-6754.0,14612058.0,260599994.0,13047564.0,86125551.0,,2919008.0,7830.0,2017-12-31,10.0,2017,2017,6449736.0,23501079.10137,1361.0,0.00754142503138325,-8059341.0,-0.08871876024174515,0.4820915192942409,1.8899192331647559,0.3768967431501672,0.0,6.205216461573001,0.8612116644471101,0.13878833555288994,-1.771554385498407,6449736.0,1.9547674388979248,1.605033760561025,non-profit
ADVENTIST HEALTH BAKERSFIELD (050455),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,,147467865.0,17972.0,53597019.0,72755.0,1564.82,1.0,2017-01-01 00:00:00,344251705.0,129456697.0,259619597.0,64317460.0,2273158.0,211.0,0.166807,126766452.0,317834158.0,415197532.0,18906096.0,5898780.0,,19226887.0,,5312257.0,909513.0,59251140.0,10230264.0,92710.0,254.0,,1414530.0,28348236.0,116275378.0,CA,-218352.0,205098637.0,1905397771.0,48903915.0,485442866.0,,7402314.0,17303.0,2017-12-31,39.0,2017,2017,196783840.0,80975268.148862,116275378.0,0.06827650410985583,21106631.0,0.05083515525328315,3.4615137700304164,6.822538958744085,3.3466080821398543,1.9624158792556565,0.7493901176031528,0.42837221387182384,0.5716277861281762,9.907433183263109,196783840.0,1.2060870751533388,1.5992534338615432,non-profit
ADVENTIST HEALTH CASTLE (120006),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,,94574312.0,7663.0,23640597.0,34053.0,729.34,1.0,2017-01-01 00:00:00,261104635.0,61087673.0,71757967.0,19230449.0,,152.0,0.275236,62778009.0,128829109.0,161765493.0,6246269.0,3319149.0,,6166024.0,409498.0,1769110.0,628777.0,31202941.0,3257147.0,58400.0,160.0,,5232266.0,11166054.0,97736235.0,HI,268687.0,138768898.0,468068213.0,21657865.0,93576182.0,,2674752.0,7801.0,2017-12-31,8.0,2017,2017,166530323.0,25755534.028952,98145733.0,0.06902617976752311,-2300748.0,-0.014222736612931412,4.447301874525225,5.7898470531992485,4.320777711306123,3.132276377409424,0.5679104579650638,0.3622084763068262,0.6377915236931738,,166530323.0,0.6195427859792684,2.2543210149752433,non-profit
ADVENTIST HEALTH CLEARLAKE (051317),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Church,,66148378.0,1430.0,,6062.0,253.19,2.0,2017-01-01 00:00:00,76845871.0,,26628566.0,22246827.0,,21.0,0.393937,31798969.0,96645869.0,88739818.0,4839592.0,1076319.0,,5928911.0,,5921856.0,243469.0,5799248.0,5540427.0,9125.0,25.0,,2450626.0,13489050.0,8527310.0,CA,,43446295.0,245333413.0,,103141038.0,,7983581.0,3271.0,2017-12-31,4.0,2017,2017,10697493.0,40631071.086605996,8527310.0,0.15200673501493997,-1647500.0,-0.018565510242538472,7.4917118564338,8.388143773123687,7.264132694445901,1.4704165091749828,6.183540199558906,0.8607928720073977,0.13920712799260224,,10697493.0,1.1547766567705375,3.3325045742230355,non-profit
ADVENTIST HEALTH GLENDALE (050239),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,,248563212.0,18815.0,110233514.0,78637.0,1708.36,1.0,2017-01-01 00:00:00,371728034.0,157056349.0,426161974.0,62070182.0,4482967.0,277.0,0.150943,157809248.0,353605701.0,444055372.0,16521560.0,5598650.0,,16495622.0,558134.0,8624804.0,1304886.0,43486815.0,9096917.0,117895.0,323.0,,17040262.0,-8482685.0,61372602.0,CA,318711.0,164151643.0,2342640960.0,108174586.0,637804074.0,21.96,10588309.0,34024.0,2017-12-31,,2017,2017,123164822.0,96272060.34178199,61930736.0,-0.0191027640579923,-22995925.0,-0.05178616553252732,3.774745126770034,11.016026144936115,3.615995032057418,1.4112921813197863,2.018134788519404,0.6686695359651029,0.3313304640348971,-1.328509221682872,123164822.0,1.1945705768319856,1.0419873172447807,non-profit
ADVENTIST HEALTH HANFORD (050121),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,424687.0,280002274.0,11101.0,42894008.0,48559.0,1262.89,1.0,2017-01-01 00:00:00,580013615.0,101517917.0,158155966.0,82351339.0,5482524.0,208.0,0.222342,97940725.0,240731078.0,320457103.0,11594986.0,4239742.0,,11937105.0,1665914.0,10785753.0,1319387.0,47450836.0,10116686.0,83950.0,230.0,,9003977.0,60355356.0,222691329.0,CA,-36491.0,366092395.0,1082705423.0,37260066.0,428583359.0,3.29,13242514.0,17882.0,2017-12-31,22.0,2017,2017,300011341.0,95292081.206778,224357243.0,0.18834145174182643,36187414.0,0.11292436229756468,7.715193784994642,9.298914986450397,7.59803823055931,4.693096007834298,0.9333056312694525,0.48275120921083897,0.5172487907891611,8.24280769222351,300011341.0,0.5524992771074865,2.026209387510554,non-profit
ADVENTIST HEALTH LODI MEMORIAL (050336),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,433153.0,174201962.0,8895.0,43507629.0,34230.0,959.54,1.0,2017-01-01 00:00:00,232028536.0,79093493.0,219061247.0,33448454.0,4053277.0,172.0,0.133529,80888881.0,180784928.0,225436431.0,12083271.0,4258006.0,,12132070.0,,4761312.0,1641144.0,170801638.0,4824899.0,66430.0,182.0,,7384753.0,2132072.0,34321211.0,CA,38854.0,99418955.0,1353900929.0,39131211.0,444585389.0,,5711663.0,15217.0,2017-12-31,10.0,2017,2017,57826574.0,59365042.407781005,34321211.0,0.009457530846023729,-3596602.0,-0.015953952003436394,0.5820726086947714,1.4959723629816712,0.5475345909738875,0.20094193124775536,3.0124897594659505,0.750778180145911,0.24922181985408898,0.9345897159261506,57826574.0,0.9715892488327385,1.0291022902832285,non-profit
ADVENTIST HEALTH REEDLEY (050192),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,,45295532.0,1859.0,2072455.0,6135.0,253.66,2.0,2017-01-01 00:00:00,108127513.0,23846680.0,45603411.0,113482130.0,826898.0,49.0,0.605811,50576965.0,175860163.0,191421990.0,1591324.0,500776.0,,1658145.0,,9492270.0,422500.0,31741030.0,2448499.0,17885.0,49.0,,2806277.0,43723451.0,25645210.0,CA,5054.0,77286221.0,290289044.0,1858149.0,194739970.0,7.97,10869281.0,767.0,2017-12-31,,2017,2017,62831981.0,117975615.96567,25645210.0,0.2284139403210676,38377783.0,0.20048784886208737,2.4348995921052343,3.6221909622970645,2.4058118151805408,0.8079514117846838,0.7208993139974371,0.41890847891784955,0.5810915210821505,49.805489915322084,62831981.0,1.7703356406615955,4.197536671105589,non-profit
ADVENTIST HEALTH SIMI VALLEY (050236),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Other,229386.0,138446195.0,6999.0,30775982.0,27675.0,569.86,1.0,2017-01-01 00:00:00,174626030.0,59330875.0,85667489.0,13881012.0,4181234.0,112.0,0.202763,56069777.0,129796797.0,145163034.0,4521813.0,2297752.0,,4444012.0,,5368890.0,783341.0,12013568.0,5697465.0,52560.0,144.0,,6328463.0,-5920625.0,11340585.0,CA,49396.0,38049341.0,640139328.0,27456463.0,127025737.0,,6601384.0,12326.0,2017-12-31,24.0,2017,2017,36179835.0,25756119.511331,11340585.0,-0.04078603785589105,-7578545.0,-0.05220712733243093,3.1671973721711986,7.582047981082723,2.9107296017303104,0.9439814216725623,3.826612116943043,0.7928153380111773,0.20718466198882263,-0.298974417600163,36179835.0,0.8312794719091994,1.6944938586912475,non-profit
ADVENTIST HEALTH SONORA (050335),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,,108858097.0,4515.0,36313790.0,19235.0,900.96,2.0,2017-01-01 00:00:00,259418088.0,70642434.0,107131540.0,35855803.0,917812.0,78.0,0.220765,82405042.0,209156085.0,249100472.0,37419014.0,4076818.0,,37081482.0,,5709434.0,318374.0,23645459.0,4340348.0,30660.0,84.0,,3270152.0,21231026.0,109521916.0,CA,178536.0,169679999.0,947416193.0,33714282.0,188837969.0,,6782571.0,10818.0,2017-12-31,6.0,2017,2017,150559991.0,41688814.226284996,109521916.0,0.08523077387023177,9127026.0,0.036639938602765876,7.176007833047351,9.54857683244804,6.990128929195242,4.6318371743174875,0.7230214101168484,0.4196241589753757,0.5803758410246244,13.50731740269249,150559991.0,0.9602278465640376,2.3251833400322632,non-profit
ADVENTIST HEALTH WHITE MEMORIAL (050103),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,367841.0,141265826.0,18914.0,52128729.0,82346.0,1428.8,1.0,2017-01-01 00:00:00,745230844.0,134308407.0,436329020.0,103651364.0,5388.0,235.0,0.132881,133283002.0,299401204.0,457382580.0,7634538.0,5598713.0,,7738133.0,,8590762.0,1252305.0,65204148.0,6469723.0,110230.0,302.0,,13625224.0,84575752.0,311248304.0,CA,7300.0,463694945.0,2253151885.0,46993086.0,1176619186.0,66.38,9640099.0,12587.0,2017-12-31,34.0,2017,2017,603965018.0,156350334.054866,311248304.0,0.18491249054566092,23699407.0,0.051815281202882715,7.11143323274464,12.762272056679585,7.006362954086908,4.7734433091587976,0.2338973645655749,0.18955982181542663,0.8104401781845734,6927.362843355605,603965018.0,0.6137461750039965,1.0482515694234593,non-profit
ADVENTIST HINSDALE HOSPITAL (140122),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,,196409155.0,11065.0,43154947.0,49743.0,1868.12,1.0,2017-01-01 00:00:00,306195186.0,89844717.0,160088537.0,8184553.0,26240323.0,186.0,0.255022,98947996.0,263120861.0,312023174.0,14801932.0,7091767.0,,14668337.0,17583.0,1502002.0,7585249.0,62553990.0,8346572.0,89060.0,244.0,,22499324.0,9244609.0,56920623.0,IL,391359.0,128999994.0,1031758163.0,38818332.0,79605448.0,26.27,3672376.0,16175.0,2017-12-31,58.0,2017,2017,109786031.0,20301140.559856,56938206.0,0.029627956415826984,-573360.0,-0.0018375558220557042,2.0622184771906635,3.6169358501352193,1.827588903601513,0.909943922042383,1.7890177212071725,0.6414508260753649,0.35854917392463515,0.8355828546775129,109786031.0,1.019033571612063,1.949066309475987,non-profit
ADVENTIST LAGRANGE MEMORIAL HOSPITAL (140065),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,,150484587.0,7976.0,38778907.0,34487.0,1035.74,1.0,2017-01-01 00:00:00,155248365.0,57298755.0,84889021.0,8776635.0,15266038.0,133.0,0.234246,58707243.0,137652378.0,165645240.0,11518231.0,4547672.0,,11362097.0,16008.0,2247752.0,1319664.0,34512108.0,5219900.0,58400.0,160.0,,11552447.0,988407.0,1434542.0,IL,342766.0,34544345.0,587639251.0,34733771.0,56748943.0,19.06,3522202.0,17208.0,2017-12-31,27.0,2017,2017,4763778.0,13293212.901978001,1450550.0,0.0059670111860745285,-3638937.0,-0.021968255773603878,1.0009340779763438,2.5298938563822295,0.8309260332634564,0.04156633955827908,31.58933665674597,0.9693151164587144,0.030684883541285603,0.5183735295300588,4763778.0,1.0669693043144126,1.9513152354531218,non-profit
ADVENTIST MEDICAL CENTER-PORTLAND (380060),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,,117034662.0,9345.0,27897841.0,30343.0,1348.88,1.0,2017-01-01 00:00:00,301670236.0,84832443.0,122939982.0,36208854.0,2064016.0,156.0,0.275657,123099955.0,210936231.0,288713888.0,9792198.0,4664020.0,,9743361.0,,6475687.0,1405144.0,34553513.0,8588701.0,61320.0,168.0,,6102023.0,-6895160.0,118908473.0,OR,197687.0,186433638.0,765212143.0,25827374.0,171285529.0,,8897100.0,7166.0,2017-12-31,12.0,2017,2017,184635574.0,47216055.067553,118908473.0,-0.023882328791886866,-29409386.0,-0.10186342681236034,5.395504590227917,6.799366131021179,5.219859236888591,3.4412846242290906,0.6338684331763715,0.38795561521687544,0.6120443847831246,-11.292239498143426,184635574.0,0.9570512882815526,2.348413293244178,non-profit
ADVENTIST REHAB. HOSPT. OF MD (213029),Rehabilitation,Voluntary Nonprofit-Church,,8193220.0,1934.0,,26028.0,369.45,1.0,2017-01-01 00:00:00,32785969.0,,4822816.0,,-175122.0,87.0,,28307040.0,40962359.0,47350722.0,1047.0,93906.0,,1026.0,,,65765.0,3805387.0,,31755.0,87.0,,873574.0,4041822.0,15664304.0,MD,,21057422.0,72246512.0,,,,,15581.0,2017-12-31,,2017,2017,24592749.0,,15664304.0,0.0853592475316427,825871.0,0.017441571429470493,5.533582261147158,6.461948810988212,5.491623059625736,4.116349795697521,0.33315592331707206,0.24990019358585985,0.7500998064141401,inf,24592749.0,1.444237380935729,9.818065213352531,non-profit
ADVOCATE BROMENN MEDICAL CENTER (140127),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,,3586289000.0,7902.0,26589311.0,31632.0,899.08,1.0,2017-01-01 00:00:00,8600772000.0,54457922.0,672820000.0,15882528.0,2709657.0,176.0,0.282184,57646387.0,126815721.0,180810536.0,8188125.0,,,8232743.0,82664000.0,2224150.0,,1243871000.0,1846854.0,75190.0,206.0,,11477013.0,18213952.0,229643000.0,IL,131806.0,1200315000.0,449408220.0,23870381.0,75000343.0,12.57,2801377.0,10438.0,2017-12-31,30.0,2017,2017,5014483000.0,21163896.789111998,312307000.0,0.1007350146896307,13839671.0,0.07654239241899045,0.9649835071321704,0.7401707669042851,,0.18461962695488518,0.7151861916771879,0.41697291824501337,0.5830270817549866,9.343132359556948,5014483000.0,0.021022593785767138,0.2687353764751345,non-profit
ADVOCATE CHRIST HOSPITAL (140208),General Short Term (Acute Care Hospitals),Voluntary Nonprofit-Church,,3586289000.0,41603.0,217746485.0,223581.0,5029.0,1.0,2017-01-01 00:00:00,8600772000.0,336190028.0,672820000.0,191061840.0,,514.0,0.262755,363857168.0,935280223.0,1187974156.0,35694918.0,,,34942431.0,82664000.0,9941652.0,,1243871000.0,41329902.0,253675.0,695.0,,66112683.0,69029573.0,229643000.0,IL,-371363.0,1200315000.0,3559513663.0,196501079.0,806249079.0,234.71,21174408.0,60430.0,2017-12-31,181.0,2017,2017,5014483000.0,211845976.75264502,312307000.0,0.05810696524950329,59805674.0,0.050342571593788105,0.9649835071321704,0.7810235731840359,,0.18461962695488518,0.7151861916771879,0.41697291824501337,0.5830270817549866,,5014483000.0,0.13812413071756816,1.7656641538598734,non-profit
ADVOCATE EUREKA HOSPITAL (141309),General Short Term (Critical Access Hospitals),Voluntary Nonprofit-Church,,3586289000.0,142.0,,1338.0,84.91,1.0,2017-01-01 00:00:00,8600772000.0,,672820000.0,1600207.0,,25.0,0.520384,6075123.0,13406083.0,15451272.0,2284697.0,,,2206921.0,82664000.0,134929.0,,1243871000.0,141854.0,9125.0,25.0,,1513382.0,-511828.0,229643000.0,IL,,1200315000.0,25761916.0,,3465232.0,,184709.0,899.0,2017-12-31,,2017,2017,5014483000.0,1803251.2890879998,312307000.0,-0.03312529868091119,-759565.0,-0.049158735928019386,0.9649835071321704,0.7251163279793483,,0.18461962695488518,0.7151861916771879,0.41697291824501337,0.5830270817549866,,5014483000.0,0.0017964982678299111,0.022964941589132308,non-profit
